,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,1667000000.0,1721000000.0,1779000000.0,1360000000.0
Capital Surplus,4059000000.0,4051000000.0,4028000000.0,4011000000.0
Total Liab,5540000000.0,5335000000.0,5447000000.0,4428000000.0
Total Stockholder Equity,3901000000.0,4631000000.0,4283000000.0,4162000000.0
Minority Interest,40000000.0,40000000.0,41000000.0,42000000.0
Other Current Liab,293000000.0,249000000.0,245000000.0,174000000.0
Total Assets,9481000000.0,10006000000.0,9771000000.0,8632000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Other Current Assets,115000000.0,86000000.0,76000000.0,92000000.0
Retained Earnings,1829000000.0,2319000000.0,2013000000.0,1575000000.0
Other Liab,875000000.0,882000000.0,807000000.0,741000000.0
Good Will,989000000.0,1932000000.0,1949000000.0,1507000000.0
Treasury Stock,-1988000000.0,-1740000000.0,-1759000000.0,-1425000000.0
Other Assets,128000000.0,162000000.0,161000000.0,303000000.0
Cash,717000000.0,172000000.0,78000000.0,246000000.0
Total Current Liabilities,1440000000.0,1329000000.0,1278000000.0,1282000000.0
Deferred Long Term Asset Charges,28000000.0,46000000.0,43000000.0,144000000.0
Other Stockholder Equity,-588000000.0,-610000000.0,-656000000.0,-514000000.0
Property Plant Equipment,4036000000.0,4079000000.0,3811000000.0,3425000000.0
Total Current Assets,2606000000.0,2061000000.0,2020000000.0,1985000000.0
Long Term Investments,55000000.0,51000000.0,51000000.0,52000000.0
Net Tangible Assets,1245000000.0,978000000.0,555000000.0,1295000000.0
Net Receivables,919000000.0,770000000.0,794000000.0,806000000.0
Long Term Debt,3067000000.0,2967000000.0,3338000000.0,2374000000.0
Inventory,855000000.0,1033000000.0,1072000000.0,841000000.0
Accounts Payable,875000000.0,815000000.0,851000000.0,834000000.0
Short Long Term Debt,,,9000000.0,4000000.0
