,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,2623719000.0,2762872000.0,2403771000.0,2013365000.0
Capital Surplus,921752000.0,832821000.0,706743000.0,660894000.0
Total Liab,4408137000.0,4729067000.0,4420366000.0,3768431000.0
Total Stockholder Equity,5949346000.0,5115492000.0,4241922000.0,4027633000.0
Other Current Liab,413966000.0,370214000.0,350251000.0,113078000.0
Total Assets,10357483000.0,9844559000.0,8662288000.0,7796064000.0
Common Stock,2676000.0,2662000.0,2640000.0,2631000.0
Other Current Assets,84034000.0,190375000.0,66320000.0,65675000.0
Retained Earnings,7094656000.0,6387612000.0,5653811000.0,5002419000.0
Other Liab,922608000.0,889297000.0,887825000.0,763602000.0
Good Will,4224906000.0,4047539000.0,3612033000.0,3115619000.0
Treasury Stock,-2069738000.0,-2107603000.0,-2121272000.0,-1638311000.0
Other Assets,283656000.0,271400000.0,248555000.0,231069000.0
Cash,1212822000.0,393030000.0,353975000.0,646300000.0
Total Current Liabilities,1075915000.0,1425858000.0,1258704000.0,1138663000.0
Deferred Long Term Asset Charges,12103000.0,12219000.0,9972000.0,8064000.0
Short Long Term Debt,132284000.0,497449000.0,358876000.0,308123000.0
Other Stockholder Equity,-504468000.0,-533139000.0,-551088000.0,-429176000.0
Property Plant Equipment,693763000.0,728587000.0,554130000.0,493296000.0
Total Current Assets,2522470000.0,2025771000.0,1836144000.0,1934655000.0
Long Term Investments,8969000.0,8390000.0,7655000.0,8060000.0
Net Tangible Assets,-899279000.0,-1694919000.0,-1773882000.0,-1101351000.0
Net Receivables,666443000.0,817799000.0,791105000.0,682176000.0
Long Term Debt,2281441000.0,2271292000.0,2273837000.0,1866166000.0
Inventory,559171000.0,624567000.0,624744000.0,540504000.0
Accounts Payable,360370000.0,377219000.0,399571000.0,437329000.0
