Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Issuance Of Stock
2017-10-13,37.720001220703125,37.84000015258789,37.400001525878906,37.720001220703125,33.05044174194336,433325,CUZ,0.9777307760006232,0.964814187483228,0.9108001812101258,1.0098252549340063,-0.0320944789333833,-0.143435310904047,-0.1660904226334911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,37.79999923706055,37.91999816894531,37.47999954223633,37.880001068115234,33.19063949584961,309575,CUZ,0.952481499534464,0.969241076061805,0.9230148814001404,1.0047827275420922,-0.0523012280076281,-0.1458206890799026,-0.162579115960066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,37.880001068115234,37.959999084472656,37.47999954223633,37.52000045776367,32.875205993652344,1273750,CUZ,0.9616204407546126,0.990343277669465,0.9599785357177584,1.016827126331923,-0.0552066855773104,-0.1306524924998513,-0.1269597505970419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,37.47999954223633,37.63999938964844,37.15999984741211,37.400001525878906,32.770057678222656,1008275,CUZ,0.959358412585848,0.9870624135525,0.9641433057128164,1.016900814218988,-0.0575424016331399,-0.1295213105448064,-0.1118520387118389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,37.36000061035156,37.400001525878906,36.79999923706055,37.0,32.41957473754883,798825,CUZ,0.9805407292521342,0.9933812604598148,0.981143828799036,1.0195478153138224,-0.0390070860616882,-0.1231696418793867,-0.0966897125187881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,37.08000183105469,37.08000183105469,36.59999847412109,36.7599983215332,32.209285736083984,656550,CUZ,1.0097933657852325,0.9922010154354768,1.0007904332234931,1.0187296628598663,-0.0089362970746338,-0.1247245103420677,-0.0646835760009709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,36.84000015258789,37.08000183105469,36.63999938964844,37.0,32.41957473754883,384525,CUZ,0.9891892744178832,0.9737966160767476,0.9997800813475448,1.0231439317955078,-0.0339546573776246,-0.1404415368879344,-0.0686770705180437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,37.0,37.119998931884766,36.79999923706055,36.880001068115234,32.31443405151367,389025,CUZ,0.9837310907108754,0.9736904050095412,1.006332756268862,1.023176662025299,-0.0394455713144239,-0.1271024788368533,-0.0730480640289912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,36.79999923706055,36.91999816894531,36.31999969482422,36.68000030517578,32.13918685913086,421475,CUZ,0.9847328131018108,0.9877797223651484,1.023983943207762,1.028738706809164,-0.0440058937073531,-0.1204340991894171,-0.0698373190775425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,36.560001373291016,36.79999923706055,35.84000015258789,36.400001525878906,31.893856048583984,1102700,CUZ,0.9868129575902164,0.9787883503255616,1.0229458173953323,1.0357335667629224,-0.048920609172706,-0.1255801803618798,-0.0680762169255289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,36.27999877929688,36.84000015258789,36.27999877929688,36.7599983215332,32.209285736083984,602700,CUZ,0.9771489710807322,0.967012618388812,1.014031196411997,1.0327543330408862,-0.0556053619601539,-0.1114063352072286,-0.0820976023230726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,36.68000030517578,36.720001220703125,36.040000915527344,36.20000076293945,31.7186222076416,1209200,CUZ,0.9911600292320488,0.9463848190101886,1.033079323833579,1.0448229351223306,-0.0536629058902817,-0.0997261145622901,-0.077310168561288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,36.20000076293945,36.31999969482422,35.79999923706055,36.08000183105469,31.61347007751465,629575,CUZ,1.0077607475985944,0.9461852478403202,1.0230249811111158,1.0378093145840102,-0.0300485669854158,-0.107471120574171,-0.0845549700173076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,36.43999862670898,36.47999954223633,35.84000015258789,36.08000183105469,31.61347007751465,521900,CUZ,1.031041723392647,0.9484169205547078,1.0207767167074029,1.0388512590749122,-0.0078095356822651,-0.1061670977971419,-0.0886658895516656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,36.0,36.27999877929688,35.84000015258789,36.08000183105469,31.61347007751465,602525,CUZ,1.015520952196447,0.9294487583171877,0.999416756870151,1.0310647944789963,-0.0155438422825493,-0.0885975838028118,-0.1050852544154311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,35.959999084472656,36.119998931884766,35.84000015258789,36.040000915527344,31.57841682434082,324950,CUZ,1.018868054446118,0.9528208944270676,0.9971495244828444,1.0262436118253355,-0.0073755573792178,-0.0728155111406848,-0.1106607942065217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,36.15999984741211,36.36000061035156,36.040000915527344,36.2400016784668,31.75366401672364,358800,CUZ,1.0231792103166344,0.93978603519388,0.9748579789903512,1.0311845275729687,-0.0080053172563343,-0.0963248940085643,-0.1308703053457555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,36.31999969482422,36.68000030517578,36.119998931884766,36.15999984741211,31.68356704711914,457725,CUZ,1.0331858154026827,0.9407520681386192,0.972527760296386,1.0414917955670933,-0.0083059801644105,-0.1051577418890468,-0.1392985987986841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,35.959999084472656,36.47999954223633,35.880001068115234,36.400001525878906,31.893856048583984,427425,CUZ,1.0351647686586292,0.9323375573794942,0.9861731849756176,1.0390384642435906,-0.0038736955849614,-0.1286672057182444,-0.1284801204257341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,36.27999877929688,36.68000030517578,36.119998931884766,36.400001525878906,31.893856048583984,579425,CUZ,1.0384614694580638,0.946715397349746,0.987287434681656,1.0401272810196784,-0.0016658115616146,-0.1288594553843463,-0.1253915581446674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,36.2400016784668,36.720001220703125,36.2400016784668,36.560001373291016,32.0340576171875,560850,CUZ,1.0328223659892617,0.9535829319457518,1.0062648138692112,1.0393664161720684,-0.0065440501828066,-0.1223103166946659,-0.1070731464857168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,36.59999847412109,36.880001068115234,36.36000061035156,36.79999923706055,32.24433135986328,626275,CUZ,1.0206523202523987,0.9320492441549156,1.0030094675544663,1.0305050740272153,-0.0098527537748165,-0.1346179706114051,-0.1086230932761405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,36.63999938964844,37.0,36.560001373291016,36.880001068115234,32.31443405151367,351800,CUZ,1.0292840249154915,0.912561747177293,1.0041330250671847,1.043144349882203,-0.0138603249667115,-0.1523790352655293,-0.1095191957710661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,36.720001220703125,36.84000015258789,36.040000915527344,36.08000183105469,31.61347007751465,635050,CUZ,1.0620841104528669,0.9428380102691094,1.0342669064638386,1.0570826794517585,0.0050014310011083,-0.1251117080044876,-0.0763611929668093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,36.08000183105469,36.2400016784668,35.959999084472656,36.08000183105469,31.61347007751465,774025,CUZ,1.0321507722405714,0.9584589349354188,1.055626745634259,1.0412088647392546,-0.0090580924986831,-0.1120202774021993,-0.0565879651288891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,35.91999816894531,36.040000915527344,35.720001220703125,35.880001068115234,31.438230514526367,1354025,CUZ,1.024526037532594,0.9638014724176952,1.0649021000034764,1.0392013474275237,-0.0146753098949297,-0.1115195752612702,-0.0350372719141993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,35.880001068115234,36.43999862670898,35.68000030517578,36.27999877929688,31.788713455200195,1091300,CUZ,1.0099226343524692,0.9287633154552912,1.0676953765953991,1.0381241126825425,-0.0282014783300732,-0.1289462451735674,-0.0394725751937325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,36.43999862670898,37.15999984741211,36.20000076293945,37.119998931884766,32.52472305297852,3413900,CUZ,0.9892241068401122,0.9044925377318114,1.0642956425523749,1.03199537924298,-0.0427712724028679,-0.1381090020716353,-0.0412738226670297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,37.15999984741211,37.2400016784668,36.47999954223633,36.59999847412109,32.069095611572266,942075,CUZ,1.010928874646845,0.9151433715951798,1.074984051451214,1.0328322263084138,-0.0219033516615687,-0.1193602747231998,-0.0346399872447964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,36.720001220703125,36.720001220703125,36.27999877929688,36.27999877929688,31.788713455200195,221150,CUZ,1.0231531734939694,0.930982745506374,1.090055519351732,1.032019884081241,-0.0088667105872712,-0.1117282764883346,-0.0269695521375041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,36.27999877929688,36.43999862670898,36.08000183105469,36.119998931884766,31.64851188659668,1095275,CUZ,1.0387599300545685,0.9462521850414046,1.0937614111065943,1.0369551897736955,0.0018047402808727,-0.1107790517489636,-0.0233060843792052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,36.08000183105469,36.2400016784668,35.880001068115234,35.91999816894531,31.47327041625977,1334875,CUZ,1.0366981317197963,0.9548834383831628,1.104368216874336,1.020376345675996,0.0163217860438003,-0.0985297413702215,-0.0070310331567986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,35.959999084472656,36.15999984741211,35.79999923706055,35.91999816894531,31.47327041625977,1156700,CUZ,1.0434229126399046,0.9604869578665802,1.1032390771549314,1.026253639124301,0.0171692735156037,-0.0935663967886295,-0.0090451862872857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,36.040000915527344,36.08000183105469,35.560001373291016,35.880001068115234,31.438230514526367,966175,CUZ,1.0445858736503335,0.9615574814955836,1.1112515817354294,1.0246409570196735,0.01994491663066,-0.0878677009782646,0.0004498798014942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,35.880001068115234,36.36000061035156,35.47999954223633,36.36000061035156,31.85881423950196,1147875,CUZ,1.00311599086977,0.9543994998800828,1.0698085647571356,1.029880242563007,-0.0267642516932369,-0.1138407758112588,-0.0393553659112551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,37.27999877929688,37.27999877929688,36.720001220703125,37.20000076293945,32.59480667114258,1777975,CUZ,0.9880407741417816,0.9393423256718652,1.0576459825247324,1.036157586789428,-0.0481168126476463,-0.1312689722816935,-0.0597647399303775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,37.15999984741211,37.36000061035156,36.59999847412109,36.63999938964844,32.10414123535156,1564450,CUZ,1.0020430356415493,0.9405143212116862,1.0660613210125396,1.0465343935592823,-0.044491357917733,-0.1308953338135201,-0.0589638880423242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,36.7599983215332,36.84000015258789,36.52000045776367,36.720001220703125,32.17424011230469,863700,CUZ,0.9987633805074622,0.9406576183585946,1.072575692257932,1.048372731047773,-0.0496093505403109,-0.1284817262277287,-0.055406662823114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,36.720001220703125,37.119998931884766,36.720001220703125,37.08000183105469,32.489688873291016,900050,CUZ,0.978209521993543,0.9358672683981653,1.054504667559863,1.0387885930282448,-0.0605790710347017,-0.1211515445106088,-0.0601063352231436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,37.20000076293945,37.52000045776367,36.91999816894531,37.36000061035156,32.73501205444336,737025,CUZ,0.978421418605391,0.9460945077352616,1.0411736607807198,1.0447156071702373,-0.0662941885648462,-0.1108875295560229,-0.0726522069235491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,37.59999847412109,37.79999923706055,37.47999954223633,37.68000030517578,33.01539611816406,828925,CUZ,0.9615646275795549,0.9295126581956714,1.0204901610530497,1.0484619827112251,-0.0868973551316703,-0.1151108616389795,-0.0839610303878695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,37.7599983215332,38.040000915527344,37.59999847412109,37.79999923706055,33.120540618896484,1033800,CUZ,0.9659672823639588,0.9276269181008692,1.0354923453336544,1.0415757419863072,-0.0756084596223484,-0.1211602887477238,-0.0720041265957804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,37.68000030517578,38.040000915527344,37.63999938964844,37.7599983215332,33.08549118041992,783200,CUZ,0.9701891916478456,0.9211464721693804,1.0365893042711176,1.0495576207370112,-0.0793684290891656,-0.1277293199860089,-0.0539049072669828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,37.59999847412109,37.7599983215332,37.400001525878906,37.560001373291016,32.91025161743164,639150,CUZ,0.9560624070891856,0.9131897568453357,1.0377892080014142,1.0539026313731312,-0.0978402242839456,-0.1175367358895395,-0.0626629563102509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,37.63999938964844,38.119998931884766,37.560001373291016,37.959999084472656,33.2607307434082,1864525,CUZ,0.95871420688899,0.8812960189358972,1.0161684100230055,1.0520989179928428,-0.0933847111038528,-0.1194271786768741,-0.0576661515485938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,37.959999084472656,38.52000045776367,37.959999084472656,38.31999969482422,33.57616424560547,1040275,CUZ,0.9581121567317556,0.8961290260276603,1.0193237966368205,1.049480051520865,-0.0913678947891094,-0.1197644623793244,-0.05206857927658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,38.31999969482422,38.36000061035156,37.20000076293945,37.2400016784668,32.62986755371094,594250,CUZ,0.9977895008069,0.9177932909689394,1.0554201889142083,1.0585213557872055,-0.0607318549803057,-0.0868136773234445,-0.0221545245529457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,37.400001525878906,37.59999847412109,36.7599983215332,36.7599983215332,32.209285736083984,697500,CUZ,1.004247423837898,0.9527758193283308,1.0653137791318286,1.0561912314345747,-0.0519438075966767,-0.0493515609151266,-0.0151422767986375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,36.959999084472656,36.959999084472656,36.59999847412109,36.63999938964844,32.10414123535156,354600,CUZ,1.0031415505017405,0.9536988165745158,1.0799476420131968,1.054691754118366,-0.0515502036166255,-0.0602975718338857,0.0015572003362889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,36.560001373291016,36.91999816894531,36.43999862670898,36.720001220703125,32.17424011230469,301375,CUZ,0.9932817652334212,0.9267672869445706,1.0787070959431766,1.0628648969920689,-0.0695831317586475,-0.0643706132607047,-0.0094357184157478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,36.68000030517578,37.040000915527344,36.59999847412109,37.0,32.41957473754883,269150,CUZ,0.9737966160767476,0.9449677988025552,1.0771659133854683,1.054562443450246,-0.0807658273734984,-0.0564435651891367,-0.0197903242375367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,37.15999984741211,37.36000061035156,36.959999084472656,37.119998931884766,32.52472305297852,444200,CUZ,0.967394997584493,0.9375417611748122,1.0670830635264803,1.0427572783556516,-0.0753622807711585,-0.0744059612343572,-0.0371978095651952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,37.119998931884766,37.63999938964844,37.08000183105469,37.52000045776367,32.875205993652344,975175,CUZ,0.9656650388406268,0.9318710940935744,1.053529933379268,1.039387058829826,-0.0737220199891991,-0.0838728718644574,-0.0483834651987868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,37.2400016784668,37.43999862670898,37.0,37.0,32.62828063964844,699700,CUZ,0.9567569646737848,0.9258523135142568,1.0494401698150002,1.0452598484191695,-0.0885028837453847,-0.0741924251263957,-0.0523408234897693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,37.08000183105469,37.31999969482422,36.959999084472656,37.2400016784668,32.83993148803711,756975,CUZ,0.9484424700286022,0.9177206764573562,1.0437661920239438,1.0173995405954512,-0.068957070566849,-0.0757879422712968,-0.0568296179323832,184532000.0,3604776000.0,1379508000.0,2765106000.0,53138000.0,4711000.0,,4204619000.0,430350000.0,60718000.0,148371000.0,1674000.0,-1270020000.0,4711000.0,148929000.0,137909000.0,-1121647000.0,3630063000.0,282225000.0,101414000.0,2578900000.0,72578000.0,1093228000.0,137909000.0,67940000.0,0.0,112110000.0,-279913000.0,-169335000.0,-5589000.0,216275000.0,154424000.0,211649000.0,196745000.0,6583000.0,-99151000.0,11456000.0,-1792000.0,-205099000.0,211521000.0
2018-01-03,37.20000076293945,37.560001373291016,37.08000183105469,37.2400016784668,32.83993148803711,1770450,CUZ,0.9140708027410586,0.9242142131223768,1.040497788830046,0.9765980219270426,-0.062527219185984,-0.0797345792014786,-0.0549506720554682,184532000.0,3604776000.0,1379508000.0,2765106000.0,53138000.0,4711000.0,,4204619000.0,430350000.0,60718000.0,148371000.0,1674000.0,-1270020000.0,4711000.0,148929000.0,137909000.0,-1121647000.0,3630063000.0,282225000.0,101414000.0,2578900000.0,72578000.0,1093228000.0,137909000.0,67940000.0,0.0,112110000.0,-279913000.0,-169335000.0,-5589000.0,216275000.0,154424000.0,211649000.0,196745000.0,6583000.0,-99151000.0,11456000.0,-1792000.0,-205099000.0,211521000.0
2018-01-04,37.20000076293945,37.20000076293945,36.20000076293945,36.2400016784668,31.958086013793945,1194225,CUZ,0.9359821801429178,0.9530530178587104,1.061371901484437,0.9849127815791188,-0.048930601436201,-0.0453039184602817,-0.0282229582987605,184532000.0,3604776000.0,1379508000.0,2765106000.0,53138000.0,4711000.0,,4204619000.0,430350000.0,60718000.0,148371000.0,1674000.0,-1270020000.0,4711000.0,148929000.0,137909000.0,-1121647000.0,3630063000.0,282225000.0,101414000.0,2578900000.0,72578000.0,1093228000.0,137909000.0,67940000.0,0.0,112110000.0,-279913000.0,-169335000.0,-5589000.0,216275000.0,154424000.0,211649000.0,196745000.0,6583000.0,-99151000.0,11456000.0,-1792000.0,-205099000.0,211521000.0
2018-01-05,36.2400016784668,36.59999847412109,36.119998931884766,36.52000045776367,32.20499801635742,650275,CUZ,0.9309967950855372,0.9313998228217816,1.0443465543408723,0.9789917900086822,-0.0479949949231449,-0.0682269962598736,-0.0455428165475262,184532000.0,3604776000.0,1379508000.0,2765106000.0,53138000.0,4711000.0,,4204619000.0,430350000.0,60718000.0,148371000.0,1674000.0,-1270020000.0,4711000.0,148929000.0,137909000.0,-1121647000.0,3630063000.0,282225000.0,101414000.0,2578900000.0,72578000.0,1093228000.0,137909000.0,67940000.0,0.0,112110000.0,-279913000.0,-169335000.0,-5589000.0,216275000.0,154424000.0,211649000.0,196745000.0,6583000.0,-99151000.0,11456000.0,-1792000.0,-205099000.0,211521000.0
2018-01-08,36.36000061035156,36.560001373291016,36.31999969482422,36.47999954223633,32.16973114013672,425175,CUZ,0.9133772483719512,0.9335255876188856,1.049940223656728,0.942840182406444,-0.0294629340344927,-0.0581988968554312,-0.0374097819963266,184532000.0,3604776000.0,1379508000.0,2765106000.0,53138000.0,4711000.0,,4204619000.0,430350000.0,60718000.0,148371000.0,1674000.0,-1270020000.0,4711000.0,148929000.0,137909000.0,-1121647000.0,3630063000.0,282225000.0,101414000.0,2578900000.0,72578000.0,1093228000.0,137909000.0,67940000.0,0.0,112110000.0,-279913000.0,-169335000.0,-5589000.0,216275000.0,154424000.0,211649000.0,196745000.0,6583000.0,-99151000.0,11456000.0,-1792000.0,-205099000.0,211521000.0
2018-01-09,36.43999862670898,36.63999938964844,36.400001525878906,36.43999862670898,32.13445281982422,809700,CUZ,0.9363338324714556,0.9478222794459638,1.0644543459561384,0.9530778204901076,-0.016743988018652,-0.0534019676014513,-0.0248434723947397,184532000.0,3604776000.0,1379508000.0,2765106000.0,53138000.0,4711000.0,,4204619000.0,430350000.0,60718000.0,148371000.0,1674000.0,-1270020000.0,4711000.0,148929000.0,137909000.0,-1121647000.0,3630063000.0,282225000.0,101414000.0,2578900000.0,72578000.0,1093228000.0,137909000.0,67940000.0,0.0,112110000.0,-279913000.0,-169335000.0,-5589000.0,216275000.0,154424000.0,211649000.0,196745000.0,6583000.0,-99151000.0,11456000.0,-1792000.0,-205099000.0,211521000.0
2018-01-10,36.43999862670898,36.52000045776367,35.880001068115234,36.040000915527344,31.781723022460938,881875,CUZ,0.9389563299656672,0.9751154309462002,1.0571293762815992,0.966664672858564,-0.0277083428928966,-0.038159147050008,-0.0286556631780499,184532000.0,3604776000.0,1379508000.0,2765106000.0,53138000.0,4711000.0,,4204619000.0,430350000.0,60718000.0,148371000.0,1674000.0,-1270020000.0,4711000.0,148929000.0,137909000.0,-1121647000.0,3630063000.0,282225000.0,101414000.0,2578900000.0,72578000.0,1093228000.0,137909000.0,67940000.0,0.0,112110000.0,-279913000.0,-169335000.0,-5589000.0,216275000.0,154424000.0,211649000.0,196745000.0,6583000.0,-99151000.0,11456000.0,-1792000.0,-205099000.0,211521000.0
