,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,51467000.0,-23351000.0,-48901000.0,67940000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-132463000.0,-357424000.0,-284484000.0,112110000.0
Net Borrowings,-57800000.0,210321000.0,-31402000.0,-279913000.0
Total Cash From Financing Activities,-230095000.0,69160000.0,-147600000.0,-169335000.0
Change To Operating Activities,-5345000.0,54568000.0,434000.0,-5589000.0
Net Income,237278000.0,150418000.0,79164000.0,216275000.0
Change In Cash,-11470000.0,14913000.0,-203050000.0,154424000.0
Total Cash From Operating Activities,351088000.0,303177000.0,229034000.0,211649000.0
Depreciation,288648000.0,257149000.0,181382000.0,196745000.0
Other Cashflows From Investing Activities,-161000.0,-96000.0,-12319000.0,6583000.0
Dividends Paid,-176263000.0,-142941000.0,-107167000.0,-99151000.0
Change To Account Receivables,-2439000.0,-10079000.0,-6049000.0,11456000.0
Other Cashflows From Financing Activities,3968000.0,1780000.0,-9031000.0,-1792000.0
Change To Netincome,-167054000.0,-148879000.0,-25897000.0,-205099000.0
Issuance Of Stock,,,,211521000.0
