,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,25604000.0,2404000.0,-1470000.0,-1333000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-35772000.0,-310796000.0,-70459000.0,-168992000.0
Net Borrowings,52570000.0,228410000.0,-3950000.0,-3911000.0
Total Cash From Financing Activities,9689000.0,186134000.0,-46443000.0,-48009000.0
Change To Operating Activities,-46590000.0,2900000.0,19184000.0,41593000.0
Net Income,29110000.0,11119000.0,28115000.0,23101000.0
Change In Cash,9694000.0,-32581000.0,8517000.0,-96377000.0
Total Cash From Operating Activities,35777000.0,92081000.0,125419000.0,120624000.0
Depreciation,70870000.0,72668000.0,71498000.0,72868000.0
Dividends Paid,-44569000.0,-44569000.0,-44571000.0,-44562000.0
Change To Account Receivables,-8010000.0,-1724000.0,19528000.0,-6582000.0
Other Cashflows From Financing Activities,1688000.0,2293000.0,2078000.0,464000.0
Change To Netincome,-9603000.0,7118000.0,-12906000.0,-10356000.0
Other Cashflows From Investing Activities,,6000.0,-219000.0,26000.0
