,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-13355000000.0,-10935000000.0,1862000000.0,-7713000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-18569000000.0,-17586000000.0,-5634000000.0,-16876000000.0
Net Borrowings,4415000000.0,2428000000.0,-2729000000.0,536000000.0
Total Cash From Financing Activities,10729000000.0,4568000000.0,-2801000000.0,-906000000.0
Change To Operating Activities,4022000000.0,7706000000.0,9073000000.0,9396000000.0
Net Income,5407000000.0,5899000000.0,5123000000.0,4010000000.0
Change In Cash,3197000000.0,777000000.0,3120000000.0,-5176000000.0
Repurchase Of Stock,-1151000000.0,-2285000000.0,-3992000000.0,-2927000000.0
Effect Of Exchange Rate,163000000.0,9000000.0,-183000000.0,323000000.0
Total Cash From Operating Activities,11639000000.0,13786000000.0,11738000000.0,12283000000.0
Depreciation,412000000.0,368000000.0,352000000.0,545000000.0
Other Cashflows From Investing Activities,739000000.0,-966000000.0,-427000000.0,-4390000000.0
Dividends Paid,-1859000000.0,-1821000000.0,-1819000000.0,-1820000000.0
Change To Account Receivables,842000000.0,-514000000.0,-1809000000.0,-991000000.0
Other Cashflows From Financing Activities,8366000000.0,6246000000.0,4465000000.0,3305000000.0
Change To Netincome,760000000.0,-168000000.0,-2217000000.0,1869000000.0
