Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,85.16999816894531,85.61000061035156,84.38999938964844,85.54000091552734,78.56210327148438,3506100,LLY,0.9579142749375272,1.006079948009632,0.9330936716177418,1.0206479989635429,-0.0627337240260156,-0.0841804407128139,-0.1561995273734611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,85.77999877929688,86.68000030517578,85.73999786376953,86.3499984741211,79.3060302734375,3071100,LLY,0.9599306383961212,1.0088790549120714,0.930915746334706,1.012478214064533,-0.0525475756684117,-0.0798285008493282,-0.1582151321422278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,86.23999786376953,86.55999755859375,85.93000030517578,86.44999694824219,79.39786529541016,2128800,LLY,0.9615963044294824,1.0025904124375158,0.93488165520417,1.0113391723313174,-0.049742867901835,-0.0873729625673862,-0.1469189870164021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,86.5,87.16000366210938,86.27999877929688,86.95999908447266,79.86627960205078,2317700,LLY,0.960326542215864,0.9959001676787286,0.9340618421466164,1.0126829906128405,-0.0523564483969765,-0.0925835193428378,-0.1558975244500476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,86.7699966430664,89.08999633789062,86.38999938964844,87.6500015258789,80.4999771118164,5221000,LLY,0.9462637422731034,0.9885197008556202,0.92439552195167,1.0121464877707815,-0.0658827454976781,-0.0942807748274924,-0.1735262268195891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,87.30999755859375,87.48999786376953,86.63999938964844,87.08000183105469,79.97647094726562,2297200,LLY,0.9563620014584062,0.9983416448242796,0.9281180683253016,1.0081446760609294,-0.0517826746025231,-0.0966015780027566,-0.1724549981104619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,87.13999938964844,87.27999877929688,86.45999908447266,87.05000305175781,79.94892120361328,1701400,LLY,0.9650777049288272,1.0055062164420203,0.928787253442936,1.0143616235707735,-0.0492839186419463,-0.0982092085106323,-0.1696948927337609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,85.37999725341797,86.69999694824219,85.25,86.16000366210938,79.13153076171875,4943700,LLY,0.974814325745416,0.9961539455345236,0.930262049640144,1.008797349947511,-0.0339830242020948,-0.0966967306094219,-0.1590352630538115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,86.3499984741211,86.66000366210938,85.44999694824219,86.05999755859375,79.03968048095703,3433200,LLY,0.967813265180737,1.0080694880032015,0.9447726708268784,1.0091988628593096,-0.0413855976785726,-0.0931627197395048,-0.1433243793661152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,86.0999984741211,86.44999694824219,85.91000366210938,86.43000030517578,79.3794937133789,1941100,LLY,0.9586950903312426,0.9992130274520592,0.9394380027966936,1.0112728774332036,-0.052577787101961,-0.0994718983712934,-0.1365970981684358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
