Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Net Borrowings,Repurchase Of Stock,Other Cashflows From Financing Activities,Investments
2017-11-06,38.66999816894531,39.31999969482422,38.59999847412109,39.209999084472656,34.795101165771484,3938600,CF,0.9826401355855348,0.98829622049511,1.0728875305095409,1.0311845275729687,-0.0485443919874339,-0.0478147087073344,-0.0328407538265658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,37.7400016784668,38.0,36.41999816894531,36.88999938964844,32.736328125,6080500,CF,1.0728577035230595,1.065752761246346,1.147297273991707,1.0414917955670933,0.0313659079559662,0.0198429512186799,0.0354709148966367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,36.970001220703125,37.86000061035156,36.52000045776367,37.77999877929688,33.52611541748047,3320500,CF,1.0513200518394703,1.0582573927568109,1.1397765532213635,1.0390384642435906,0.0122815875958797,-0.0027473703409277,0.0251232478200118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,37.52000045776367,38.0099983215332,36.77000045776367,37.13999938964844,32.95817184448242,3156500,CF,1.102007838850657,1.118338912753289,1.1536300605558911,1.0401272810196784,0.0618805578309784,0.0427640600191967,0.0409510677295676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,37.2599983215332,37.91999816894531,37.0,37.27999877929688,33.0824089050293,3391300,CF,1.115716434578612,1.0996982941773026,1.132824129086044,1.0393664161720684,0.0763500184065435,0.0238050455368847,0.0194861687311158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,36.959999084472656,37.720001220703125,36.83000183105469,37.369998931884766,33.16228485107422,2634900,CF,1.1065551216834493,1.1367344760225524,1.1342043648817122,1.0305050740272153,0.076050047656234,0.0700672612562316,0.0225718040511053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,35.68000030517578,36.619998931884766,35.0099983215332,35.52000045776367,31.77567481994629,3518800,CF,1.1568131417281502,1.2093165474211425,1.190844320738697,1.043144349882203,0.1136687918459471,0.1443757649783201,0.077192099900446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,35.11000061035156,35.5,33.5,35.31999969482422,31.596755981445312,4213100,CF,1.1588333796134205,1.2258638882516992,1.1835015513890064,1.0570826794517585,0.1017507001616619,0.1579141699781021,0.0728734519583584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,35.349998474121094,36.83000183105469,35.29999923706055,36.16999816894531,32.35715866088867,3147300,CF,1.1390654703624694,1.2290925681733649,1.166075096952631,1.0412088647392546,0.0978566056232148,0.1586133558357467,0.0538603861894828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,35.88999938964844,36.040000915527344,35.25,35.47999954223633,31.739891052246094,4330200,CF,1.152198410128717,1.2118158189572596,1.1773059106857802,1.0392013474275237,0.1129970627011933,0.1364947712782942,0.0773665387681044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,35.34000015258789,35.86000061035156,35.029998779296875,35.779998779296875,32.00826644897461,2332800,CF,1.1528787269352354,1.176309935613814,1.1484220468311923,1.0381241126825425,0.1147546142526929,0.1186003749849553,0.0412540950420605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,35.959999084472656,36.88999938964844,35.959999084472656,36.45000076293945,32.607643127441406,2559800,CF,1.144307290517505,1.14003629898251,1.1300978322389903,1.03199537924298,0.1123119112745247,0.0974347591790631,0.0245283670195857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,36.68999862670898,36.79999923706055,36.16999816894531,36.310001373291016,32.482398986816406,2567900,CF,1.1801155739720632,1.1558099490949338,1.155986577203277,1.0328322263084138,0.1472833476636494,0.1213063027765541,0.0463625385072665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,35.81999969482422,36.31999969482422,35.38999938964844,35.939998626708984,32.151397705078125,1893100,CF,1.1983862455708725,1.173876546338667,1.2023537142027283,1.032019884081241,0.1663663614896318,0.1311655243439582,0.085328642713492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,36.04999923706055,36.40999984741211,35.84000015258789,35.91999816894531,32.13351058959961,3235600,CF,1.186247055447862,1.2499897015613384,1.2123509560690569,1.0369551897736955,0.1492918656741662,0.1929584647709701,0.0952834605832573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,35.810001373291016,36.540000915527344,35.720001220703125,36.45000076293945,32.607643127441406,3180700,CF,1.1670780348572245,1.194218391468873,1.2028008523265017,1.020376345675996,0.1467016891812285,0.1408052117154887,0.0914016022953669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,36.56999969482422,37.02999877929688,36.27999877929688,36.84999847412109,32.96546936035156,2799900,CF,1.1706919934735065,1.1459820405707213,1.1867138410266498,1.026253639124301,0.1444383543492056,0.0919286859155115,0.0744295775844325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,36.77000045776367,37.630001068115234,36.77000045776367,37.470001220703125,33.520118713378906,2683600,CF,1.1515880441984374,1.0995905587942687,1.1800845967576552,1.0246409570196735,0.1269470871787639,0.0501653763204203,0.06928289482372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,37.59000015258789,37.84999847412109,36.7599983215332,37.59000015258789,33.62746047973633,2837100,CF,1.159883165931897,1.112432031038984,1.196845643514746,1.029880242563007,0.1300029233688902,0.0441917553476423,0.0876817128463554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,37.95000076293945,38.68999862670898,36.84000015258789,36.900001525878906,33.01021194458008,4266400,CF,1.183468541776907,1.143609544840548,1.236009910059931,1.036157586789428,0.1473109549874791,0.0729982468869894,0.1185991876048211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,36.81999969482422,37.970001220703125,36.709999084472656,37.36000061035156,33.42171859741211,3051800,CF,1.143468614200422,1.0890731664000206,1.2115512955093553,1.0465343935592823,0.0969342206411396,0.0176635113748142,0.0865260864544914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,37.02000045776367,37.2400016784668,36.52000045776367,36.54999923706055,32.69709396362305,3585900,CF,1.1619701080821951,1.1112790090052358,1.2764588809670172,1.048372731047773,0.113597377034422,0.0421396644189124,0.1484765258859712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,37.18000030517578,38.29999923706055,36.5099983215332,38.220001220703125,34.191062927246094,2349700,CF,1.1098896550277575,1.0279219572236116,1.2007604165667185,1.0387885930282448,0.0711010619995127,-0.0290968556851625,0.0861494137837117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,38.40999984741211,39.68000030517578,38.400001525878906,39.2599983215332,35.121421813964844,4567200,CF,1.113601582296698,0.983753327678136,1.1529182012996817,1.0447156071702373,0.0688859751264607,-0.0732287096131486,0.0390923335954127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,39.25,39.63999938964844,39.09999847412109,39.400001525878906,35.24667739868164,3051100,CF,1.1045679488684974,0.9638899726776992,1.1573250444684111,1.0484619827112251,0.0561059661572722,-0.0807335471569518,0.0528738530274919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,39.27999877929688,41.79999923706055,39.20000076293945,40.59999847412109,36.32016372680664,7533700,CF,1.0027093471109942,0.9418537517620053,1.1328720707337472,1.0415757419863072,-0.0388663948753129,-0.1069334550865878,0.0253755988043122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,40.77000045776367,41.40999984741211,40.59999847412109,41.2599983215332,36.910587310791016,3007900,CF,0.95879810113572,0.944126787729789,1.0825140718336062,1.0495576207370112,-0.0907595196012912,-0.1047490044256003,-0.0079801397044942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,41.06999969482422,41.459999084472656,40.91999816894531,41.02000045776367,36.69589614868164,3845500,CF,0.977084099779939,0.9155064410622096,1.0915698340753766,1.0539026313731312,-0.0768185315931921,-0.1152200516726655,-0.0088823302362885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,40.93999862670898,41.16999816894531,39.95000076293945,41.09000015258789,36.75851821899414,5468800,CF,0.9829641371831228,0.9053637781139008,1.082791503758033,1.0520989179928428,-0.06913478080972,-0.0953594194988705,0.0089569421864335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,41.45000076293945,41.63999938964844,40.59999847412109,40.93000030517578,36.61537551879883,4759000,CF,0.9978013233524692,0.9194891994072824,1.098683638205591,1.049480051520865,-0.0516787281683959,-0.0964042889997024,0.0272912622921903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,41.06999969482422,41.619998931884766,40.81999969482422,41.20000076293945,36.8569221496582,3126600,CF,1.0024270787049356,0.9171314600011736,1.0941941482873674,1.0585213557872055,-0.0560942770822701,-0.0874755082912103,0.0166194348202133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,41.290000915527344,41.36000061035156,40.84999847412109,40.880001068115234,36.57065200805664,2258100,CF,1.0185912324861628,0.8994159350947665,1.077922434202861,1.0561912314345747,-0.0375999989484119,-0.1027114451486909,-0.002533621727605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,40.93000030517578,41.31999969482422,40.880001068115234,41.25,36.901649475097656,3096000,CF,0.9796363195047608,0.9216381459291144,1.0894218107816926,1.054691754118366,-0.0750554346136052,-0.0923582424792871,0.0110313691047847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,41.36000061035156,42.06999969482422,41.09999847412109,41.709999084472656,37.31316375732422,5559700,CF,1.010069394818054,0.884658692774936,1.047952434727793,1.0628648969920689,-0.0527955021740147,-0.1064792074303392,-0.0401903796311313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,41.79999923706055,43.040000915527344,41.709999084472656,42.84999847412109,38.332984924316406,1853400,CF,0.982496948380308,0.8695883134658777,1.0160442649552253,1.054562443450246,-0.072065495069938,-0.1318230505258142,-0.0809119726677798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,42.540000915527344,43.09999847412109,42.209999084472656,43.06999969482422,38.52979278564453,3087400,CF,0.9751567123290926,0.8681877882695993,1.027827638516432,1.0427572783556516,-0.0676005660265589,-0.1437599341395702,-0.0764532345752435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,42.93999862670898,43.41999816894531,42.459999084472656,42.61000061035156,38.118282318115234,1870800,CF,0.9960103994214048,0.912322557795718,1.0398768914100296,1.039387058829826,-0.0433766594084211,-0.1034214081623138,-0.0620365071680253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,42.93999862670898,43.290000915527344,42.290000915527344,42.540000915527344,38.0556640625,1426200,CF,0.9771978207036364,0.8723723103620826,1.0158107445982705,1.0452598484191695,-0.0680620277155331,-0.1276724282785699,-0.085970248706499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,42.86000061035156,43.31999969482422,42.5099983215332,43.13999938964844,38.592411041259766,2330600,CF,0.9251276766327272,0.8679470688714944,1.0148627491642837,1.0173995405954512,-0.092271863962724,-0.1255615498571586,-0.0857330607920434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,43.34999847412109,43.540000915527344,43.02000045776367,43.150001525878906,38.60136795043945,1757500,CF,0.8852837653720181,0.8703144750673404,0.9955676962723132,0.9765980219270426,-0.0913142565550244,-0.1336343172565151,-0.0998807646132009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,43.400001525878906,43.68999862670898,42.84999847412109,43.59999847412109,39.00392532348633,1718700,CF,0.8954129947787919,0.864567425079306,0.9836623178604244,0.9849127815791188,-0.089499786800327,-0.1337895112396862,-0.1059325419227731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,43.84999847412109,43.97999954223633,43.34999847412109,43.66999816894531,39.06654739379883,2077100,CF,0.904053007788939,0.881409748462586,0.9934782148060634,0.9789917900086822,-0.0749387822197431,-0.1182170706190691,-0.0964111560823351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,43.86000061035156,43.93999862670898,42.58000183105469,42.720001220703125,38.2166862487793,3349500,CF,0.8768727151131308,0.9064350898732566,1.0191362285423389,0.942840182406444,-0.0659674672933131,-0.0852893946010602,-0.0682137771107156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,42.709999084472656,43.06999969482422,42.290000915527344,42.470001220703125,37.993045806884766,3381100,CF,0.8858017988384932,0.9122455018244116,1.0232227059407415,0.9530778204901076,-0.0672760216516145,-0.0889787452230035,-0.0660751124101366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,42.220001220703125,42.630001068115234,41.70000076293945,42.41999816894531,37.94830703735352,2251700,CF,0.9061765769953338,0.928285719197006,1.0301734402595275,0.966664672858564,-0.0604880958632301,-0.0849888587992022,-0.0556115992001216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,42.470001220703125,43.720001220703125,42.369998931884766,43.720001220703125,39.111270904541016,2639900,CF,0.8920403578149744,0.922347440232093,1.0048828684108757,0.9609362737659176,-0.0688959159509432,-0.0825263296160576,-0.0701987377958452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,43.52999877929688,43.83000183105469,43.150001525878906,43.52000045776367,38.932350158691406,2260500,CF,0.9113053629269866,0.9177881931223584,1.015567101402897,0.9729510699723092,-0.0616457070453226,-0.0769370308819965,-0.0476979302424824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,42.93999862670898,42.970001220703125,40.52999877929688,40.709999084472656,36.4185676574707,6781100,CF,1.0120773121436475,0.9583670484342104,1.1048702779087975,0.9917823196316324,0.0202949925120149,-0.0379459586347838,0.0226619877900062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,41.02999877929688,41.02999877929688,39.34999847412109,39.560001373291016,35.389801025390625,5651600,CF,1.0279986771905043,0.9933582502696928,1.1618842015671929,0.9854883712686996,0.0425103059218048,0.0054384529094367,0.0860558262788102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,40.34000015258789,41.02999877929688,39.90999984741211,40.08000183105469,35.854976654052734,6375600,CF,1.0513662540520876,0.9789620718516864,1.1273041536553186,0.981540936006692,0.0698253180453956,-0.0008443314024391,0.0617862503265824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,40.369998931884766,40.630001068115234,39.54999923706055,40.38999938964844,36.13230514526367,3539900,CF,1.063503953338872,0.9881630516982556,1.1048255850720876,0.9694690060853024,0.0940349472535694,0.0164510190220876,0.0590102217233516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,40.27000045776367,40.86000061035156,40.27000045776367,40.84000015258789,36.53487014770508,2273200,CF,1.060174074437971,0.9824560890605244,1.1043364914287253,0.962138874344328,0.0980352000936432,0.0092194890987846,0.0548922708400925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,40.650001525878906,41.68999862670898,40.34000015258789,41.29999923706055,36.94637680053711,2560900,CF,1.0764233649218489,0.9644381659532294,1.0849071750289692,0.9712482450100663,0.1051751199117824,-0.0044930188853663,0.042652469892195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,41.459999084472656,42.06999969482422,41.02999877929688,41.63999938964844,37.25054550170898,2422200,CF,1.03254600841556,0.9388982516858412,1.206988279680701,0.9795485186833895,0.0529974897321704,-0.0240131971252471,0.153459171569106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
