,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Change To Liabilities,0.0,89350000.0,0.0,0.0
Total Cashflows From Investing Activities,-40672000.0,-47154000.0,-69902000.0,-69902000.0
Net Borrowings,4832000.0,-317594000.0,-380247000.0,-380247000.0
Total Cash From Financing Activities,-115994000.0,-484557000.0,-501853000.0,-501853000.0
Change To Operating Activities,6465000.0,-749520000.0,197816000.0,197816000.0
Net Income,217710000.0,171204000.0,227531000.0,-564372000.0
Change In Cash,127822000.0,90043000.0,-83636000.0,-83636000.0
Effect Of Exchange Rate,-16454000.0,42700000.0,42700000.0,42700000.0
Total Cash From Operating Activities,300942000.0,579054000.0,488119000.0,488119000.0
Depreciation,72296000.0,69758000.0,69097000.0,69097000.0
Dividends Paid,-114043000.0,-113983000.0,-113967000.0,-113967000.0
Other Cashflows From Financing Activities,-6783000.0,-52484000.0,-7639000.0,-7639000.0
Change To Netincome,4471000.0,-17714000.0,-6325000.0,-6325000.0
Capital Expenditures,-48391000.0,-48074000.0,-31070000.0,-31070000.0
Repurchase Of Stock,,-496000.0,-496000.0,-496000.0
Change To Inventory,,58462000.0,58462000.0,58462000.0
Change To Account Receivables,,957514000.0,957514000.0,957514000.0
