Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,95.47000122070312,96.0500030517578,95.02999877929688,95.6500015258789,84.69569396972656,738000,GPC,0.922425560978176,1.025788574495412,0.951651411005299,1.0206479989635429,-0.0982224379853669,-0.0644718142270339,-0.1376417879859038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,95.48999786376952,96.66999816894533,94.94000244140624,96.37000274658205,85.3332290649414,728700,GPC,0.9072326480310728,1.0190652543805667,0.9494927802444694,1.012478214064533,-0.1052455660334601,-0.0696423013808329,-0.1396380982324644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,96.37000274658205,96.54000091552734,95.36000061035156,95.9499969482422,84.96133422851562,561900,GPC,0.922668195155698,1.0285649707813864,0.94719475088658,1.0113391723313174,-0.0886709771756194,-0.0613984042235156,-0.1346058913339921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,95.75,95.7699966430664,95.08000183105467,95.48999786376952,84.55402374267578,652100,GPC,0.9194681062722728,1.0437514803524242,0.9638778218054952,1.0126829906128405,-0.0932148843405676,-0.0447322066691422,-0.1260815447911688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,95.30999755859376,95.8000030517578,95.0,95.79000091552734,84.81964874267578,720800,GPC,0.9109510508720456,1.0452150086876697,0.9617070629578768,1.0121464877707815,-0.1011954368987358,-0.0375854669954429,-0.1362146858133823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,95.43000030517578,95.8499984741211,95.25,95.5500030517578,84.6071548461914,570500,GPC,0.9045525328214316,1.074194005949162,0.9707101112219354,1.0081446760609294,-0.1035921432394978,-0.0207492168778742,-0.1298629552138281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,95.76000213623048,95.83999633789062,95.0999984741211,95.18000030517578,84.27952575683594,445100,GPC,0.9037612728378448,1.0929738565937333,0.9401377028368508,1.0143616235707735,-0.1106003507329287,-0.0107415683589193,-0.1583444433398461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,95.30999755859376,95.9800033569336,95.16000366210938,95.5199966430664,84.5805892944336,688000,GPC,0.8957285159577985,1.0840218878569805,0.9326462115286764,1.008797349947511,-0.1130688339897124,-0.008828788286965,-0.1566511011652791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,95.61000061035156,95.9800033569336,95.1999969482422,95.5,84.56287384033203,686900,GPC,0.8947643074480155,1.0914210572613696,0.9438974361287732,1.0091988628593096,-0.1144345554112941,-0.0098111504813367,-0.1441996140642204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,95.43000030517578,96.19000244140624,94.80999755859376,95.86000061035156,84.88165283203125,474400,GPC,0.8897350149313188,1.081542959270181,0.936222451842632,1.0112728774332036,-0.1215378625018848,-0.0171419665531715,-0.1398126491224974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,95.87999725341795,96.5,95.51000213623048,95.86000061035156,84.88165283203125,527900,GPC,0.8972459752311963,1.0942569610577688,0.940670298647948,1.0098252549340063,-0.1125792797028102,-0.0139925373295062,-0.1362203051956689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,95.87000274658205,96.13999938964844,95.38999938964844,96.01000213623048,85.01445007324219,361900,GPC,0.8853247424799071,1.092442942277556,0.9409986382499383,1.0047827275420922,-0.119457985062185,-0.0226188228641517,-0.1445953591102681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,96.26000213623048,97.0199966430664,96.1500015258789,96.86000061035156,85.76712799072266,611900,GPC,0.8877760944571487,1.089095311381255,0.9530744055887076,1.016827126331923,-0.1290510318747744,-0.0319004587880613,-0.1338638807260926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,97.41999816894533,98.62999725341795,97.08999633789062,98.04000091552734,86.8119888305664,1235800,GPC,0.8785187589954881,1.0955072675326825,0.914576291801968,1.016900814218988,-0.1383820552234997,-0.0210764565646239,-0.1614190526226873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,92.33000183105467,92.48999786376952,88.12000274658203,89.70999908447266,79.43596649169922,2664900,GPC,0.9615429793280356,1.1936376992673046,1.0035730506958862,1.0195478153138224,-0.0580048359857868,0.077086796928103,-0.0742604906219379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,89.63999938964844,89.63999938964844,88.13999938964844,88.62999725341797,78.47966003417969,1601200,GPC,0.96976207423993,1.2226159642855687,1.0073259225745312,1.0187296628598663,-0.0489675886199363,0.1056904385080241,-0.0581480866499328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,88.69000244140625,89.87000274658203,88.30999755859375,89.2699966430664,79.04637145996094,1489600,GPC,0.9735634411586942,1.207419219775835,1.0078372583648738,1.0231439317955078,-0.0495804906368135,0.093181066811153,-0.0606198935007147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,89.38999938964844,90.33000183105467,88.83000183105469,88.91000366210938,78.72760772705078,1168600,GPC,0.9767178651776314,1.1916892019903125,1.026761934434443,1.023176662025299,-0.0464587968476679,0.0908963181439179,-0.0526188858634102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,89.0199966430664,89.16000366210938,88.05999755859375,88.45999908447266,78.3291244506836,695900,GPC,0.990504399880975,1.1849988628344594,1.0306082106761094,1.028738706809164,-0.0382343069281889,0.0767850412798938,-0.0632130516091951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,88.44999694824219,90.02999877929688,87.33000183105469,89.4000015258789,79.16149139404297,980700,GPC,0.9993287300179118,1.1628492302562057,1.019544317070738,1.0357335667629224,-0.0364048367450106,0.0584806995687643,-0.0714777172501233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,89.0999984741211,89.20999908447266,87.94999694824219,88.3499984741211,78.23173522949219,751700,GPC,1.0356537308891465,1.1650404379173376,1.0363728655869568,1.0327543330408862,0.0028993978482603,0.0866214843212969,-0.0597559331481127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,88.19999694824219,88.58999633789062,87.66000366210938,88.04000091552734,77.95722961425781,625700,GPC,1.0559974006680362,1.1403119589822284,1.04440404736343,1.0448229351223306,0.0111744655457055,0.0942010254097496,-0.065985445031437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,88.16000366210938,88.72000122070312,87.81999969482422,88.2300033569336,78.12547302246094,569600,GPC,1.0524763424283954,1.142308513366423,1.0514751766151416,1.0378093145840102,0.0146670278443852,0.0886521449519317,-0.0561047745132818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,88.80000305175781,88.80000305175781,87.37000274658203,87.43000030517578,77.4170913696289,618300,GPC,1.074688291257905,1.1436594461947334,1.0653929310442187,1.0388512590749122,0.0358370321829928,0.0890754278428835,-0.0440496752148498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,87.36000061035156,88.77999877929688,86.44999694824219,88.52999877929688,78.39112091064453,624200,GPC,1.063594313160415,1.0957716201287393,1.0513522249065463,1.0310647944789963,0.0325295186814187,0.0777252780087398,-0.0531497863790357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,88.55000305175781,88.69999694824219,87.76000213623047,87.80000305175781,77.7447280883789,567500,GPC,1.0674256539913958,1.1133720510881235,1.0689968761030866,1.0262436118253355,0.04118204216606,0.087735645520371,-0.0388134425862796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,88.02999877929688,88.04000091552734,86.98999786376953,87.26000213623047,77.26654815673828,569000,GPC,1.0827470325542945,1.1279960930067408,1.0781722523103228,1.0311845275729687,0.0515625049813257,0.0918851638042963,-0.0275560320257839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,87.18000030517578,87.80999755859375,86.05000305175781,86.43000030517578,76.5316162109375,729700,GPC,1.1053813161240105,1.1272906641231235,1.0850022011429994,1.0414917955670933,0.0638895205569172,0.0813808540954574,-0.0268241579520707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,86.66000366210938,86.80000305175781,85.83000183105469,86.0199966430664,76.16857147216797,1555300,GPC,1.09472476120008,1.158658824045554,1.1037458856138291,1.0390384642435906,0.0556862969564895,0.0976540609478153,-0.0109074197875225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,85.68000030517578,86.30999755859375,85.19999694824219,85.55999755859375,75.76124572753906,1015500,GPC,1.0916636136834608,1.1879625924127442,1.0890340535688283,1.0401272810196784,0.0515363326637823,0.1123877396786519,-0.0236449392574951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
