Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2012-11-23,35.400001525878906,35.54999923706055,35.290000915527344,35.4900016784668,35.4900016784668,80000,RH,0.9120878388553286,1.0583262777381093,1.5976330820334002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-26,35.5,38.33000183105469,35.40999984741211,37.9900016784668,37.9900016784668,469700,RH,0.8623321104010895,1.038167856914417,1.4885495324711655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-27,37.5,37.63999938964844,35.29999923706055,35.779998779296875,35.779998779296875,613700,RH,0.9471772092194136,1.105366142716167,1.5849636953393738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-28,35.75,36.93000030517578,35.61000061035156,36.900001525878906,36.900001525878906,156400,RH,0.9140920907165986,1.0726287315542855,1.5173441561838308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-29,37.0,37.13999938964844,36.5,37.0,37.0,71600,RH,0.8981080957361169,1.0689188982989335,1.5232432597392314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-30,37.0,37.810001373291016,36.68999862670898,36.900001525878906,36.900001525878906,88000,RH,0.9319782647035898,1.0452574010809756,1.5582655182188487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-03,37.400001525878906,37.400001525878906,36.52999877929688,36.7400016784668,36.7400016784668,117400,RH,0.9333151700867942,1.054708716105238,1.604790320927746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-04,36.36000061035156,36.70000076293945,35.86000061035156,36.70000076293945,36.70000076293945,179100,RH,0.8983651372017689,1.04386922552812,1.865667569409039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-05,36.29999923706055,37.20000076293945,35.77000045776367,36.0,36.0,111700,RH,0.894166628519694,1.0513888465033636,1.9977777269151475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-06,36.25,37.0,35.4900016784668,36.720001220703125,36.720001220703125,223800,RH,0.9000544155327154,1.0430282669889075,1.9248365456296783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-07,37.20000076293945,37.310001373291016,36.650001525878906,36.7400016784668,36.7400016784668,200800,RH,0.8922154948759605,1.007076709571453,1.9344038227542637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-10,37.15999984741211,37.470001220703125,36.31999969482422,36.5,36.5,327400,RH,0.8991780738308005,1.0043835574633455,1.9471232793102529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-11,36.70000076293945,36.91999816894531,35.81999969482422,36.060001373291016,36.060001373291016,158400,RH,0.9095950634476376,0.9925124667919826,1.976705381716726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-12,36.43999862670898,37.02000045776367,35.720001220703125,36.68999862670898,36.68999862670898,311000,RH,0.8871627270480554,0.947124592550496,1.970291731297664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-13,33.5,36.31999969482422,33.20000076293945,34.900001525878906,34.900001525878906,1878900,RH,0.9255013703397572,1.0005729696903187,2.088825167294689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-14,34.5,35.7400016784668,34.45000076293945,34.5099983215332,34.5099983215332,176800,RH,0.9846421673406408,1.0130397213800693,2.1451753804666045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-17,33.61000061035156,34.91999816894531,33.61000061035156,33.720001220703125,33.720001220703125,170900,RH,1.0427045840622589,1.0409251839697649,2.202550235895802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-18,33.86000061035156,33.95000076293945,31.71999931335449,32.70000076293945,32.70000076293945,647000,RH,1.0926605109664378,1.0865442798265863,2.2935779281388045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-19,31.559999465942383,33.2400016784668,31.559999465942383,32.970001220703125,32.970001220703125,270800,RH,1.0828025308207163,1.0600545789786933,2.2951166323108665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-20,32.86000061035156,32.95000076293945,31.68000030517578,32.0,32.0,300600,RH,1.1321874856948853,1.09375,2.357187509536743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-21,31.14999961853028,31.739999771118164,30.920000076293945,31.489999771118164,31.489999771118164,816500,RH,1.145760625382613,1.1124166095239387,2.4112416912373837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-24,31.59000015258789,32.880001068115234,31.36000061035156,32.349998474121094,32.349998474121094,112300,RH,1.1078825917490749,1.1149923151829204,2.307573571776097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-26,32.43000030517578,32.63999938964844,32.099998474121094,32.369998931884766,32.369998931884766,149500,RH,1.1149212648579636,1.0642570867991554,2.3404388210098497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-27,32.290000915527344,32.880001068115234,32.189998626708984,32.7599983215332,32.7599983215332,107600,RH,1.1028694419793947,1.051587378754394,2.3559219859436085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-28,32.70000076293945,34.5,32.599998474121094,33.88999938964844,33.88999938964844,229100,RH,1.062260272893249,0.9967541867119312,2.220123907312648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,33.88999938964844,34.2599983215332,33.5,33.72999954223633,33.72999954223633,102400,RH,1.074117996855278,1.0109694318679563,2.1147347405604338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-02,33.79999923706055,34.20000076293945,33.13999938964844,33.22999954223633,33.22999954223633,207900,RH,1.0950947905790869,1.0276858861365084,2.064399621400188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-03,33.40999984741211,34.4900016784668,33.22999954223633,34.38999938964844,34.38999938964844,155400,RH,1.0907240182395554,1.0157022659235606,2.0311136875200497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-04,34.36000061035156,34.880001068115234,33.68000030517578,34.290000915527344,34.290000915527344,231400,RH,1.1350247048643674,0.996500357440128,2.0209974103668538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-07,34.22999954223633,35.439998626708984,32.91999816894531,32.970001220703125,32.970001220703125,172300,RH,1.181376988802817,1.059751208160976,2.0824992757050653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-08,32.849998474121094,33.54999923706055,31.940000534057617,32.189998626708984,32.189998626708984,170000,RH,1.2140417365109444,1.077663874080618,2.1189811119742274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-09,32.06999969482422,33.5,31.93000030517578,33.04999923706055,33.04999923706055,85900,RH,1.185173950776438,1.050832083024435,2.047503774011096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-10,33.400001525878906,33.91999816894531,32.5099983215332,32.779998779296875,32.779998779296875,106900,RH,1.2059182504992392,1.047895050435932,2.085112904802469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-11,32.95000076293945,33.18000030517578,32.45000076293945,32.81999969482422,32.81999969482422,79600,RH,1.2017062459914876,0.9978671634529216,2.067032205018245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-14,33.04999923706055,33.04999923706055,32.25,32.79999923706055,32.79999923706055,67700,RH,1.1841463736591429,1.15853661231382,2.0341464259949293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-15,32.560001373291016,33.209999084472656,32.2400016784668,32.54999923706055,32.54999923706055,82500,RH,1.177880216627932,1.1910906717816816,2.073118431293316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-16,32.59000015258789,32.59000015258789,31.600000381469727,32.29999923706055,32.29999923706055,81700,RH,1.20216726774723,1.2003096400472832,2.0643963430397894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-17,32.59000015258789,34.0,32.36000061035156,33.97999954223633,33.97999954223633,142300,RH,1.1200706852860118,1.1265450057383244,1.921130066472055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-18,33.790000915527344,35.54999923706055,33.59000015258789,35.15999984741211,35.15999984741211,204300,RH,1.0460750551454854,1.0901593287087543,1.8899316620199904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-22,35.0,36.220001220703125,35.0,35.72999954223633,35.72999954223633,50400,RH,1.035824203629888,1.0705289809697531,1.870137155077108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-23,35.86000061035156,36.04999923706055,35.20000076293945,35.70000076293945,35.70000076293945,56600,RH,0.998599461176694,1.07338932425471,1.9380952650632188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-24,35.880001068115234,36.2400016784668,35.529998779296875,36.22999954223633,36.22999954223633,28100,RH,0.999447958652598,1.0750759385887432,1.900634873872293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-25,36.400001525878906,36.70000076293945,35.77000045776367,36.08000183105469,36.08000183105469,58000,RH,1.010254958789007,1.0734478264050624,1.922117376790994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-28,36.0,36.33000183105469,35.75,35.84000015258789,35.84000015258789,45200,RH,1.0772879588719435,1.0881696382242882,1.8850445667120197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-29,35.869998931884766,36.75,35.7599983215332,36.09000015258789,36.09000015258789,76500,RH,1.0407315382235518,1.0748129884046522,1.823219805307746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-30,36.29999923706055,36.29999923706055,35.75,36.130001068115234,36.130001068115234,25100,RH,1.0916135472111796,1.0960419956662588,1.8317187475419063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-31,36.45000076293945,36.68999862670898,35.34000015258789,36.0,36.0,69900,RH,1.0986110899183483,1.0986110899183483,1.846666759914822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-01,36.25,36.310001373291016,35.33000183105469,36.22999954223633,36.22999954223633,77500,RH,1.0924648725129842,1.0935688499166674,1.8749655303192627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-04,36.11000061035156,36.880001068115234,35.880001068115234,36.38999938964844,36.38999938964844,46100,RH,1.0868370404070689,1.1060731155562915,1.8656224382614457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-05,36.58000183105469,39.459999084472656,36.43000030517578,37.5099983215332,37.5099983215332,157800,RH,1.028259168774276,1.2761930438265108,1.8128499878114768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-06,37.43000030517578,39.38999938964844,37.43000030517578,38.91999816894531,38.91999816894531,77000,RH,0.9956321126170824,1.3137205414596451,1.714542818508614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-07,39.0,39.16999816894531,38.560001373291016,38.95000076293945,38.95000076293945,66800,RH,0.983568693784022,1.346598196035085,1.731707204802425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-08,39.040000915527344,39.25,38.84999847412109,39.08000183105469,39.08000183105469,69600,RH,0.9685260158827274,1.3574717694845315,1.7494882175837625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-11,39.220001220703125,39.9900016784668,38.56999969482422,39.16999816894531,39.16999816894531,64000,RH,0.9777891505602746,1.327546653837389,1.746234483618324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-12,39.34999847412109,39.77000045776367,39.2599983215332,39.52999877929688,39.52999877929688,140500,RH,0.9359980051246062,1.369845767722082,1.739691342441514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-13,39.720001220703125,39.959999084472656,39.380001068115234,39.43999862670898,39.43999862670898,80800,RH,0.9295132130807368,1.4186106164073191,1.778651216239469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-14,39.27999877929688,39.41999816894531,38.560001373291016,38.84000015258789,38.84000015258789,105600,RH,0.9214727284995304,1.4250771950739332,1.8117920306417223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-15,39.150001525878906,39.150001525878906,38.09000015258789,38.34000015258789,38.34000015258789,68700,RH,0.9063641069822592,1.3985393510298538,1.871674539661857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-19,38.47999954223633,39.33000183105469,38.31999969482422,38.83000183105469,38.83000183105469,39300,RH,0.8993045717813407,1.4081894856220405,1.790883276753081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-20,39.06999969482422,39.22999954223633,38.0099983215332,38.060001373291016,38.060001373291016,66800,RH,0.9185496012358576,1.4385180773645836,1.8181816723948927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-21,38.119998931884766,38.16999816894531,36.33000183105469,36.77999877929688,36.77999877929688,211500,RH,0.9543229918180028,1.4646547232135223,1.911908701160879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-22,36.869998931884766,37.16999816894531,36.34000015258789,37.0099983215332,37.0099983215332,64900,RH,0.96001081844483,1.430964644320435,1.8786814896676949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-25,36.93000030517578,36.93000030517578,35.22999954223633,35.650001525878906,35.650001525878906,113800,RH,0.9803646358210866,1.551753080702298,1.9534360844022869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-26,35.709999084472656,36.95000076293945,35.599998474121094,36.209999084472656,36.209999084472656,157200,RH,0.9665838410641794,1.542943947652365,1.94145277075976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-27,36.15999984741211,36.52000045776367,35.900001525878906,36.45000076293945,36.45000076293945,38600,RH,0.9610424703999906,1.534979412670593,1.9720163442767875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-28,36.40999984741211,38.68000030517578,36.25,38.61000061035156,38.61000061035156,89800,RH,0.9342139115417069,1.4812224222388646,1.9326599732447551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-01,38.27999877929688,38.27999877929688,36.70000076293945,37.560001373291016,37.560001373291016,95100,RH,0.9171991348071916,1.509584629654964,2.044728440994425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-04,37.400001525878906,39.47999954223633,37.29999923706055,39.43999862670898,39.43999862670898,75300,RH,0.873478751584178,1.433823559992839,1.928498991049293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-05,39.43999862670898,39.880001068115234,38.540000915527344,39.54999923706055,39.54999923706055,152300,RH,0.8541087087466525,1.4338811675963887,1.6950695880850268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-06,39.4900016784668,39.91999816894531,38.540000915527344,39.58000183105469,39.58000183105469,33000,RH,0.8615461570637434,1.4146033119820811,1.7347145145465446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-07,39.5,39.72999954223633,39.27999877929688,39.54999923706055,39.54999923706055,30700,RH,0.8634640248963256,1.425031648484562,1.7625790247588808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-08,40.0,40.45000076293945,38.150001525878906,38.56999969482422,38.56999969482422,204900,RH,0.9056261493790756,1.4907959672013178,1.782214114795388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-11,38.58000183105469,39.18000030517578,37.9900016784668,38.75,38.75,90900,RH,0.881806404359879,1.521548363470262,1.7651613297001008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-12,38.93999862670898,38.93999862670898,38.2400016784668,38.310001373291016,38.310001373291016,65400,RH,0.9120333431015868,1.7872617793336618,1.719655309105476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-13,38.29999923706055,38.470001220703125,36.86000061035156,37.84999847412109,37.84999847412109,156800,RH,0.9165125502033332,1.9001321286213173,1.7080582333466037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-14,37.9900016784668,38.47999954223633,37.790000915527344,38.29999923706055,38.29999923706055,60100,RH,0.9067885178606022,1.8454308541286628,1.640992159950359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-15,39.54999923706055,39.54999923706055,36.630001068115234,37.0,37.0,135900,RH,0.928378337138408,1.9208108025628168,1.673513464025549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-18,36.95000076293945,36.95000076293945,36.209999084472656,36.65999984741211,36.65999984741211,54900,RH,0.8933442481263916,1.9386252043271943,1.7569559173540528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-19,37.209999084472656,37.369998931884766,35.68000030517578,35.790000915527344,35.790000915527344,65200,RH,1.06174906476501,1.9916176852728813,1.8234143745975064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-20,35.790000915527344,36.22999954223633,34.439998626708984,34.75,34.75,165100,RH,1.1156834664104651,2.0802877961302837,1.8989927442811376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-21,34.59000015258789,35.150001525878906,34.380001068115234,34.91999816894531,34.91999816894531,52300,RH,1.110252075907673,2.0876290191420908,1.875143378878112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-22,34.7599983215332,35.16999816894531,34.400001525878906,34.959999084472656,34.959999084472656,68400,RH,1.094965668814871,2.117562949599075,1.8120709420229288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-25,34.90999984741211,36.2599983215332,34.47999954223633,35.099998474121094,35.099998474121094,106700,RH,1.0920228916623755,2.1159544123007583,1.7823362989436005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-26,35.189998626708984,35.880001068115234,34.599998474121094,35.529998779296875,35.529998779296875,81100,RH,1.0765550609106145,2.1108922762953224,1.8288771626639364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-27,35.310001373291016,35.45000076293945,34.779998779296875,34.95000076293945,34.95000076293945,43100,RH,1.09642342942259,2.165092890332204,1.857796820823728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-28,35.130001068115234,35.630001068115234,33.7599983215332,35.0,35.0,175500,RH,1.1128571646554128,2.155142865862165,1.878285653250558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-01,35.189998626708984,36.27000045776367,34.90999984741211,35.029998779296875,35.029998779296875,110500,RH,1.105623776530823,2.167570737971343,1.83214394923436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-02,35.029998779296875,36.4900016784668,35.029998779296875,36.06999969482422,36.06999969482422,94500,RH,1.0812309489871224,2.0695869741465684,1.681729979501951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-03,35.86000061035156,36.18000030517578,33.869998931884766,34.45000076293945,34.45000076293945,127600,RH,1.1259796823359367,2.1991291860211337,1.7567488858482043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-04,34.560001373291016,34.95000076293945,33.54999923706055,34.45000076293945,34.45000076293945,82900,RH,1.1494919476670051,2.2403482901574945,1.7970971981519812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-05,34.099998474121094,34.66999816894531,33.310001373291016,33.779998779296875,33.779998779296875,66600,RH,1.1708111505705558,2.227353480837978,1.8653049318684651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-08,33.540000915527344,34.470001220703125,33.02000045776367,34.099998474121094,34.099998474121094,187000,RH,1.1618768535122623,2.091789003603267,1.860997123874748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-09,34.22999954223633,34.400001525878906,33.86000061035156,34.150001525878906,34.150001525878906,116100,RH,1.1786236662243927,2.008784638622518,1.7956075243029157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
