,2021-06-30,2020-06-30,2019-06-30,2018-06-30
Change To Liabilities,49812000.0,-24406000.0,70692000.0,1097000.0
Total Cashflows From Investing Activities,-426646000.0,-178529000.0,-1127982000.0,-114606000.0
Net Borrowings,329080000.0,-262920000.0,603080000.0,-170474000.0
Total Cash From Financing Activities,-190596000.0,-303394000.0,579556000.0,-206516000.0
Change To Operating Activities,10820000.0,-21449000.0,8149000.0,32023000.0
Issuance Of Stock,9181000.0,7432000.0,5702000.0,4929000.0
Net Income,457443000.0,321480000.0,265604000.0,301171000.0
Change In Cash,-19205000.0,35208000.0,5834000.0,655000.0
Repurchase Of Stock,-528857000.0,-39206000.0,-25433000.0,-26503000.0
Effect Of Exchange Rate,5822000.0,-1574000.0,-1037000.0,317000.0
Total Cash From Operating Activities,592215000.0,518705000.0,555297000.0,321460000.0
Depreciation,125363000.0,110688000.0,85877000.0,72196000.0
Other Cashflows From Investing Activities,2744000.0,2744000.0,2729000.0,3898000.0
Change To Account Receivables,-38162000.0,34550000.0,96754000.0,-42575000.0
Change To Netincome,216590000.0,120614000.0,24696000.0,-52603000.0
Capital Expenditures,-73129000.0,-72303000.0,-47902000.0,-41594000.0
Other Cashflows From Financing Activities,,-8700000.0,-3793000.0,-14468000.0
