Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2017-10-13,142.5500030517578,144.1999969482422,142.3000030517578,143.5,143.5,172500,CACI,0.8602787243779945,0.9721254355400696,1.0759581456201002,1.0098252549340063,-0.149546530556012,-0.1361240628472054,-0.0009324582235168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,143.64999389648438,144.64999389648438,142.3000030517578,142.5,142.5,64700,CACI,0.8624561510587994,0.9733333119174892,1.0905262729577851,1.0047827275420922,-0.1423265764832928,-0.1417284532242184,0.0049322755975786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,142.5,144.6999969482422,140.3000030517578,141.4499969482422,141.4499969482422,72200,CACI,0.8886532319561445,0.9862142312455778,1.0841287339131422,1.016827126331923,-0.1281738943757785,-0.1347815389237384,-0.002809552401658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,141.89999389648438,142.64999389648438,141.25,141.5500030517578,141.5500030517578,64400,CACI,0.8844930713456981,0.9731543414353137,1.0671140925127802,1.016900814218988,-0.1324077428732898,-0.1434293826619928,-0.008881251911875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,141.0,141.60000610351562,140.35000610351562,141.60000610351562,141.60000610351562,51000,CACI,0.8961864128247962,0.9812852468852568,1.0593219882373708,1.0195478153138224,-0.1233614024890262,-0.1352656554539447,-0.0185115530804533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,142.3000030517578,143.3000030517578,142.14999389648438,143.14999389648438,143.14999389648438,51000,CACI,0.9151240348269216,0.9891722818089004,1.0307370544385437,1.0187296628598663,-0.1036056280329447,-0.1277532439686441,-0.0347369547859204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,143.1999969482422,144.0,142.64999389648438,143.0500030517578,143.0500030517578,52600,CACI,0.8940929660770619,1.006641013128105,1.066060795153028,1.0231439317955078,-0.1290509657184458,-0.1075971398365771,-0.0023963567125604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,143.5,144.89999389648438,143.02000427246094,143.3000030517578,143.3000030517578,55600,CACI,0.893579904569214,0.9815072637903832,1.0879273592211691,1.023176662025299,-0.1295967574560853,-0.1192856200560112,0.0085465389233159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,145.0,147.30999755859375,143.75,144.5500030517578,144.5500030517578,150100,CACI,0.8855067263759802,0.9723279148007506,1.0923555210161182,1.028738706809164,-0.1432319804331838,-0.1358859067538149,-0.0014657412691863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,145.39999389648438,146.1999969482422,143.85000610351562,144.8000030517578,144.8000030517578,80800,CACI,0.89675416689806,1.0390192940428655,1.1056630022741707,1.0357335667629224,-0.1389793998648624,-0.0653492366445758,0.0146409679533094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,145.1999969482422,146.14999389648438,144.10000610351562,144.64999389648438,144.64999389648438,124600,CACI,0.8976841450573442,1.0148635274524245,1.1113031924151842,1.0327543330408862,-0.1350701879835419,-0.0635554261436162,0.0151743936801145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,144.5500030517578,146.6999969482422,142.4499969482422,143.25,143.25,217200,CACI,0.921116907143052,0.9958114757171684,1.130890052356021,1.0448229351223306,-0.1237060279792785,-0.0502994578553103,0.020500559961154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,144.10000610351562,145.10000610351562,141.8699951171875,143.75,143.75,133900,CACI,0.9113043478260868,0.9986087168817934,1.1391304347826088,1.0378093145840102,-0.1265049667579233,-0.0550476515326978,0.0315504836541853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,145.10000610351562,145.10000610351562,139.39999389648438,142.14999389648438,142.14999389648438,192400,CACI,0.9233204758037352,1.0274358728296076,1.1480830387308123,1.0388512590749122,-0.1155307832711769,-0.0271481455222422,0.0386404324717437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,137.5,137.5,129.0500030517578,133.4499969482422,133.4499969482422,210300,CACI,0.9846384181443414,1.0674409906767597,1.2173098588473366,1.0310647944789963,-0.0464263763346549,0.0493946485567602,0.1128078475617544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,134.14999389648438,134.14999389648438,129.6999969482422,130.0,130.0,236900,CACI,1.0026923546424278,1.1073076688326322,1.26000002347506,1.0262436118253355,-0.0235512571829079,0.0816712632648797,0.1521897047856937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,129.9499969482422,130.8000030517578,127.6500015258789,128.10000610351562,128.10000610351562,181500,CACI,1.028102971687741,1.1647149870365814,1.28181100019273,1.0311845275729687,-0.0030815558852277,0.1286040578341369,0.1760827158566233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,128.5500030517578,130.35000610351562,127.8000030517578,129.8000030517578,129.8000030517578,175100,CACI,1.028505368730745,1.146379041242578,1.26579352225626,1.0414917955670933,-0.0129864268363482,0.100469231214912,0.1539671631611898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,130.1999969482422,130.42999267578125,125.6500015258789,129.10000610351562,129.10000610351562,159300,CACI,1.0247869620213368,1.1676994025788416,1.279628111061286,1.0390384642435906,-0.0142515022222537,0.106694639481103,0.1649748056599342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,127.8499984741211,129.4499969482422,125.3499984741211,126.3000030517578,126.3000030517578,202200,CACI,1.047505937094405,1.1916072554513322,1.2921614648050543,1.0401272810196784,0.0073786560747266,0.1160324027172399,0.1794824719787309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,125.75,127.1999969482422,124.6999969482422,124.8000030517578,124.8000030517578,172300,CACI,1.0725160483209648,1.2031249216733857,1.3100961218101277,1.0393664161720684,0.0331496321488964,0.1272316730329679,0.1967581614551996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,124.0500030517578,125.3000030517578,123.5999984741211,124.9000015258789,124.9000015258789,131300,CACI,1.0644515238111931,1.1937550382865492,1.3070456205412864,1.0305050740272153,0.0339464497839778,0.1270878235202284,0.1954130597106795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,124.0500030517578,124.75,122.5999984741211,123.4499969482422,123.4499969482422,124400,CACI,1.0911300144034566,1.2077765070016768,1.3244228759969043,1.043144349882203,0.0479856645212535,0.1428357245588545,0.2107706551586534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,122.25,123.4000015258789,121.5999984741211,122.9000015258789,122.9000015258789,127100,CACI,1.1086248845270357,1.2229454937810502,1.334011349981305,1.0570826794517585,0.0515422050752771,0.1549957755074531,0.2233832505506572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,123.0999984741211,125.75,123.0999984741211,125.6999969482422,125.6999969482422,137900,CACI,1.0755767719223706,1.20564842268182,1.333333414260352,1.0412088647392546,0.034367907183116,0.1351692103442019,0.2211187034972037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,124.9000015258789,125.27999877929688,123.4499969482422,125.1999969482422,125.1999969482422,128000,CACI,1.0818690115802267,1.2236421779752535,1.331070271234732,1.0392013474275237,0.042667664152703,0.1483211302962881,0.2311308993170562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,125.1500015258789,127.0,124.1500015258789,126.9000015258789,126.9000015258789,141700,CACI,1.0614656842283223,1.1981875588925823,1.312450756888234,1.0381241126825425,0.0233415715457798,0.1404779982637236,0.2052828050991022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,127.25,131.5500030517578,127.25,131.0,131.0,193800,CACI,1.0236641687291268,1.137786282837846,1.277862548828125,1.03199537924298,-0.0083312105138533,0.0951847430343992,0.1722930836087204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,131.25,131.25,127.75,127.9000015258789,127.9000015258789,124200,CACI,1.0449569374668228,1.1696638336102445,1.3182173893047342,1.0328322263084138,0.012124711158409,0.1351601872918648,0.2085933506087238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,128.10000610351562,128.1999969482422,127.3000030517578,128.0500030517578,128.0500030517578,40800,CACI,1.038266253648614,1.174150742056165,1.3155017019418165,1.032019884081241,0.0062463695673733,0.1314397200614563,0.1984766304525802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,128.0,128.6999969482422,127.8000030517578,128.0,128.0,118800,CACI,1.0398437976837158,1.1953125,1.3054687976837158,1.0369551897736955,0.0028886079100201,0.1382812632096317,0.1884013021979163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,128.0,129.9499969482422,127.6999969482422,129.85000610351562,129.85000610351562,93000,CACI,1.019252983307579,1.1805929599229128,1.301501671592331,1.020376345675996,-0.001123362368417,0.1271797801695284,0.1901024215611964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,129.89999389648438,131.35000610351562,129.35000610351562,129.85000610351562,129.85000610351562,83100,CACI,1.0331150372803282,1.1805929599229128,1.3030418867547606,1.026253639124301,0.0068613981560272,0.126539605267703,0.1907576233125434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,130.35000610351562,132.14999389648438,129.0,131.9499969482422,131.9499969482422,166900,CACI,1.0443350226511208,1.1671087803087028,1.2709359668573774,1.0246409570196735,0.0196940656314472,0.1176835978348544,0.1601342649234423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,131.64999389648438,131.64999389648438,128.8000030517578,131.0,131.0,143700,CACI,1.042748138194776,1.1908396946564883,1.2683205640953006,1.029880242563007,0.0128678956317691,0.1225994189651467,0.1591566334269099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,132.39999389648438,132.9499969482422,131.14999389648438,131.25,131.25,153000,CACI,1.0449523344494047,1.1695238095238096,1.2685714285714285,1.036157586789428,0.0087947476599767,0.0989125115702509,0.1511607061163185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,131.3000030517578,132.0500030517578,130.75,131.39999389648438,131.39999389648438,170700,CACI,1.0521309468926765,1.1727550476517838,1.2754947784514303,1.0465343935592823,0.0055965533333941,0.1013453926265774,0.1504695693965665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,130.9499969482422,131.5,129.5500030517578,130.35000610351562,130.35000610351562,113000,CACI,1.0571537905592876,1.1856539763337188,1.2834675505799276,1.048372731047773,0.0087810595115145,0.1165146317473955,0.1554851954988816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,130.25,132.25,130.14999389648438,131.6999969482422,131.6999969482422,114000,CACI,1.0455580876160384,1.1704631546579685,1.270691040101419,1.0387885930282448,0.0067694945877936,0.1134443417491943,0.1560800373184123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,132.14999389648438,133.8000030517578,131.5500030517578,133.5,133.5,138700,CACI,1.058801543846559,1.1794007262040611,1.228464419475655,1.0447156071702373,0.0140859366763217,0.1224186889127765,0.1146385517713861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,133.4499969482422,134.3000030517578,131.64999389648438,132.3000030517578,132.3000030517578,227300,CACI,1.038170846071577,1.1005291212771526,1.3057444899106885,1.0484619827112251,-0.010291136639648,0.0559056014425016,0.2012932984697693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,132.25,132.64999389648438,131.39999389648438,132.3000030517578,132.3000030517578,94400,CACI,1.038548682744409,1.146258430826767,1.2996976037934986,1.0415757419863072,-0.0030270592418981,0.0974712239781738,0.1922011318640637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,132.0500030517578,134.0500030517578,131.9499969482422,133.85000610351562,133.85000610351562,155900,CACI,1.037355246709015,1.1247665012082773,1.2558834399567531,1.0495576207370112,-0.0122023740279961,0.0758907090528879,0.1653892284186526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,134.0500030517578,134.35000610351562,132.6999969482422,132.9499969482422,132.9499969482422,106100,CACI,1.033847311796117,1.1120722790318984,1.2681459945362172,1.0539026313731312,-0.0200553195770141,0.0813457862970232,0.1676938302245521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,133.25,135.6300048828125,132.5,134.6999969482422,134.6999969482422,254800,CACI,1.0356347673385782,1.0894580796196154,1.252412774835209,1.0520989179928428,-0.0164641506542646,0.0887348820068441,0.1785782132636095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,135.9499969482422,136.3000030517578,135.0500030517578,136.25,136.25,91900,CACI,1.0179816289779242,1.0869725218606652,1.2333945178110666,1.049480051520865,-0.0314984225429408,0.0710790334536803,0.162002141897666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,136.5500030517578,136.75999450683594,133.4499969482422,135.1999969482422,135.1999969482422,239300,CACI,1.0318047570178863,1.1017011857275694,1.2466716483453977,1.0585213557872055,-0.0267165987693194,0.0970942174351854,0.1690969348782436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,136.14999389648438,136.14999389648438,134.77999877929688,135.4499969482422,135.4499969482422,112300,CACI,1.016980458498177,1.099298613889092,1.259874475757225,1.0561912314345747,-0.0392107729363977,0.0971712336456345,0.179418419826759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,135.5,135.5500030517578,133.69000244140625,134.6999969482422,134.6999969482422,112400,CACI,1.0315515968544011,1.1236080885857118,1.283593153776539,1.054691754118366,-0.0231401572639649,0.1096117001773102,0.2052027120996311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,134.85000610351562,135.35000610351562,133.10000610351562,134.10000610351562,134.10000610351562,52700,CACI,1.0559284090875471,1.1107381817213595,1.2960476893460886,1.0628648969920689,-0.0069364879045215,0.1196002815160842,0.2079048749871641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,134.0500030517578,134.75,133.25,133.64999389648438,133.64999389648438,70200,CACI,1.0774411266455577,1.1328095833191572,1.329218122030587,1.054562443450246,0.0228786831953116,0.1313982193274652,0.2322618844075819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,133.89999389648438,135.89999389648438,132.60000610351562,132.9499969482422,132.9499969482422,60500,CACI,1.0579164883414012,1.1489281948570935,1.3309514931175916,1.0427572783556516,0.0151592099857496,0.136980472447924,0.2266706200259161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,133.14999389648438,135.14999389648438,131.6999969482422,133.10000610351562,133.10000610351562,47800,CACI,1.0559729271721303,1.164162207684147,1.3151765215969748,1.039387058829826,0.0165858683423043,0.148418241726115,0.2132631230189199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,133.25,133.75,132.14999389648438,132.35000610351562,132.35000610351562,69600,CACI,1.1367585191539011,1.1439364330521382,1.340007540043511,1.0452598484191695,0.0914986707347316,0.1438916944114856,0.2382265467387414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,133.4499969482422,134.8000030517578,133.0,134.14999389648438,134.14999389648438,134400,CACI,1.0942975007888165,1.1300783675062736,1.3358181520792334,1.0173995405954512,0.0768979601933652,0.1365697487776205,0.2352223421229062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,134.4499969482422,137.85000610351562,133.89999389648438,137.8000030517578,137.8000030517578,210700,CACI,1.0351958689210254,1.1201016160031696,1.2942670693303773,0.9765980219270426,0.0585978469939828,0.1161528236793141,0.1988186084448631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,138.1999969482422,138.39999389648438,136.0500030517578,136.60000610351562,136.60000610351562,75300,CACI,1.0508784526918358,1.1251829434895353,1.3038067214180888,0.9849127815791188,0.0659656711127169,0.1268260071705431,0.2142118616348913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,137.10000610351562,137.14999389648438,136.0500030517578,137.14999389648438,137.14999389648438,44900,CACI,1.0648925231596498,1.1286912864800782,1.3047758287419748,0.9789917900086822,0.0859007331509675,0.129064467398423,0.2148864578535763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,137.0500030517578,138.5,135.75,138.25,138.25,54200,CACI,1.0303797247612454,1.1139240506329111,1.2896926079693152,0.942840182406444,0.0875395423548014,0.1221995661585942,0.2023426023162606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,139.0,139.6999969482422,137.38999938964844,137.8000030517578,137.8000030517578,99900,CACI,1.0446298531225318,1.1277212660011044,1.295355559121107,0.9530778204901076,0.091552032632424,0.1264970189536893,0.2060577407702288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,137.4499969482422,138.8000030517578,136.10000610351562,137.6999969482422,137.6999969482422,66300,CACI,1.0835148892873436,1.143427744645655,1.3039216196878054,0.966664672858564,0.1168502164287796,0.1301531666494468,0.2181365802281563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,138.35000610351562,142.0,137.60000610351562,141.35000610351562,141.35000610351562,105000,CACI,1.0527060249490636,1.1266359612561712,1.262468972357574,0.9609362737659176,0.091769751183146,0.1217621914080204,0.1873873661508529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,136.89999389648438,139.0,136.64999389648438,137.35000610351562,137.35000610351562,111300,CACI,1.0975609268366926,1.1565343942088817,1.2784856083018474,0.9729510699723092,0.1246098568643833,0.1618091702045268,0.2152205766564678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,138.35000610351562,139.9499969482422,137.3000030517578,137.39999389648438,137.39999389648438,88700,CACI,1.0953421156145395,1.1564774450877913,1.288573587456964,0.9917823196316324,0.1035597959829069,0.1601644380187969,0.2063652973381726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,138.60000610351562,139.14999389648438,137.9499969482422,138.85000610351562,138.85000610351562,76400,CACI,1.0813826956877797,1.1469210875026952,1.2740366303232402,0.9854883712686996,0.0958943244190801,0.1590012901424391,0.1982082550348576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,138.85000610351562,138.85000610351562,137.1999969482422,137.4499969482422,137.4499969482422,61100,CACI,1.0847581623421958,1.1407785124273375,1.2815569138412928,0.981540936006692,0.1032172263355037,0.160972109173212,0.2160390105125567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,137.25,140.4499969482422,137.25,139.5,139.5,93000,CACI,1.0688172480538751,1.1068099920894938,1.2258064516129032,0.9694690060853024,0.0993482419685726,0.1350979594133259,0.1799910882641673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,139.35000610351562,139.47000122070312,137.89999389648438,138.6999969482422,138.6999969482422,80000,CACI,1.0836337877342876,1.1204037297453873,1.2631579005269948,0.962138874344328,0.1214949133899597,0.1471671297836475,0.2137136799383621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,138.85000610351562,140.3000030517578,137.6999969482422,139.5,139.5,80400,CACI,1.0863799501918123,1.099283197874664,1.2573476264980958,0.9712482450100663,0.1151317051817458,0.1303520130360682,0.2150929213613217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,139.75,140.14999389648438,137.5,137.75,137.75,177900,CACI,1.1121596874645532,1.0965517462922527,1.2867513611615244,0.9795485186833895,0.1326111687811636,0.1336402974811643,0.2332222530499295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,138.3000030517578,139.5,137.8000030517578,138.9499969482422,138.9499969482422,276100,CACI,1.0942785634489454,1.079525032705642,1.274199402233219,0.966216685842239,0.1280618776067064,0.1151987817343962,0.2183066102659541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,139.3000030517578,142.1999969482422,139.0,141.60000610351562,141.60000610351562,120100,CACI,1.052612970530495,1.0420197506481212,1.282132734648592,0.9510576163473856,0.1015553541831092,0.0892388987940988,0.2292915539503301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,141.60000610351562,144.1999969482422,140.5,144.0,144.0,296400,CACI,1.038888931274414,1.0590277777777777,1.25,0.9505813448789944,0.0883075863954195,0.1008043453052416,0.1857701689862709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
