,2021-07-31,2021-05-01,2021-01-30,2020-10-31
Intangible Assets,1025542000.0,1025629000.0,1025714000.0,1025869000.0
Capital Surplus,2115220000.0,2103714000.0,2092110000.0,
Total Liab,4155799000.0,4121167000.0,4020437000.0,5658197000.0
Total Stockholder Equity,2174632000.0,2087226000.0,2068848000.0,558449000.0
Minority Interest,-15250000.0,-14994000.0,-13583000.0,-12832000.0
Total Assets,6315181000.0,6193399000.0,6075702000.0,6203814000.0
Common Stock,264000.0,264000.0,264000.0,1365490000.0
Other Current Assets,30381000.0,42355000.0,39813000.0,57950000.0
Retained Earnings,60420000.0,-14691000.0,-22251000.0,-800790000.0
Other Liab,414380000.0,404010000.0,403838000.0,386918000.0
Good Will,2182465000.0,2179310000.0,2179310000.0,2179310000.0
Treasury Stock,-1272000.0,-2061000.0,-1275000.0,-6251000.0
Other Assets,144492000.0,142347000.0,137474000.0,128428000.0
Cash,203404000.0,174034000.0,111402000.0,195832000.0
Total Current Liabilities,1009789000.0,995180000.0,875307000.0,933297000.0
Short Long Term Debt,20235000.0,20234000.0,,25250000.0
Other Stockholder Equity,-1272000.0,-2061000.0,-1275000.0,-6251000.0
Property Plant Equipment,1968927000.0,1970238000.0,1955655000.0,1996612000.0
Total Current Assets,944155000.0,875875000.0,777549000.0,873595000.0
Long Term Investments,49600000.0,,,
Net Tangible Assets,-1033375000.0,-1117713000.0,-1136176000.0,-2646730000.0
Net Receivables,39889000.0,38079000.0,47627000.0,40454000.0
Long Term Debt,1646463000.0,1649509000.0,1646281000.0,3198800000.0
Inventory,628491000.0,574683000.0,538675000.0,541352000.0
Accounts Payable,406685000.0,352401000.0,286985000.0,286289000.0
Other Current Liab,,,20372000.0,35754000.0
