,2021-07-31,2021-05-01,2021-01-30,2020-10-31
Change To Liabilities,54347000.0,20119000.0,-8220000.0,73478000.0
Total Cashflows From Investing Activities,-55234000.0,-47351000.0,-61265000.0,-47246000.0
Net Borrowings,-5701000.0,21296000.0,-1031525000.0,-32055000.0
Total Cash From Financing Activities,-3980000.0,-7213000.0,-95484000.0,-32055000.0
Change To Operating Activities,-110598000.0,-60638000.0,-125749000.0,-101145000.0
Issuance Of Stock,1721000.0,1721000.0,936041000.0,936041000.0
Net Income,75111000.0,7560000.0,-6159000.0,3403000.0
Change In Cash,28188000.0,60438000.0,-89614000.0,29790000.0
Total Cash From Operating Activities,87402000.0,115002000.0,67135000.0,109091000.0
Depreciation,41238000.0,41607000.0,45875000.0,42923000.0
Change To Inventory,-53776000.0,-36008000.0,2678000.0,-52257000.0
Change To Account Receivables,-1811000.0,3748000.0,-1373000.0,-3730000.0
Change To Netincome,81687000.0,136449000.0,154137000.0,140253000.0
Capital Expenditures,-52532000.0,-47351000.0,-63271000.0,-46246000.0
Other Cashflows From Financing Activities,,-28509000.0,-28509000.0,-28509000.0
Investments,,,,-1000000.0
