Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,944222000.0,938242000.0,600388000.0,597368593.0
Total Liab,63619000.0,52576000.0,40219000.0,31453296.0
Total Stockholder Equity,719811000.0,721396000.0,394169000.0,394489200.0
Deferred Long Term Liab,2875000.0,2996000.0,900000.0,1100000.0
Other Current Liab,829000.0,626000.0,502000.0,972344.0
Total Assets,783430000.0,773972000.0,434388000.0,425942496.0
Common Stock,43000.0,43000.0,41000.0,40645.0
Other Current Assets,1795000.0,1936000.0,914000.0,730596.0
Retained Earnings,-224287000.0,-216812000.0,-205924000.0,-202625523.0
Treasury Stock,-167000.0,-77000.0,-336000.0,-294515.0
Other Assets,12398000.0,11344000.0,8459000.0,10219683.0
Cash,280323000.0,340967000.0,67247000.0,84184714.0
Total Current Liabilities,57202000.0,45823000.0,33121000.0,23970236.0
Other Stockholder Equity,89000.0,179000.0,-80000.0,-38289.0
Property Plant Equipment,399139000.0,338928000.0,288939000.0,250491419.0
Total Current Assets,344617000.0,396042000.0,109096000.0,137481893.0
Long Term Investments,27276000.0,27658000.0,27894000.0,27749501.0
Net Tangible Assets,719811000.0,721396000.0,394169000.0,394489200.0
Net Receivables,33962000.0,28818000.0,18438000.0,21644451.0
Inventory,24597000.0,21825000.0,19119000.0,17510839.0
Accounts Payable,39159000.0,30955000.0,16452000.0,10742536.0
Short Term Investments,,,,10000000.0
Change To Liabilities,9246000.0,6248000.0,-2900955.0,409128.0
Total Cashflows From Investing Activities,-68258000.0,-49334000.0,-24913612.0,-44296435.0
Total Cash From Financing Activities,-806000.0,328539000.0,-154882.0,2572921.0
Change To Operating Activities,-372000.0,-1840000.0,2861037.0,2300569.0
Issuance Of Stock,678000.0,333234000.0,777290.0,2572921.0
Net Income,-7475000.0,-10888000.0,-3297894.0,3547033.0
Change In Cash,-60644000.0,273720000.0,-16938038.0,-23543171.0
Repurchase Of Stock,-1388000.0,-1529000.0,-931704.0,-931704.0
Total Cash From Operating Activities,8420000.0,-5485000.0,8130456.0,18180343.0
Depreciation,7654000.0,7089000.0,6179242.0,5051846.0
Change To Inventory,-2896000.0,-2835000.0,-1692600.0,1186448.0
Change To Account Receivables,-5151000.0,-10378000.0,3225785.0,1017353.0
Other Cashflows From Financing Activities,-96000.0,-3166000.0,-468.0,-468.0
Change To Netincome,7217000.0,6502000.0,3684396.0,4596879.0
Capital Expenditures,-68258000.0,-49334000.0,-34644113.0,-26673130.0
Investments,,,9730501.0,-17623305.0
