,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-95000000.0,-61000000.0,-100000000.0,-40000000.0
Change To Liabilities,-77000000.0,-15000000.0,171000000.0,-63000000.0
Total Cashflows From Investing Activities,-1142000000.0,-3560000000.0,-1054000000.0,-199000000.0
Total Cash From Financing Activities,-2195000000.0,-606000000.0,-1375000000.0,-2468000000.0
Change To Operating Activities,-690000000.0,-824000000.0,494000000.0,-627000000.0
Issuance Of Stock,21000000.0,23000000.0,9000000.0,23000000.0
Net Income,2066000000.0,1828000000.0,1785000000.0,1513000000.0
Change In Cash,-992000000.0,-2804000000.0,15000000.0,-898000000.0
Repurchase Of Stock,-1715000000.0,-1477000000.0,-1035000000.0,-2064000000.0
Effect Of Exchange Rate,77000000.0,-101000000.0,191000000.0,115000000.0
Total Cash From Operating Activities,2268000000.0,1463000000.0,2253000000.0,1654000000.0
Depreciation,186000000.0,163000000.0,273000000.0,141000000.0
Other Cashflows From Investing Activities,-18000000.0,9000000.0,3000000.0,6000000.0
Dividends Paid,-434000000.0,-439000000.0,-399000000.0,-402000000.0
Change To Account Receivables,653000000.0,-42000000.0,-528000000.0,218000000.0
Other Cashflows From Financing Activities,-67000000.0,5000000.0,50000000.0,-25000000.0
Change To Netincome,-183000000.0,15000000.0,-226000000.0,191000000.0
Capital Expenditures,-81000000.0,-65000000.0,-59000000.0,-79000000.0
Net Borrowings,,1282000000.0,1282000000.0,1282000000.0
