,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-10000000.0,532000000.0,12000000.0,-182000000.0
Change To Liabilities,26000000.0,-42000000.0,101000000.0,290000000.0
Total Cashflows From Investing Activities,-1879000000.0,-1640000000.0,-506000000.0,-1781000000.0
Net Borrowings,3959000000.0,2224000000.0,991000000.0,-64000000.0
Total Cash From Financing Activities,-2152000000.0,-5867000000.0,-4966000000.0,-4764000000.0
Change To Operating Activities,-2339000000.0,-766000000.0,121000000.0,-310000000.0
Issuance Of Stock,97000000.0,126000000.0,104000000.0,57000000.0
Net Income,6411000000.0,8118000000.0,5859000000.0,3915000000.0
Change In Cash,3450000000.0,632000000.0,745000000.0,-681000000.0
Repurchase Of Stock,-4623000000.0,-6658000000.0,-5013000000.0,-3809000000.0
Effect Of Exchange Rate,257000000.0,-44000000.0,-6000000.0,200000000.0
Total Cash From Operating Activities,7224000000.0,8183000000.0,6223000000.0,5664000000.0
Depreciation,703000000.0,621000000.0,459000000.0,437000000.0
Other Cashflows From Investing Activities,-172000000.0,-4000000.0,-14000000.0,-1000000.0
Dividends Paid,-1605000000.0,-1345000000.0,-1044000000.0,-942000000.0
Change To Account Receivables,1202000000.0,-690000000.0,-1395000000.0,-726000000.0
Other Cashflows From Financing Activities,20000000.0,-214000000.0,-4000000.0,-6000000.0
Change To Netincome,188000000.0,1000000.0,-17000000.0,488000000.0
Capital Expenditures,-339000000.0,-422000000.0,-330000000.0,-300000000.0
