,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Capital Surplus,1849700000.0,1768100000.0,1660361000.0,1572765000.0
Total Liab,608500000.0,669100000.0,512386000.0,445453000.0
Total Stockholder Equity,1126200000.0,636900000.0,480765000.0,372138000.0
Other Current Liab,42100000.0,45800000.0,15442000.0,906000.0
Total Assets,1734700000.0,1306000000.0,993151000.0,817591000.0
Common Stock,100000.0,100000.0,91000.0,89000.0
Other Current Assets,30100000.0,16600000.0,18594000.0,6839000.0
Retained Earnings,-725400000.0,-1132700000.0,-1177755000.0,-1198866000.0
Other Liab,9700000.0,17100000.0,35657000.0,21409000.0
Treasury Stock,1800000.0,1400000.0,-1932000.0,-1850000.0
Other Assets,325800000.0,3200000.0,5477000.0,4500000.0
Cash,187100000.0,112300000.0,141714000.0,254712000.0
Total Current Liabilities,186500000.0,565300000.0,88233000.0,54426000.0
Deferred Long Term Asset Charges,319400000.0,,,
Other Stockholder Equity,1800000.0,1400000.0,-1932000.0,-1850000.0
Property Plant Equipment,127400000.0,116200000.0,33869000.0,10811000.0
Total Current Assets,1016200000.0,831000000.0,737777000.0,554919000.0
Long Term Investments,265300000.0,355600000.0,216028000.0,247361000.0
Net Tangible Assets,1126200000.0,636900000.0,480765000.0,372138000.0
Short Term Investments,613900000.0,558200000.0,509199000.0,261217000.0
Net Receivables,157100000.0,126600000.0,57406000.0,31127000.0
Long Term Debt,317900000.0,,388496000.0,369618000.0
Inventory,28000000.0,17300000.0,10864000.0,1024000.0
Accounts Payable,39400000.0,41400000.0,38381000.0,5648000.0
Short Long Term Debt,,408800000.0,88233000.0,
