Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures
2017-10-17,61.2400016784668,61.43000030517578,60.58000183105469,60.869998931884766,60.869998931884766,610900,NBIX,1.1877773011408057,1.4435683306797988,1.3418761580163323,1.016827126331923,0.1709501748088826,0.3225725605104825,0.254937871701532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,61.52999877929688,61.65999984741211,59.34999847412109,59.41999816894531,59.41999816894531,652800,NBIX,1.216425462918856,1.4932683623559344,1.364523802247937,1.016900814218988,0.199524648699868,0.3766846382586279,0.2885284578232816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,59.040000915527344,59.459999084472656,58.34999847412109,58.959999084472656,58.959999084472656,620200,NBIX,1.2172659049780636,1.47405028852854,1.4313093741528375,1.0195478153138224,0.1977180896642412,0.3574993861893385,0.3534758328350134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,58.59000015258789,60.560001373291016,57.709999084472656,59.02999877929688,59.02999877929688,1279500,NBIX,1.256818634179378,1.5055057527419549,1.3565983988998571,1.0187296628598663,0.2380889713195115,0.3885802269644103,0.291124389675393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,59.119998931884766,59.290000915527344,58.15999984741211,58.52999877929688,58.52999877929688,808800,NBIX,1.226892175914315,1.549120110370085,1.373312812742614,1.0231439317955078,0.2037482441188072,0.4348819574054028,0.3048556608770254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,58.790000915527344,59.41999816894531,57.90999984741211,58.959999084472656,58.959999084472656,767200,NBIX,1.2072591826739243,1.4762551266465278,1.4065468384143127,1.023176662025299,0.1840825206486249,0.3754622428001333,0.3271660181164595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,59.18000030517578,60.27999877929688,58.29999923706055,59.0099983215332,59.0099983215332,761000,NBIX,1.2082698708659323,1.4483986383967489,1.416539547797072,1.028738706809164,0.1795311640567682,0.3401848168421832,0.3227182855117674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,58.84000015258789,59.66999816894531,57.7400016784668,59.34999847412109,59.34999847412109,822200,NBIX,1.1489469956960443,1.4493681357140131,1.3989890634201312,1.0357335667629224,0.1132134289331219,0.3449996050265718,0.30796702909927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,59.68999862670898,62.150001525878906,59.310001373291016,62.13999938964844,62.13999938964844,1007200,NBIX,1.1007402992873747,1.341004226738634,1.395075688652927,1.0327543330408862,0.0679859662464885,0.2625852731425933,0.2989468899178573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,62.08000183105469,63.400001525878906,61.52000045776367,62.06999969482422,62.06999969482422,885700,NBIX,1.158208470164421,1.312872535273505,1.4150153417574207,1.0448229351223306,0.1133855350420904,0.2667616017010261,0.3046258493625537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,62.11000061035156,62.810001373291016,61.13999938964844,62.11000061035156,62.11000061035156,700100,NBIX,1.1849943286243432,1.3279665520271635,1.4554822192484795,1.0378093145840102,0.147185014040333,0.2743101836126722,0.3479022681200561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,62.68000030517578,62.9900016784668,60.380001068115234,60.93000030517578,60.93000030517578,1442900,NBIX,1.181355703207163,1.3581158638689632,1.4936813011717565,1.0388512590749122,0.1425044441322509,0.3035318455171134,0.3842386949126879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,71.05000305175781,74.95999908447266,68.08999633789062,72.77999877929688,72.77999877929688,5674100,NBIX,0.975267993232293,1.0795548366672187,1.2767243710833576,1.0310647944789963,-0.0557968012467033,0.0615084945472192,0.1722223597977754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,73.0,74.41999816894531,71.4800033569336,73.4800033569336,73.4800033569336,2429400,NBIX,0.9500543599526994,1.078932977101123,1.2774904526147446,1.0262436118253355,-0.0761892518726363,0.0532965715333704,0.1696801339253784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,73.5999984741211,75.22000122070312,72.33000183105469,74.51000213623047,74.51000213623047,1465100,NBIX,0.9730237273036784,1.1028049364259804,1.2413098270305414,1.0311845275729687,-0.0581608002692903,0.066694007223536,0.1355815426944346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,73.33000183105469,75.4000015258789,73.06999969482422,74.52999877929688,74.52999877929688,1056400,NBIX,0.9895344318788108,1.1229035799293996,1.2511740443755812,1.0414917955670933,-0.0519573636882824,0.0769937699017335,0.1393476852805111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,74.98999786376953,75.9800033569336,73.54000091552734,74.05000305175781,74.05000305175781,1071100,NBIX,0.9532747255736264,1.1530046419274416,1.237947257137476,1.0390384642435906,-0.0857637386699642,0.0919998788297029,0.1232939517361244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,74.04000091552734,75.55000305175781,73.27999877929688,75.41999816894531,75.41999816894531,886700,NBIX,0.9295943027378624,1.1345797105847484,1.238663490281171,1.0401272810196784,-0.110532978281816,0.0590048578506561,0.1259844974548476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,75.05999755859375,75.83000183105469,74.01000213623047,75.45999908447266,75.45999908447266,768500,NBIX,0.9404983048205016,1.129737623036121,1.2467532861448636,1.0393664161720684,-0.0988681113515668,0.0538443743957031,0.1334153257899355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,75.12000274658203,75.63999938964844,74.41999816894531,74.63999938964844,74.63999938964844,604000,NBIX,0.9434619338798068,1.1331725954272287,1.2679528424912303,1.0305050740272153,-0.0870431401474084,0.0665053806609079,0.1563202816606235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,74.19000244140625,74.86000061035156,71.62000274658203,74.16999816894531,74.16999816894531,832500,NBIX,0.9503842470537288,1.143858681843851,1.2700552686232014,1.043144349882203,-0.0927601028284742,0.0789178994010286,0.1564030477849505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,74.11000061035156,74.11000061035156,71.86000061035156,72.04000091552734,72.04000091552734,915800,NBIX,0.9795946529425116,1.185730109430552,1.307329249143255,1.0570826794517585,-0.0774880265092469,0.1177803911569548,0.1967011497126072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,72.63999938964844,73.4000015258789,72.11000061035156,72.30000305175781,72.30000305175781,637200,NBIX,0.952697017233989,1.1655600703466025,1.32282151248572,1.0412088647392546,-0.0885118475052655,0.0950808580089843,0.2106068017225719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,70.94999694824219,72.4800033569336,70.55999755859375,72.27999877929688,72.27999877929688,866100,NBIX,0.987963542724399,1.1581350373299906,1.3317654089917084,1.0392013474275237,-0.0512378047031246,0.0828139896510251,0.2318260370740326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,72.01000213623047,72.38999938964844,70.81999969482422,71.7699966430664,71.7699966430664,529700,NBIX,0.9987460451149496,1.180576944685133,1.372300438490887,1.0381241126825425,-0.0393780675675928,0.1228673840562744,0.2651324867017552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,72.0,74.30000305175781,72.0,74.19000244140625,74.19000244140625,611800,NBIX,0.9681897758095448,1.138023959115743,1.3548994923198048,1.03199537924298,-0.0638056034334353,0.0954224193122963,0.2493300271004002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,74.05000305175781,74.05000305175781,71.7300033569336,71.80999755859375,71.80999755859375,673800,NBIX,0.9988860297398716,1.1717031367532629,1.3868541947328383,1.0328322263084138,-0.0339461965685421,0.1371994904348832,0.277230156036828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,71.13999938964844,71.7699966430664,70.80000305175781,71.18000030517578,71.18000030517578,350300,NBIX,1.0359651242992145,1.20904744576597,1.400674297847574,1.032019884081241,0.0039452402179738,0.1663364237712612,0.2836492263583376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,71.9000015258789,72.29000091552734,70.93000030517578,71.30000305175781,71.30000305175781,763500,NBIX,1.05736320003972,1.26507704190089,1.384151447648124,1.0369551897736955,0.0204080102660242,0.2080458051105218,0.2670839521623245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,71.95999908447266,71.95999908447266,68.08999633789062,68.19000244140625,68.19000244140625,1176800,NBIX,1.1378500302087762,1.3198415717514378,1.4563718140929538,1.020376345675996,0.1174736845327801,0.2664283919980534,0.3449725640618191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,68.19999694824219,68.94999694824219,67.33000183105469,68.4000015258789,68.4000015258789,1084800,NBIX,1.1593567438994126,1.3366958810751424,1.4497076235384665,1.026253639124301,0.1331031047751116,0.2826425264199326,0.3374233600962493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,69.0199966430664,72.88999938964844,68.01000213623047,71.88999938964844,71.88999938964844,1094400,NBIX,1.1542635145561293,1.2791765178080408,1.4058979072599278,1.0246409570196735,0.1296225575364558,0.2297513353341924,0.2950962053259927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,71.88999938964844,73.87999725341797,70.51000213623047,73.5999984741211,73.5999984741211,916500,NBIX,1.0907608755932865,1.255842421486946,1.3520381005336537,1.029880242563007,0.0608806330302795,0.1876021457956043,0.242874169865263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,74.0999984741211,75.4000015258789,71.91999816894531,71.9800033569336,71.9800033569336,746600,NBIX,1.1354542865419417,1.2585439304395976,1.3901082646859215,1.036157586789428,0.0992966997525137,0.1879326324860388,0.2726975422308115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,72.43000030517578,74.5,70.81999969482422,70.9800033569336,70.9800033569336,603900,NBIX,1.0962242022913764,1.2730346060419686,1.441532753672788,1.0465343935592823,0.049689808732094,0.2016249510167622,0.3165075446179242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,70.37999725341797,70.88999938964844,68.41000366210938,69.80999755859375,69.80999755859375,655800,NBIX,1.1393783655237475,1.3221602389297815,1.4652629206822718,1.048372731047773,0.0910056344759744,0.2530208943434582,0.3372805656012259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,69.62999725341797,73.11000061035156,68.75,72.5,72.5,595600,NBIX,1.1015172497979526,1.2652414256128772,1.416827603044181,1.0387885930282448,0.0627286567697078,0.2082226127041031,0.3022166002611743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,73.08999633789062,75.01000213623047,72.5199966430664,73.75,73.75,873500,NBIX,1.071186440677966,1.1921355683924788,1.4371525134070442,1.0447156071702373,0.0264708335077288,0.1351535311011942,0.3233266457027752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,74.05999755859375,74.12000274658203,70.4800033569336,70.58999633789062,70.58999633789062,977000,NBIX,1.1527129475555025,1.205978207534241,1.4655050618371162,1.0484619827112251,0.1042509648442773,0.1613546876995899,0.3610538703961969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,70.62999725341797,70.97000122070312,69.81999969482422,70.11000061035156,70.11000061035156,672900,NBIX,1.0852944754739615,1.210811562553526,1.4518613611379474,1.0415757419863072,0.0437187334876543,0.162024355704933,0.3443648892085125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,70.47000122070312,71.51000213623047,70.20999908447266,70.97000122070312,70.97000122070312,517800,NBIX,1.069184105231247,1.1952937913478343,1.4034098458640878,1.0495576207370112,0.0196264844942357,0.146417999192445,0.3129156343259873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,71.08999633789062,71.73999786376953,69.68000030517578,70.41999816894531,70.41999816894531,887800,NBIX,1.1155921556561204,1.190428912394137,1.4138028989966511,1.0539026313731312,0.0616895242829891,0.1597024196592618,0.313350734684986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,70.70999908447266,71.54000091552734,69.52999877929688,70.48999786376953,70.48999786376953,2268200,NBIX,1.1445595510032454,1.1561924027506516,1.365300053629807,1.0520989179928428,0.0924606330104025,0.1554692051378803,0.2914654920582076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,71.04000091552734,71.69999694824219,70.22000122070312,70.56999969482422,70.56999969482422,605000,NBIX,1.20717022544715,1.1769873589029585,1.377639246721344,1.049480051520865,0.1576901739262848,0.1610938704959736,0.3062468708079435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,70.30000305175781,71.05999755859375,68.52999877929688,68.87999725341797,68.87999725341797,1792200,NBIX,1.275696954854651,1.1800232581348369,1.4262485740574655,1.0585213557872055,0.2171755990674453,0.1754162898424529,0.3486738605903114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,68.5999984741211,71.44000244140625,68.22000122070312,71.41000366210938,71.41000366210938,911800,NBIX,1.2425430444840366,1.1599215457680314,1.390281384791127,1.0561912314345747,0.1863518130494619,0.157794165524574,0.3098253288606609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,71.58999633789062,71.7699966430664,69.6500015258789,71.68000030517578,71.68000030517578,388200,NBIX,1.212472144141912,1.156947543974657,1.3825334549693828,1.054691754118366,0.1577803900235459,0.1429511555662554,0.3041430132924749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,71.16000366210938,72.69999694824219,70.9000015258789,71.83000183105469,71.83000183105469,586900,NBIX,1.2372267921641669,1.0896560580237584,1.3765835268386222,1.0628648969920689,0.1743618951720982,0.0985181578184831,0.2884407124796977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,71.95999908447266,72.06999969482422,71.54000091552734,71.7300033569336,71.7300033569336,300200,NBIX,1.2640456423480837,1.0766764218960316,1.428272579863739,1.054562443450246,0.2094831988978376,0.0752650579043396,0.3313163422407339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,71.9800033569336,74.19000244140625,71.75,73.73999786376953,73.73999786376953,459100,NBIX,1.1803634857208545,1.0844860799757978,1.394222952766142,1.0427572783556516,0.1376062073652029,0.0725383575666283,0.2899420796744665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,74.13999938964844,75.45999908447266,73.26000213623047,75.38999938964844,75.38999938964844,525200,NBIX,1.133704760746274,1.0599549583373729,1.3623822777026768,1.039387058829826,0.094317701916448,0.044210992379341,0.2604688791246219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,75.95999908447266,78.05000305175781,75.95999908447266,77.58999633789062,77.58999633789062,926400,NBIX,1.108648030713452,0.9904627155729332,1.3068695232862229,1.0452598484191695,0.0633881822942825,-0.0095820230677193,0.2050885299814533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,77.52999877929688,80.06999969482422,76.0,79.30000305175781,79.30000305175781,1336900,NBIX,1.0508196547819368,0.9984867245653988,1.2962168595181265,1.0173995405954512,0.0334201141864856,0.0049781058367457,0.1956210495617993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,79.36000061035156,83.08000183105469,79.36000061035156,82.9800033569336,82.9800033569336,1230700,NBIX,0.9820438005195674,0.9339599525760238,1.2399372767806862,0.9765980219270426,0.0054457785925248,-0.0699888397478316,0.144488815895172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,83.47000122070312,83.56999969482422,79.52999877929688,80.27999877929688,80.27999877929688,1133800,NBIX,1.0274041431376313,0.95279022205834,1.262331812142788,0.9849127815791188,0.0424913615585124,-0.0455667142606521,0.1727369523595905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,81.01000213623047,81.83999633789062,78.86000061035156,81.7300033569336,81.7300033569336,895400,NBIX,1.0124800758738728,0.9285451642308086,1.2790896442152009,0.9789917900086822,0.0334882858651905,-0.0710816548508466,0.1892002733268023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,83.01000213623047,83.83999633789062,76.0,77.80999755859375,77.80999755859375,1694000,NBIX,1.0097674098454783,0.9681275439486868,1.3265647662175382,0.942840182406444,0.0669272274390343,-0.0235969405256299,0.2392147605644836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,77.80000305175781,80.0,76.31999969482422,79.54000091552734,79.54000091552734,1025800,NBIX,0.996731177605761,0.946693515024315,1.305129448877446,0.9530778204901076,0.0436533571156533,-0.0545307320231001,0.2158316305265679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,78.95999908447266,79.9800033569336,77.04000091552734,79.86000061035156,79.86000061035156,976300,NBIX,1.0289255890425617,0.9625595061242466,1.2951414915437534,0.966664672858564,0.0622609161839977,-0.0507150718719616,0.2093564520841042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,79.86000061035156,79.86000061035156,78.0199966430664,79.0,79.0,746700,NBIX,1.0593671195114716,1.0108860836753362,1.3139240892627568,0.9609362737659176,0.0984308457455539,0.0060123138271854,0.2388424830560358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,79.0,82.30000305175781,78.69999694824219,81.37000274658203,81.37000274658203,895500,NBIX,1.0492809926444835,0.9607963336152124,1.2994960586776083,0.9729510699723092,0.0763299226721742,-0.0339288903891424,0.2362310270322287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,81.5999984741211,82.12000274658203,76.04000091552734,76.08999633789062,76.08999633789062,1302700,NBIX,1.1245893522564518,1.0435011873740885,1.4204232755000663,0.9917823196316324,0.1328070326248193,0.0471881803050941,0.338214985381275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,76.4800033569336,77.30999755859375,74.12000274658203,75.87999725341797,75.87999725341797,1135700,NBIX,1.1234844897962877,1.0722193404756186,1.4243543192298451,0.9854883712686996,0.1379961185275882,0.0842995431153625,0.3485259439414625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,75.80999755859375,79.12000274658203,75.80999755859375,78.55999755859375,78.55999755859375,954500,NBIX,1.076629384668335,0.9983452487594464,1.3649440770025023,0.981540936006692,0.095088448661643,0.0185388455053209,0.2994261736737662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,78.8499984741211,80.9800033569336,78.4800033569336,80.68000030517578,80.68000030517578,1027700,NBIX,1.0515616759665278,0.9687655350330392,1.2270699011592463,0.9694690060853024,0.0820926698812253,-0.0029464976431287,0.1812545378105103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,81.81999969482422,85.55000305175781,80.33999633789062,85.19000244140625,85.19000244140625,1169600,NBIX,1.0026997971704164,0.9325038169360912,1.1795984855486608,0.962138874344328,0.0405609228260884,-0.0407327830256485,0.130154264960028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,84.75,88.9800033569336,83.9000015258789,87.87000274658203,87.87000274658203,1309900,NBIX,0.9590303176170588,0.9295549988855892,1.2922499089847208,0.9712482450100663,-0.0122179273930076,-0.0393761859530065,0.2499952038479467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,87.68000030517578,90.0999984741211,86.61000061035156,88.7300033569336,88.7300033569336,1833900,NBIX,0.943423824157123,0.9137833738706704,1.3038430977627808,0.9795485186833895,-0.0361246945262665,-0.0491280749404179,0.2503139896511859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,88.5999984741211,89.97000122070312,86.30999755859375,86.91000366210938,86.91000366210938,1437200,NBIX,0.9749165779160331,0.9710044394629384,1.3348291019208414,0.966216685842239,0.0086998920737941,0.0066781884916925,0.2789363099535764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,87.72000122070312,89.11000061035156,86.0,88.87000274658203,88.87000274658203,760400,NBIX,0.9500393574413722,0.9010914746948692,1.304039561246729,0.9510576163473856,-0.0010182589060134,-0.0516893771591532,0.2511983805484672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,89.11000061035156,91.81999969482422,89.11000061035156,90.66999816894533,90.66999816894533,1052900,NBIX,0.9279806009576668,0.886511512922345,1.2935921835686044,0.9505813448789944,-0.0226007439213277,-0.071711919550191,0.2293623525548753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,89.33999633789062,90.0,86.75,87.04000091552734,87.04000091552734,815500,NBIX,0.988740770374248,0.9527803243667204,1.3426010958313828,0.9691515138835962,0.0195892564906517,-0.0267868550070685,0.2690749045959237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
