Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Short Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments,Other Cashflows From Investing Activities
2018-09-27,40.0,43.81999969482422,40.0,43.81999969482422,43.81999969482422,74200,FTDR,0.7268370744701689,0.5816978536886869,0.7854860431003339,0.8940192753436789,-0.16718220087351,-0.2569880973384806,-0.2313364223688125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28,42.0,42.0,40.0099983215332,41.0,41.0,51800,FTDR,0.7707317166212129,0.6585365853658537,0.8409755985911299,0.9113153745879689,-0.1405836579667558,-0.2065208817051365,-0.1819255339408455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,41.5,46.22999954223633,40.75,42.0,42.0,1821700,FTDR,0.8107142675490606,0.660476185026623,0.8354761941092355,0.9236523660614412,-0.1129380985123804,-0.2193676757269175,-0.1936809508203842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02,42.0,45.0,42.0,43.540000915527344,43.540000915527344,2629200,FTDR,0.8201653269083342,0.6410197349687876,0.7949012375424378,0.9440697883215468,-0.1239044614132126,-0.2541674221183042,-0.2460071814472855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-03,43.02000045776367,44.34999847412109,42.5099983215332,42.93999862670898,42.93999862670898,1672800,FTDR,0.8155566273348921,0.6194690552440852,0.8043782491889327,0.9398574419912976,-0.1243008146564056,-0.2807932584709679,-0.2326696139168643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04,43.5,45.65999984741211,42.560001373291016,43.65999984741211,43.65999984741211,2234200,FTDR,0.8046266878353533,0.6053596059905251,0.792716462008944,0.951596492949428,-0.1469698051140746,-0.3101873575726146,-0.2557919587913499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-05,43.380001068115234,45.5,43.220001220703125,45.15999984741211,45.15999984741211,1262400,FTDR,0.5509300098501295,0.5763950570105495,0.757971648757609,0.963805777686949,-0.4128757678368194,-0.3470693630345554,-0.2900226202057573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08,45.09000015258789,47.9900016784668,42.93999862670898,46.540000915527344,46.540000915527344,1004800,FTDR,0.4963472266233405,0.5687580316424787,0.7307691803286214,0.9817406222856884,-0.4853933956623479,-0.3505804634569716,-0.3211825780342678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-09,46.34999847412109,49.52999877929688,45.5,48.56999969482422,48.56999969482422,1827800,FTDR,0.4358657650671118,0.5698991245438582,0.6905497452391682,0.985404470737889,-0.5495387056707772,-0.3624441146436321,-0.3654178009848148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-10,48.54999923706055,49.91999816894531,43.970001220703125,44.209999084472656,44.209999084472656,1534500,FTDR,0.5039584064246372,0.6326622911688332,0.7604614256527481,1.004670879558299,-0.5007124731336619,-0.332265645202897,-0.3419495158678359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-11,43.7599983215332,44.880001068115234,38.68000030517578,39.47999954223633,39.47999954223633,1876700,FTDR,0.5539513954613026,0.7158054852216714,0.8682877197762778,1.005569825537468,-0.4516184300761655,-0.2774769474468521,-0.2564473717046261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-12,45.95000076293945,46.0099983215332,39.7400016784668,39.97999954223633,39.97999954223633,1350800,FTDR,0.555277664260265,0.7136068287470932,0.8751876458002978,0.9966747140918392,-0.4413970498315741,-0.2841386479742475,-0.2329261722676407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-15,39.720001220703125,40.63999938964844,38.02999877929688,39.75,39.75,758200,FTDR,0.5522012770550806,0.7086792472023634,0.8779874597705385,0.9891317727722226,-0.436930495717142,-0.2746014412284108,-0.2386236550172763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-16,40.310001373291016,41.04999923706055,39.0,40.40999984741211,40.40999984741211,1264100,FTDR,0.5355109990438242,0.719871325474673,0.8708240227564015,0.9777864585235492,-0.442275459479725,-0.240529955274572,-0.2207135534044684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-17,40.130001068115234,40.40999984741211,38.5,38.970001220703125,38.970001220703125,658300,FTDR,0.5409289007798935,0.7269694389605384,0.9042853624481096,0.9825023252332036,-0.44157342445331,-0.2415419335549894,-0.1914658171047319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18,39.0099983215332,39.540000915527344,38.22999954223633,38.34000015258789,38.34000015258789,608200,FTDR,0.5957224846553952,0.7459572318113116,0.9235785004299742,0.9779319429497442,-0.3822094582943489,-0.2488592862836883,-0.1787069994454334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-19,38.290000915527344,38.290000915527344,36.54999923706055,37.2599983215332,37.2599983215332,746500,FTDR,0.619162660603011,0.77026307181429,0.9530327407720616,0.968237340120051,-0.3490746795170401,-0.2289629175079298,-0.1600570218471013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-22,37.0,37.79999923706055,36.33000183105469,37.59999847412109,37.59999847412109,841300,FTDR,0.6090425677621141,0.7890957787329402,0.9353723296864422,0.9826563959246816,-0.3736138281625674,-0.214895303716849,-0.1956319925579959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-23,36.900001525878906,38.5,35.86000061035156,37.91999816894531,37.91999816894531,650300,FTDR,0.5930907399024195,0.7742616568583068,0.9229958251597002,0.9881077347865406,-0.3950169948841211,-0.2471483442550445,-0.2109831262783544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-24,37.790000915527344,37.790000915527344,35.7400016784668,35.9900016784668,35.9900016784668,596200,FTDR,0.6271186063413854,0.8257848826702412,0.9544316996982266,1.035209336841041,-0.4080907304996559,-0.2373429583928554,-0.1973159663082574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-25,36.040000915527344,37.84000015258789,33.22999954223633,35.0,35.0,826900,FTDR,0.6508571624755859,0.8582857404436384,1.1099999564034595,1.0143747476211535,-0.3635175851455676,-0.1918336732692127,-0.0215489136060142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-26,34.29999923706055,35.119998931884766,32.7599983215332,33.22999954223633,33.22999954223633,852900,FTDR,0.6783027753845836,0.8769184408988819,1.1570870085047202,1.053081568236106,-0.3747787928515222,-0.1974343284806614,0.0084432982049069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-29,33.2400016784668,33.380001068115234,31.71999931335449,31.850000381469727,31.850000381469727,899900,FTDR,0.7017268481564263,0.9233908789691192,1.222291988662744,1.055315029975959,-0.3535881818195328,-0.1610221696213791,0.062966278886978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30,31.46999931335449,31.670000076293945,30.540000915527344,31.600000381469727,31.600000381469727,675800,FTDR,0.7370253365308383,0.9050632922853,1.217721489801027,1.039498234163286,-0.3024728976324475,-0.154194239107669,0.1152243296300459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31,32.02000045776367,34.47999954223633,31.920000076293945,34.04999923706055,34.04999923706055,927400,FTDR,0.6813509921518064,0.8425844692187533,1.133333363208594,1.0407634740694096,-0.3594124819176032,-0.1989354706421148,0.0306164911781248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01,34.220001220703125,35.72999954223633,33.41999816894531,35.709999084472656,35.709999084472656,792600,FTDR,0.627555318452987,0.7728927776273928,1.142257125771352,0.9864869819371144,-0.3589316634841274,-0.2522830412575134,0.0546586126084198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-02,35.900001525878906,36.220001220703125,34.91999816894531,35.02000045776367,35.02000045776367,807100,FTDR,0.6482010412968751,0.7712735544209259,1.1807537959341774,0.988961756405294,-0.340760715108419,-0.2602763194057662,0.0800616433217222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-05,34.779998779296875,35.97999954223633,34.279998779296875,35.130001068115234,35.130001068115234,464600,FTDR,0.640193540771924,0.7944776259270838,1.2052376562839506,0.9641545570690644,-0.3239610162971402,-0.2479131649729433,0.1157699200373569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-06,24.020000457763672,25.200000762939453,22.75,24.8799991607666,24.8799991607666,9613400,FTDR,0.9003215584449437,1.1258039056950997,1.7174437694361937,0.9564908430667262,-0.0561692846217825,0.0851283453393512,0.6417969447550389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-07,24.8799991607666,25.239999771118164,22.799999237060547,23.100000381469727,23.100000381469727,2447900,FTDR,0.9588744265259184,1.2264069028514697,1.806926449748011,0.938443196526784,0.0204312299991344,0.2040963736685248,0.7373793732631446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08,23.09000015258789,23.290000915527344,21.01000022888184,21.170000076293945,21.170000076293945,1594500,FTDR,1.0448748587395265,1.3448275489254742,1.9692961018641288,0.9476590583772034,0.097215800362323,0.3089481000023628,0.901345822040618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-09,21.200000762939453,22.64999961853028,20.68000030517578,22.280000686645508,22.280000686645508,1621700,FTDR,0.9923698352309368,1.2845601417053836,1.8707360422191777,0.9499672718524812,0.0424025633784557,0.2350461430392569,0.8063668345931494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-12,22.31999969482422,22.75,21.770000457763672,21.8700008392334,21.8700008392334,1053600,FTDR,1.042066759990403,1.31961588947809,1.8911750810797563,0.9554368959668008,0.086629864023602,0.2472795989008109,0.8020772237781841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-13,21.920000076293945,22.89999961853028,21.8799991607666,22.200000762939453,22.200000762939453,1298200,FTDR,1.0274774181098794,1.296846843518546,1.8427927225888665,0.9321128663785744,0.0953645517313049,0.2279407178986667,0.7623704243019775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-14,22.32999992370605,23.09000015258789,21.8700008392334,21.950000762939453,21.950000762939453,1596900,FTDR,1.0542140585579474,1.316628638452043,1.8592255104699096,0.9389238595591888,0.1152901989987587,0.2305151957774087,0.7797120072828052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-15,21.89999961853028,22.26000022888184,21.489999771118164,21.63999938964844,21.63999938964844,613800,FTDR,1.088262472332867,1.330868763833566,1.892329108961436,0.9146569716831342,0.1736055006497329,0.2568705756602614,0.823559337477443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-16,21.56999969482422,21.71999931335449,20.690000534057617,21.07999992370605,21.07999992370605,960100,FTDR,1.1119544885622872,1.336337769366624,1.9074952196396109,0.8964348880940413,0.2155196004682459,0.2690904480633949,0.8534248795920536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-19,20.89999961853028,22.8700008392334,20.65999984741211,22.84000015258789,22.84000015258789,1068800,FTDR,1.0223292568071218,1.3835376606987142,1.7084063133573362,0.8957911154576635,0.1265381413494583,0.2887207630359834,0.6282026748119909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-20,22.51000022888184,23.170000076293945,22.0,23.06999969482422,23.06999969482422,810400,FTDR,1.0520156384401111,1.3870828098527994,1.731686228496235,0.8879637982276005,0.1640518402125106,0.2782858711966423,0.6071505615847483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-21,23.38999938964844,24.11000061035156,22.190000534057617,22.89999961853028,22.89999961853028,364000,FTDR,1.1069869346616474,1.5545851121025436,1.770305746325126,0.9212998027107722,0.1856871319508752,0.4496188258719682,0.6491170778639488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23,22.84000015258789,23.18000030517578,22.489999771118164,22.489999771118164,22.489999771118164,93500,FTDR,1.1267230062460791,1.568252593006145,1.7812361841255502,0.929240887735936,0.197482118510143,0.4702425377982038,0.6540337230938882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-26,22.68000030517578,23.420000076293945,22.020000457763672,22.56999969482422,22.56999969482422,270800,FTDR,1.1386797124695136,1.5821887269525183,1.7895436391570143,0.914613401743324,0.2240663107261895,0.5042643695156042,0.671461181620207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-27,22.3700008392334,23.290000915527344,22.3700008392334,22.780000686645508,22.780000686645508,454700,FTDR,1.168129930125566,1.59262500815312,1.8182614978245928,0.926901793334764,0.241228136790802,0.5218607441484637,0.6902638096057252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-28,22.559999465942383,23.65999984741211,22.1200008392334,22.540000915527344,22.540000915527344,430900,FTDR,1.174800286897717,1.6220053189130788,1.8602483851848943,0.9053221834064322,0.2694781034912847,0.5823206706292061,0.7603256002638246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29,22.530000686645508,23.13999938964844,22.34000015258789,22.350000381469727,22.350000381469727,548900,FTDR,1.1404921403156572,1.6161073071762306,1.878299723745944,0.8896719965366943,0.2508201437789629,0.5767666305202275,0.7768504259219786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,22.68000030517578,23.63999938964844,22.229999542236328,23.290000915527344,23.290000915527344,762700,FTDR,1.1592957895505798,1.5684842139676556,1.7994846801174187,0.914333965059734,0.2449618244908457,0.5207172006416683,0.6984875685056009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,23.39999961853028,24.059999465942383,22.950000762939453,23.200000762939453,23.200000762939453,604200,FTDR,1.1956896059861806,1.59784476188644,1.7853446899498022,0.9162245864028972,0.2794650195832833,0.5597541058662223,0.7027429463756756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-04,23.07999992370605,23.36000061035156,22.34000015258789,22.40999984741211,22.40999984741211,428100,FTDR,1.245426150711694,1.5939313460025768,1.8634537530510344,0.9618269940790172,0.2835991566326769,0.5117238129075055,0.7409384360601876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-06,21.86000061035156,23.040000915527344,21.75,22.700000762939453,22.700000762939453,422100,FTDR,1.1718061448217,1.5770924243979962,1.8453743604290544,0.9694525250380056,0.2023536197836946,0.4957765426290776,0.7126138175018564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07,22.56999969482422,22.96999931335449,22.100000381469727,22.489999771118164,22.489999771118164,453900,FTDR,1.1751889984061892,1.595820353708436,1.856380632498524,0.9991068404183748,0.1760821579878144,0.4844020210257549,0.6909147770109734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10,22.479999542236328,22.88999938964844,21.690000534057617,22.39999961853028,22.39999961853028,549900,FTDR,1.162053621872044,1.6000000340597973,1.867410827831044,1.002962635548684,0.15909098632336,0.4808012771174297,0.6907318400080622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-11,22.770000457763672,22.770000457763672,21.940000534057617,22.14999961853028,22.14999961853028,452200,FTDR,1.195033849626353,1.5489842873219697,1.9182845331934208,0.999317577953094,0.1957162716732591,0.4298924501179135,0.7452991449556561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-12,22.280000686645508,22.809999465942383,21.6200008392334,22.1200008392334,22.1200008392334,444900,FTDR,1.251356205017896,1.4489149195787865,1.8820072101569587,0.999901327963336,0.25145487705456,0.3457753165808419,0.7249987973415193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-13,22.100000381469727,22.31999969482422,21.75,22.11000061035156,22.11000061035156,681800,FTDR,1.2650383781653705,1.4663047161458138,1.841700592339136,1.01310217819441,0.2519361999709604,0.3377938297508933,0.6853886470999164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14,22.0,23.3700008392334,22.0,22.790000915527344,22.790000915527344,743800,FTDR,1.2400175117863932,1.4348398178720652,1.8565160014743245,1.0368354288357888,0.2031820829506043,0.3196033575210295,0.6872005702111661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17,22.729999542236328,23.059999465942383,22.040000915527344,22.809999465942383,22.809999465942383,1061400,FTDR,1.2507672667526213,1.402455086370451,1.9000438915967035,1.07745251528605,0.1733147514665711,0.2593906489374347,0.6885962317622751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-18,22.850000381469727,23.25,22.61000061035156,23.13999938964844,23.13999938964844,668200,FTDR,1.217372550532376,1.400172963719821,1.882022488580636,1.0611103771593748,0.1562621733730012,0.2480975844318087,0.6589456797243576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19,23.14999961853028,24.100000381469727,23.07999992370605,23.549999237060547,23.549999237060547,607700,FTDR,1.2352442078558146,1.3910827763416194,1.8611466348618635,1.0767260051985343,0.1585182026572802,0.2265697552231012,0.6106147003944491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-20,23.36000061035156,24.209999084472656,22.709999084472656,23.440000534057617,23.440000534057617,586000,FTDR,1.2086177166482317,1.4709897080479126,1.9048635029254284,1.103472266160576,0.1051454504876556,0.2766197762670321,0.6310260366033837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21,23.729999542236328,23.850000381469727,22.84000015258789,23.350000381469727,23.350000381469727,691500,FTDR,1.2248393967550568,1.474089833260157,1.892077069953133,1.141954602863601,0.0828847938914558,0.2457311704611329,0.5776779276688038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-24,22.96999931335449,24.440000534057617,22.799999237060547,24.270000457763672,24.270000457763672,200500,FTDR,1.1825298814017402,1.4136794695574746,1.826534857640436,1.166284980250879,0.0162449011508611,0.1397688863826605,0.4800375557363243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26,24.299999237060547,25.96999931335449,24.040000915527344,25.350000381469727,25.350000381469727,617000,FTDR,1.170414186580527,1.3439841886443762,1.717159689319623,1.1113287815869517,0.0590854049935756,0.1305897208637787,0.4432744808138171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27,24.979999542236328,25.96999931335449,22.96999931335449,25.34000015258789,25.34000015258789,256700,FTDR,1.1586424796194454,1.3441200145301728,1.7407261383085175,1.1155736616231424,0.043068817996303,0.1341389257797982,0.4736372674321949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-28,25.350000381469727,26.11000061035156,24.350000381469727,25.700000762939453,25.700000762939453,209700,FTDR,1.1564201724154053,1.3081711258299378,1.719455148438475,1.125268657046021,0.0311515153693842,0.0967539801421311,0.4505868626031601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,25.65999984741211,27.07999992370605,25.34000015258789,26.61000061035156,26.61000061035156,489500,FTDR,1.128898918696059,1.3344606353642643,1.6535136787213585,1.1192605847178094,0.0096383339782495,0.1266746455269851,0.3960635848962526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02,26.1299991607666,26.850000381469727,25.46999931335449,26.479999542236328,26.479999542236328,300200,FTDR,1.1004531681796044,1.3085348234470775,1.7114803805996133,1.1282955545492954,-0.027842386369691,0.099375453317819,0.443315335955204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03,26.209999084472656,26.290000915527344,24.3700008392334,25.489999771118164,25.489999771118164,319200,FTDR,1.153785802726274,1.350333404394355,1.7740290948115405,1.156797624498726,-0.0030118217724519,0.1265838439654756,0.4806388396633074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,25.89999961853028,27.530000686645508,25.739999771118164,27.0,27.0,299100,FTDR,1.0592592733877677,1.277037020082827,1.6981480916341145,1.1153694690580065,-0.0561101956702385,0.0858571578662215,0.450636839389646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,27.09000015258789,27.88999938964844,26.299999237060547,27.739999771118164,27.739999771118164,361800,FTDR,1.034246603128258,1.2649603620084475,1.6438355749951403,1.0926917705380343,-0.0584451674097763,0.0886620148693333,0.4225070875366734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,28.0,28.5,27.01000022888184,27.90999984741211,27.90999984741211,336000,FTDR,0.9888928890133576,1.2400573557710246,1.6474381868009833,1.081303723883271,-0.0924108348699134,0.0711285085856201,0.4372262942897116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,27.88999938964844,27.88999938964844,26.26000022888184,26.600000381469727,26.600000381469727,563000,FTDR,1.0154135278771548,1.2984962563981328,1.731202954009738,1.0765719272798775,-0.0611583994027227,0.1412383874770029,0.5369961370917837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,26.38999938964844,27.01000022888184,25.940000534057617,26.43000030517578,26.43000030517578,476000,FTDR,1.0559969551701631,1.3094967919305658,1.752175589805882,1.0832896482048868,-0.0272926930347237,0.1600231585517066,0.5651500487213814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,26.280000686645508,26.489999771118164,25.850000381469727,26.030000686645508,26.030000686645508,397700,FTDR,1.0760660580102157,1.315021077191049,1.749903881501994,1.0859071025850418,-0.009841044574826,0.176142148843041,0.5557002263790525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,25.84000015258789,27.040000915527344,25.670000076293945,26.46999931335449,26.46999931335449,1052500,FTDR,1.0702682530638814,1.2848507443811938,1.6762372528472065,1.0927621499400229,-0.0224938968761414,0.1366492560087375,0.4618246236535868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
