,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,7000000.0,2000000.0,17000000.0,4000000.0
Change To Liabilities,7000000.0,10000000.0,9000000.0,49000000.0
Total Cashflows From Investing Activities,-31000000.0,-61000000.0,-10000000.0,-11000000.0
Net Borrowings,-7000000.0,-7000000.0,-10000000.0,-5000000.0
Total Cash From Financing Activities,-7000000.0,-7000000.0,-165000000.0,-68000000.0
Change To Operating Activities,25000000.0,1000000.0,15000000.0,14000000.0
Net Income,112000000.0,153000000.0,125000000.0,160000000.0
Change In Cash,170000000.0,132000000.0,14000000.0,114000000.0
Total Cash From Operating Activities,207000000.0,200000000.0,189000000.0,194000000.0
Depreciation,34000000.0,23000000.0,21000000.0,17000000.0
Other Cashflows From Investing Activities,-1000000.0,-3000000.0,-3000000.0,-3000000.0
Change To Account Receivables,6000000.0,1000000.0,4000000.0,-33000000.0
Change To Netincome,23000000.0,12000000.0,11000000.0,-13000000.0
Capital Expenditures,-32000000.0,-22000000.0,-27000000.0,-15000000.0
Other Cashflows From Financing Activities,,,-155000000.0,-63000000.0
