,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Change To Liabilities,51000000.0,-5000000.0,1000000.0,-36000000.0
Total Cashflows From Investing Activities,-7000000.0,-6000000.0,-6000000.0,-16000000.0
Net Borrowings,-102000000.0,-2000000.0,-2000000.0,-1000000.0
Total Cash From Financing Activities,-105000000.0,-1000000.0,-2000000.0,-1000000.0
Change To Operating Activities,-13000000.0,42000000.0,-46000000.0,48000000.0
Net Income,5000000.0,1000000.0,49000000.0,49000000.0
Change In Cash,-59000000.0,47000000.0,5000000.0,64000000.0
Total Cash From Operating Activities,52000000.0,53000000.0,14000000.0,80000000.0
Depreciation,9000000.0,9000000.0,7000000.0,10000000.0
Change To Account Receivables,1000000.0,5000000.0,-1000000.0,-1000000.0
Other Cashflows From Financing Activities,-3000000.0,1000000.0,1000000.0,1000000.0
Change To Netincome,7000000.0,4000000.0,5000000.0,10000000.0
Capital Expenditures,-7000000.0,-6000000.0,-8000000.0,-10000000.0
Investments,,,2000000.0,2000000.0
Other Cashflows From Investing Activities,,,,-1000000.0
