,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,321934000.0,388292000.0,352037000.0,331295000.0
Capital Surplus,314056000.0,310778000.0,304709000.0,330157000.0
Total Liab,3366731000.0,3310584000.0,2811187000.0,2827661000.0
Total Stockholder Equity,1899605000.0,1802682000.0,1759086000.0,1707066000.0
Minority Interest,10923000.0,13023000.0,13192000.0,22994000.0
Other Current Liab,50633000.0,50348000.0,59607000.0,57537000.0
Total Assets,5277259000.0,5126289000.0,4583465000.0,4557721000.0
Common Stock,7175000.0,7175000.0,7175000.0,7175000.0
Retained Earnings,2335216000.0,2301532000.0,2188115000.0,2036006000.0
Other Liab,348616000.0,458965000.0,538540000.0,539689000.0
Good Will,1389255000.0,1429346000.0,1309167000.0,1241875000.0
Treasury Stock,-756842000.0,-816803000.0,-740913000.0,-666272000.0
Other Assets,107188000.0,113023000.0,113652000.0,143816000.0
Cash,564848000.0,145283000.0,120389000.0,254912000.0
Total Current Liabilities,1511627000.0,1404492000.0,1082930000.0,999970000.0
Deferred Long Term Asset Charges,42479000.0,46502000.0,47297000.0,62053000.0
Short Long Term Debt,451121000.0,227431000.0,75445000.0,35327000.0
Other Stockholder Equity,-756842000.0,-816803000.0,-740913000.0,-666272000.0
Property Plant Equipment,1576397000.0,1620093000.0,1233821000.0,1169377000.0
Total Current Assets,1830547000.0,1521196000.0,1519272000.0,1563636000.0
Long Term Investments,51938000.0,54339000.0,55516000.0,107722000.0
Net Tangible Assets,188416000.0,-14956000.0,97882000.0,133896000.0
Net Receivables,762444000.0,811903000.0,849335000.0,789812000.0
Long Term Debt,1211160000.0,1170861000.0,1189717000.0,1288002000.0
Inventory,450691000.0,503808000.0,493764000.0,474063000.0
Accounts Payable,536939000.0,537764000.0,556011000.0,548309000.0
