Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Deferred Long Term Liab,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-16,41.93000030517578,42.65499877929688,41.75,41.97999954223633,41.97999954223633,796500,CTLT,0.890185787026667,1.0409719209018242,0.9842782311908298,1.0047827275420922,-0.1145969405154252,-0.0740898442398834,-0.1013157661693766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,41.95000076293945,42.27999877929688,41.4900016784668,41.54999923706055,41.54999923706055,414400,CTLT,0.926835115009682,1.0772562970737554,1.0074609236819072,1.016827126331923,-0.0899920113222411,-0.0437394730955609,-0.079477362632893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,41.54999923706055,42.20000076293945,41.459999084472656,42.15999984741211,42.15999984741211,1422000,CTLT,0.9060721276374546,1.0946395088450578,0.9750948946664904,1.016900814218988,-0.1108286865815333,-0.0219442152522486,-0.1009004497581649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,42.04999923706055,42.720001220703125,41.709999084472656,42.66999816894531,42.66999816894531,468600,CTLT,0.9022732986199146,1.104757473928282,0.970236777652578,1.0195478153138224,-0.1172745166939078,-0.0117934284109195,-0.1075967636652461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,42.93000030517578,43.16999816894531,42.4900016784668,42.959999084472656,42.959999084472656,618800,CTLT,0.9057262727334562,1.1024208943121052,0.949255112857679,1.0187296628598663,-0.1130033901264101,-0.0145046314654393,-0.116218896366785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,43.31999969482422,43.38999938964844,42.7400016784668,42.7400016784668,42.7400016784668,507200,CTLT,0.9106222892020598,1.1087973216791986,0.9382310926376076,1.0231439317955078,-0.1125216425934479,-0.0054408312854834,-0.1302260592279809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,42.83000183105469,43.20000076293945,42.5099983215332,42.93999862670898,42.93999862670898,462200,CTLT,0.9196554015235516,1.0982766966852733,0.94690268159723,1.023176662025299,-0.1035212605017477,-0.0025161871611212,-0.1324781387006232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,42.7599983215332,43.04999923706055,42.040000915527344,42.95000076293945,42.95000076293945,851700,CTLT,0.9164144333220684,1.0835855666779317,0.930151340006759,1.028738706809164,-0.1123242734870956,-0.0246282548766338,-0.1636699222785455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,42.900001525878906,42.959999084472656,42.34000015258789,42.58000183105469,42.58000183105469,813900,CTLT,0.94903706222812,1.1052137000841775,0.9224987574013904,1.0357335667629224,-0.0866965045348023,0.0008451693967361,-0.1685232769194707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,42.4900016784668,43.09999847412109,42.27999877929688,43.02000045776367,43.02000045776367,959400,CTLT,0.9160855283138408,1.0832170613264451,0.9077173133784412,1.0327543330408862,-0.1166688047270453,0.0047981077304044,-0.1884114853566284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,42.880001068115234,43.15999984741211,41.68000030517578,41.93000030517578,41.93000030517578,759700,CTLT,0.9489625715699248,1.0374433504268403,0.9344145008350848,1.0448229351223306,-0.0958603635524057,-0.0086675831456384,-0.1759749915597821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,42.20000076293945,43.09000015258789,42.09000015258789,42.59000015258789,42.59000015258789,843900,CTLT,0.9110119534644554,0.9805118143207084,0.9438835552691772,1.0378093145840102,-0.1267973611195547,-0.0731445540937828,-0.1636963958592462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,42.97999954223633,43.02999877929688,41.869998931884766,42.0,42.0,686200,CTLT,0.901904787336077,0.9816666557675316,0.9445237659272694,1.0388512590749122,-0.1369464717388351,-0.0729173625843181,-0.1649188403317991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,41.86000061035156,42.630001068115234,41.51100158691406,41.59000015258789,41.59000015258789,756300,CTLT,0.9148833637283104,0.9757153566283324,0.9437364716517732,1.0310647944789963,-0.1161814307506859,-0.042330985491667,-0.1607655396338089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,41.58000183105469,42.709999084472656,41.15999984741211,42.70000076293945,42.70000076293945,910900,CTLT,0.918735335861754,0.9477751872976122,0.922248252095917,1.0262436118253355,-0.1075082759635817,-0.0778612182701402,-0.1855620665934492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,42.2400016784668,42.630001068115234,39.36000061035156,40.02999877929688,40.02999877929688,2020100,CTLT,0.9827629615850536,1.0147389500519552,0.9865101894255024,1.0311845275729687,-0.0484215659879151,-0.0213719791504891,-0.1192180949106043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,40.09000015258789,40.459999084472656,39.64500045776367,40.130001068115234,40.130001068115234,868900,CTLT,0.989783208659372,1.016944936134479,1.0022427149312836,1.0414917955670933,-0.0517085869077212,-0.0289648738931871,-0.1095836441637865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,39.77000045776367,40.5099983215332,39.56999969482422,39.93999862670898,39.93999862670898,1244900,CTLT,0.9949925649694832,1.0410616740294276,1.0110165862928202,1.0390384642435906,-0.0440458992741074,-0.0199430890683109,-0.1036367191085314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,39.40999984741211,39.630001068115234,37.810001373291016,38.119998931884766,38.119998931884766,927000,CTLT,1.0372508400690128,1.1246065092626996,1.0514166567179652,1.0401272810196784,-0.0028764409506656,0.0490316565286073,-0.0612623361083581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,37.90999984741211,38.18000030517578,37.7599983215332,38.0,38.0,1035900,CTLT,1.0531579067832546,1.1413157613653886,1.0286842145417865,1.0393664161720684,0.0137914906111862,0.0654225127249708,-0.0846537458131415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,37.81999969482422,38.20000076293945,37.63999938964844,38.0,38.0,1013400,CTLT,1.0542105624550266,1.1178947247956927,1.0213158256129216,1.0305050740272153,0.0237054884278113,0.0512275100293719,-0.0903167352176852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,37.75,37.8650016784668,36.880001068115234,37.27000045776367,37.27000045776367,572400,CTLT,1.1033001992711031,1.1486450455455606,1.042661661740245,1.043144349882203,0.0601558493889,0.0837042631027382,-0.0709905590980057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,37.15999984741211,37.650001525878906,36.72999954223633,37.369998931884766,37.369998931884766,1082300,CTLT,1.1032914295070568,1.1351351185817615,1.0361252964250558,1.0570826794517585,0.0462087500552983,0.0671854003081644,-0.074502803005592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,37.310001373291016,38.68999862670898,37.310001373291016,38.5099983215332,38.5099983215332,788400,CTLT,1.0893275147062975,1.1124383801552526,1.0386912942978148,1.0412088647392546,0.0481186499670429,0.0419591678176345,-0.0735234164653333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,38.18999862670898,38.59000015258789,38.02000045776367,38.20000076293945,38.20000076293945,760600,CTLT,1.097905701284644,1.1235601390507055,1.0277486266341158,1.0392013474275237,0.0587043538571203,0.04823909137174,-0.0721907452835599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,38.06999969482422,38.54999923706055,37.95000076293945,38.5,38.5,1073800,CTLT,1.0825974105240463,1.1083116407518263,1.0296103737571023,1.0381241126825425,0.0444732978415038,0.0506020801229676,-0.0775575780320294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,38.93999862670898,39.15999984741211,38.5,38.90999984741211,38.90999984741211,799000,CTLT,1.0655358326152793,1.0729889530641257,1.0097661544488674,1.03199537924298,0.0335404533722991,0.0303874132606789,-0.0958033107705371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,38.86000061035156,39.290000915527344,38.83000183105469,38.91999816894531,38.91999816894531,545300,CTLT,1.0665467696412811,1.0441932502986482,1.0102775319809256,1.0328322263084138,0.0337145433328673,0.0096896039802685,-0.0993465067150847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,39.470001220703125,39.869998931884766,39.2400016784668,39.4900016784668,39.4900016784668,366100,CTLT,1.051152103246627,1.0321599541424915,1.0027854340587246,1.032019884081241,0.0191322191653862,-0.0105510678522171,-0.1142396374305116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,39.459999084472656,39.66999816894531,39.06999969482422,39.36000061035156,39.36000061035156,1187500,CTLT,1.0520833131420584,1.0304878237889017,1.0005081417035957,1.0369551897736955,0.0151281233683626,-0.0265434130014665,-0.1165593537822038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,39.56999969482422,40.54999923706055,39.34999847412109,40.40999984741211,40.40999984741211,996600,CTLT,1.0165801035924895,1.0242514116787131,0.993318474170176,1.020376345675996,-0.0037962420835064,-0.0291617680746711,-0.1180807758609586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,40.470001220703125,40.959999084472656,39.25,39.40999984741211,39.40999984741211,809100,CTLT,1.066734358749,1.0390763999363088,1.0065972677630008,1.026253639124301,0.040480719624699,-0.0149769547189009,-0.1056869956792163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,39.36000061035156,39.869998931884766,39.2599983215332,39.790000915527344,39.790000915527344,879900,CTLT,1.0643377104722496,1.0567981470101269,1.0105553696728218,1.0246409570196735,0.039696753452576,0.0073729645362785,-0.1002463322611133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,39.63999938964844,39.93000030517578,37.900001525878906,38.79999923706055,38.79999923706055,612800,CTLT,1.0768041134235369,1.1064433285908517,1.0376288431232263,1.029880242563007,0.0469238708605299,0.03820305289951,-0.0715350875451643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,39.27999877929688,39.540000915527344,37.84999847412109,37.880001068115234,37.880001068115234,563500,CTLT,1.0997887717188746,1.1480992727604138,1.096620901378296,1.036157586789428,0.0636311849294466,0.0774879748068551,-0.020789821076814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,37.880001068115234,38.5,37.77000045776367,38.04999923706055,38.04999923706055,703400,CTLT,1.0906701926968547,1.116425765939595,1.089881788494532,1.0465343935592823,0.0441357991375723,0.0450161109143887,-0.0351434205603318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,38.060001373291016,39.41999816894531,38.060001373291016,39.22999954223633,39.22999954223633,1127100,CTLT,1.071373929893779,1.0848840649990192,1.0481774002473183,1.048372731047773,0.0230011988460059,0.0157447204126959,-0.0798049548337276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,39.119998931884766,39.91999816894531,39.119998931884766,39.34000015258789,39.34000015258789,716400,CTLT,1.0793085643056235,1.072445309178109,1.0635485508465496,1.0387885930282448,0.0405199712773787,0.0154264962693349,-0.051062451936457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,39.43999862670898,39.7400016784668,39.29999923706055,39.720001220703125,39.720001220703125,579000,CTLT,1.067472311752571,1.0480866009242862,1.0704934328048588,1.0447156071702373,0.0227567045823338,-0.0088954363669984,-0.0433324348994101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,39.75,40.13999938964844,39.40999984741211,39.7400016784668,39.7400016784668,865800,CTLT,1.0820331702023969,1.0266733143891162,1.0523401592477657,1.0484619827112251,0.0335711874911717,-0.0179502054455347,-0.0521110321931534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,39.81999969482422,39.970001220703125,39.209999084472656,39.540000915527344,39.540000915527344,895300,CTLT,1.078401578207949,1.0247850156688156,1.0505816882572352,1.0415757419863072,0.0368258362216418,-0.0240021911797774,-0.0569147836721997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,39.61000061035156,40.459999084472656,39.48500061035156,40.02000045776367,40.02000045776367,707100,CTLT,1.0757121125596856,1.0384807820567776,1.0114942298653429,1.0495576207370112,0.0261544918226743,-0.0103950100986116,-0.0789999816727575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,40.15999984741211,40.40999984741211,39.88999938964844,40.060001373291016,40.060001373291016,887100,CTLT,1.0589115505429754,1.0147279114418917,1.0406888965936163,1.0539026313731312,0.0050089191698441,-0.0159985812929834,-0.0597632677180488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,40.220001220703125,41.25,40.119998931884766,41.119998931884766,41.119998931884766,3370100,CTLT,1.0442606941172117,0.9581712682226712,0.999270457682974,1.0520989179928428,-0.0078382238756311,-0.0425519293901001,-0.0745641038886254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,41.5099983215332,41.93000030517578,40.83000183105469,41.22999954223633,41.22999954223633,1026000,CTLT,1.0599078643736786,0.9825369578293216,1.0007275959163218,1.049480051520865,0.0104278128528134,-0.0333565305776631,-0.0706647799970787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,41.13999938964844,42.220001220703125,40.90999984741211,41.95000076293945,41.95000076293945,844500,CTLT,1.0669844459472866,0.9461262909385436,0.9985696931537598,1.0585213557872055,0.0084630901600808,-0.0584806773538403,-0.0790050203133942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,42.04999923706055,42.18999862670898,41.31999969482422,41.93999862670898,41.93999862670898,775600,CTLT,1.1003815697907258,0.966380546171164,0.9971387950449684,1.0561912314345747,0.044190338356151,-0.0357468340722934,-0.0833172608854977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,42.209999084472656,42.209999084472656,41.459999084472656,41.68000030517578,41.68000030517578,580600,CTLT,1.1309980576894247,0.985124785812255,1.007917418760586,1.054691754118366,0.0763063035710587,-0.0288716025961465,-0.0704730229163219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,41.619998931884766,41.619998931884766,40.93999862670898,41.459999084472656,41.459999084472656,524400,CTLT,1.1423058768973426,0.9469367869869688,1.0217077073264087,1.0628648969920689,0.0794409799052739,-0.0442011132183064,-0.0664351070325157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,41.38999938964844,41.83000183105469,41.290000915527344,41.5099983215332,41.5099983215332,360200,CTLT,1.141652645287268,0.951818836885799,1.041435829685661,1.054562443450246,0.0870902018370218,-0.0495925271058929,-0.0555204079373441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,41.560001373291016,41.72999954223633,41.380001068115234,41.5099983215332,41.5099983215332,522600,CTLT,1.136111822556928,0.9573597515144148,1.0570947444570866,1.0427572783556516,0.0933545442012764,-0.0545879708947547,-0.0471861286345889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,41.61000061035156,41.61000061035156,41.119998931884766,41.40999984741211,41.40999984741211,441500,CTLT,1.1238831462694592,0.95967162098288,1.0581984993067497,1.039387058829826,0.0844960874396332,-0.0560723449751519,-0.0437148992713052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,41.5,41.75,41.04999923706055,41.08000183105469,41.08000183105469,513200,CTLT,1.1455696026214806,0.9493670462915536,1.0518499795150396,1.0452598484191695,0.100309754202311,-0.050677692349099,-0.0499310137897299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,41.369998931884766,42.08000183105469,41.13999938964844,42.040000915527344,42.040000915527344,1024500,CTLT,1.1084680651590928,0.9395813306324358,1.031398659992338,1.0173995405954512,0.0910685245636415,-0.0539272880962172,-0.0691971499639891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,42.0,42.375,41.6150016784668,42.34999847412109,42.34999847412109,828700,CTLT,1.0271547005268875,0.9506493452682172,1.0245572834238204,0.9765980219270426,0.0505566785998449,-0.0532994470556382,-0.0708911774616938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,42.5,42.560001373291016,41.7599983215332,41.77999877929688,41.77999877929688,650300,CTLT,0.999521291087888,0.9573959111703249,1.0258497334277057,0.9849127815791188,0.0146085095087691,-0.0409610251486672,-0.0637451263554917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,42.040000915527344,42.040000915527344,41.38999938964844,41.65999984741211,41.65999984741211,528100,CTLT,0.9896783411725698,0.9723955465652662,1.0391262859838075,0.9789917900086822,0.0106865511638876,-0.027231272516389,-0.050763084904591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,41.56999969482422,41.76499938964844,40.79100036621094,41.5,41.5,711600,CTLT,0.9778313694230044,0.969397579330996,1.0404819350644767,0.942840182406444,0.0349911870165604,-0.0223269051433208,-0.0468680705885777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,41.52999877929688,42.16999816894531,41.5,42.02999877929688,42.02999877929688,547400,CTLT,0.9628837115417148,0.977159193139317,1.031168246760366,0.9530778204901076,0.0098058910516071,-0.0240650539080981,-0.0581295715905121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,41.88999938964844,42.52999877929688,41.34999847412109,42.459999084472656,42.459999084472656,587000,CTLT,0.9566650920333918,0.9865756074631508,1.0357984100456452,0.966664672858564,-0.0099995808251721,-0.0266989705330574,-0.0499866294140038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,42.47999954223633,42.68999862670898,42.290000915527344,42.400001525878906,42.400001525878906,553800,CTLT,0.9624999977507682,0.9981131644298208,1.034905648324871,0.9609362737659176,0.0015637239848506,-0.0067606054183299,-0.0401759578818499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,42.5099983215332,43.06999969482422,42.36000061035156,43.0,43.0,549700,CTLT,0.9669767867687136,0.9741860323174056,0.9358139925224837,0.9729510699723092,-0.0059742832035957,-0.0205391916869492,-0.1274510391228959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,43.27999877929688,43.41999816894531,42.560001373291016,42.63999938964844,42.63999938964844,681900,CTLT,1.0053939855893188,0.9821763993336804,0.9931988527279916,0.9917823196316324,0.0136116659576862,-0.0141366077353138,-0.0890094373907997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,42.97999954223633,43.119998931884766,42.720001220703125,43.04999923706055,43.04999923706055,716400,CTLT,1.007433210232179,0.9797909652194416,0.9904761938518422,0.9854883712686996,0.0219448389634795,-0.0081288321408143,-0.0853521814365404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,43.02000045776367,43.02000045776367,42.13999938964844,42.41999816894531,42.41999816894531,591900,CTLT,1.001414459591725,0.9724187124128204,1.0049505636076066,0.981540936006692,0.0198735235850329,-0.007387690841305,-0.0605673397211294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,42.43999862670898,42.959999084472656,42.27999877929688,42.93999862670898,42.93999862670898,522400,CTLT,0.9969725836614932,0.9641360700959086,0.9629715835249492,0.9694690060853024,0.0275035775761907,-0.0075759625802592,-0.0828437798237867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,42.81999969482422,43.709999084472656,42.75,43.70000076293945,43.70000076293945,600800,CTLT,0.9707093233032694,0.945537733945908,0.9542334104100032,0.962138874344328,0.0085704489589415,-0.0276988660158317,-0.0952108101786295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
