,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-886000000.0,-2544000000.0,-5224000000.0,-3159000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-1564000000.0,-3065000000.0,-5350000000.0,-3292000000.0
Net Borrowings,484000000.0,165000000.0,165000000.0,-33000000.0
Total Cash From Financing Activities,-123000000.0,1408000000.0,2444000000.0,1719000000.0
Change To Operating Activities,384000000.0,786000000.0,327000000.0,522000000.0
Issuance Of Stock,22000000.0,36000000.0,33000000.0,37000000.0
Net Income,732000000.0,897000000.0,530000000.0,475000000.0
Change In Cash,496000000.0,799000000.0,-823000000.0,231000000.0
Repurchase Of Stock,-313000000.0,-313000000.0,-6000000.0,-6000000.0
Total Cash From Operating Activities,2183000000.0,2456000000.0,2083000000.0,1804000000.0
Depreciation,299000000.0,259000000.0,210000000.0,107000000.0
Other Cashflows From Investing Activities,90000000.0,-223000000.0,-60000000.0,-40000000.0
Dividends Paid,-161000000.0,-147000000.0,-127000000.0,-109000000.0
Other Cashflows From Financing Activities,18000000.0,1651000000.0,2811000000.0,2132000000.0
Change To Netincome,768000000.0,514000000.0,1016000000.0,700000000.0
