Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments,Repurchase Of Stock,Other Cashflows From Investing Activities
2017-10-17,42.66999816894531,42.810001373291016,42.31999969482422,42.5,42.5,542700,CFX,0.8350588630227481,0.9569411333869484,0.7414117700913374,1.016827126331923,-0.1817682633091749,-0.1640546367823678,-0.3455265162234628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,41.86000061035156,42.16999816894531,41.7599983215332,41.95000076293945,41.95000076293945,610700,CFX,0.8471990529002565,0.967103670011506,0.7392133412373496,1.016900814218988,-0.1697017613187313,-0.1494800540858004,-0.3367820031873056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,41.65999984741211,42.0099983215332,41.52999877929688,42.0,42.0,311100,CFX,0.8438094911121187,0.9657143184116908,0.7340476172310965,1.0195478153138224,-0.1757383242017037,-0.1508365839275107,-0.3437859240867277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,42.34999847412109,42.79999923706055,42.25,42.75,42.75,481000,CFX,0.8491227891710069,0.9600000214158444,0.7118128726356908,1.0187296628598663,-0.1696068736888594,-0.1569255043617001,-0.3536611365887733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,42.86000061035156,43.2599983215332,42.68000030517578,42.709999084472656,42.709999084472656,658200,CFX,0.8538984313385738,0.9538750304791728,0.7012409600783125,1.0231439317955078,-0.1692455004569339,-0.1603631224855093,-0.367216191787276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,42.93000030517578,43.290000915527344,42.84000015258789,43.15999984741211,43.15999984741211,379000,CFX,0.8380444461728626,0.9351251332956518,0.7208063188215448,1.023176662025299,-0.1851322158524367,-0.1656677505507426,-0.3585745014763084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,43.18000030517578,43.20000076293945,42.0,42.52000045776367,42.52000045776367,471700,CFX,0.8635936224219506,0.9412041398615854,0.7469426125813416,1.028738706809164,-0.1651450843872134,-0.1670096816929802,-0.3468786497039628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,42.81999969482422,42.95000076293945,42.31999969482422,42.77999877929688,42.77999877929688,563900,CFX,0.8583450740646945,0.9396914892478678,0.7489481493635036,1.0357335667629224,-0.1773884926982278,-0.1646770414395735,-0.3420738849573576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,42.56999969482422,42.720001220703125,41.77000045776367,42.220001220703125,42.220001220703125,393100,CFX,0.8642823454153159,0.9237328013357764,0.7657508502202802,1.0327543330408862,-0.1684719876255702,-0.1546861522602642,-0.3303779485147894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,42.0099983215332,42.11000061035156,41.58000183105469,41.61000061035156,41.61000061035156,362400,CFX,0.8954577691658052,0.9043499282899266,0.7841865077982643,1.0448229351223306,-0.1493651659565253,-0.1417610052825522,-0.3262029845966027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,41.93000030517578,41.97999954223633,41.630001068115234,41.709999084472656,41.709999084472656,429900,CFX,0.8889955081504287,0.8213857365987606,0.7767921898118771,1.0378093145840102,-0.1488138064335814,-0.2322706318157307,-0.3307877613165463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,41.970001220703125,42.25,41.5099983215332,41.560001373291016,41.560001373291016,385700,CFX,0.8982194561486521,0.8286813640204117,0.774783438376716,1.0388512590749122,-0.1406318029262601,-0.225902654331438,-0.3346591678823525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,41.38999938964844,41.90999984741211,41.29999923706055,41.810001373291016,41.810001373291016,425500,CFX,0.8737143644925328,0.7880889662918908,0.7656062489866783,1.0310647944789963,-0.1573504299864635,-0.2299573758281086,-0.3388957622989038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,41.84000015258789,42.380001068115234,41.79999923706055,42.33000183105469,42.33000183105469,950100,CFX,0.8601464274140553,0.7623434694512423,0.7602173142730051,1.0262436118253355,-0.1660971844112804,-0.2632929361165101,-0.3475930044163611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,36.7599983215332,38.52999877929688,33.310001373291016,36.91999816894531,36.91999816894531,3728100,CFX,0.989978359961134,0.8949079781731526,0.8813651822685589,1.0311845275729687,-0.0412061676118347,-0.1412029510292918,-0.2243631020675478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,36.56999969482422,37.09999847412109,36.130001068115234,36.95000076293945,36.95000076293945,1739000,CFX,0.9962111126723208,0.8920161949639597,0.8868741483391717,1.0414917955670933,-0.0452806828947724,-0.1538936150637063,-0.2249522107558984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,36.709999084472656,37.119998931884766,36.59999847412109,36.7400016784668,36.7400016784668,1594000,CFX,0.9907457774345404,0.9041916086839284,0.9082742898033894,1.0390384642435906,-0.0482926868090501,-0.1568131544138101,-0.2063790155979622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,36.33000183105469,36.619998931884766,35.790000915527344,36.18000030517578,36.18000030517578,1489900,CFX,1.0171365098577976,0.924267505379904,0.8991154921201936,1.0401272810196784,-0.0229907711618808,-0.1513073473541882,-0.2135635007061298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,36.04999923706055,36.65999984741211,36.02999877929688,36.52999877929688,36.52999877929688,1037000,CFX,1.0076650041979422,0.9113058315894118,0.888037221755784,1.0393664161720684,-0.0317014119741261,-0.164587417051006,-0.225300738599144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,36.13999938964844,36.36000061035156,36.08000183105469,36.2400016784668,36.2400016784668,718200,CFX,1.01241713375829,0.9152868827998528,0.8896247291738749,1.0305050740272153,-0.0180879402689253,-0.1513803319664679,-0.2220078316567318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,35.84000015258789,36.0,35.02000045776367,35.29999923706055,35.29999923706055,1695700,CFX,1.0441926744194716,0.9450425306334784,0.8932011719009609,1.043144349882203,0.0010483245372685,-0.1198982518093438,-0.2204510489372899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,34.79999923706055,35.209999084472656,34.369998931884766,34.880001068115234,34.880001068115234,1544700,CFX,1.0940366593708395,0.9489678171018954,0.8985091511719202,1.0570826794517585,0.036953979919081,-0.1189819011717017,-0.2121189482587276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,35.029998779296875,35.560001373291016,34.93000030517578,35.4900016784668,35.4900016784668,1212400,CFX,1.0859396757625712,0.9329388290911445,0.9078613608590582,1.0412088647392546,0.0447308110233166,-0.1375403832464736,-0.2043533499040899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,35.45000076293945,35.86000061035156,35.25,35.540000915527344,35.540000915527344,1072400,CFX,1.102138355652997,0.9310635706295368,0.860438917725118,1.0392013474275237,0.0629370082254732,-0.1442574770494286,-0.2395004541925577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,35.59000015258789,35.77000045776367,35.25,35.439998626708984,35.439998626708984,670400,CFX,1.1038374844180268,0.927483075778469,0.8682280375308531,1.0381241126825425,0.0657133717354843,-0.1302264848503896,-0.2389399142582786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,36.09999847412109,36.43000030517578,35.9900016784668,36.29999923706055,36.29999923706055,784900,CFX,1.0702479143431252,0.8757576193850519,0.8220385889739273,1.03199537924298,0.038252535100145,-0.1668439204183948,-0.2835308762454772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,36.33000183105469,36.81999969482422,36.290000915527344,36.470001220703125,36.470001220703125,525900,CFX,1.0775979687862172,0.8694817116285608,0.8297230385532309,1.0328322263084138,0.0447657424778034,-0.1650219346898188,-0.2799010001427794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,36.59999847412109,36.880001068115234,36.02999877929688,36.16999816894531,36.16999816894531,238300,CFX,1.0898534742749966,0.8769698899401248,0.8636992356261736,1.032019884081241,0.0578335901937558,-0.1657411320545838,-0.2533258358630627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,36.09000015258789,36.7599983215332,36.040000915527344,36.720001220703125,36.720001220703125,695800,CFX,1.0825163038825971,0.8785402300952179,0.8586601208735407,1.0369551897736955,0.0455611141089014,-0.1784910066951504,-0.2584073746122588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,36.77000045776367,36.88999938964844,36.150001525878906,36.720001220703125,36.720001220703125,1297500,CFX,1.0789759699012915,0.9003268048545553,0.8608387679608656,1.020376345675996,0.0585996242252955,-0.153086374898829,-0.2505604820702691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,36.68999862670898,37.08000183105469,36.310001373291016,36.4900016784668,36.4900016784668,845700,CFX,1.0912578203119814,0.8977801264631151,0.8813373079779858,1.026253639124301,0.0650041811876804,-0.1562732281920946,-0.2309469554642313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,36.4900016784668,37.34000015258789,36.4900016784668,37.2599983215332,37.2599983215332,817500,CFX,1.079173400317482,0.8966720706507356,0.856951200846482,1.0246409570196735,0.0545324432978084,-0.1527531118231126,-0.2538505010874531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,37.290000915527344,37.5,36.18999862670898,37.08000183105469,37.08000183105469,704000,CFX,1.093851115706305,0.9110031583387344,0.8279395697663653,1.029880242563007,0.0639708731432981,-0.1572371173526072,-0.2812243609020254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,37.5,38.09999847412109,37.20000076293945,37.33000183105469,37.33000183105469,760200,CFX,1.0916152692524177,0.8974015096921715,0.828288201437261,1.036157586789428,0.0554576824629897,-0.1732097882613872,-0.2891225210178489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,37.29999923706055,37.29999923706055,36.40999984741211,36.52999877929688,36.52999877929688,522700,CFX,1.118532766924391,0.9118533393482954,0.8390364260264073,1.0465343935592823,0.0719983733651086,-0.1595563156769109,-0.2859887830284565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,36.29999923706055,36.61000061035156,35.91999816894531,36.40999984741211,36.40999984741211,755900,CFX,1.1373249113143125,0.9110134113692648,0.8514144501487376,1.048372731047773,0.0889521802665394,-0.1581259332170584,-0.2765679049323083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,36.40999984741211,37.119998931884766,36.400001525878906,36.54999923706055,36.54999923706055,544300,CFX,1.1242134339341907,0.8905608732285792,0.8262654279980833,1.0387885930282448,0.0854248409059459,-0.1664579396801948,-0.2883455747849234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,36.91999816894531,36.91999816894531,36.63999938964844,36.810001373291016,36.810001373291016,499600,CFX,1.1249659957214455,0.8891605085889756,0.8236891758668643,1.0447156071702373,0.0802503885512082,-0.167821528702309,-0.2901366918374046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,36.54999923706055,36.709999084472656,36.16999816894531,36.400001525878906,36.400001525878906,489300,CFX,1.1472526530484777,0.8884615054094291,0.8282966580947769,1.0484619827112251,0.0987906703372525,-0.1561620144252218,-0.2761545333461422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,36.5,37.060001373291016,36.369998931884766,36.79999923706055,36.79999923706055,827800,CFX,1.1214674269938971,0.8842391736453341,0.8239130522668476,1.0415757419863072,0.0798916850075899,-0.1645480332032589,-0.2835834196625872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,36.84999847412109,37.20000076293945,36.7400016784668,36.810001373291016,36.810001373291016,828400,CFX,1.1244226526891854,0.8850855912951534,0.8171692149278704,1.0495576207370112,0.0748650319521742,-0.1637902008602358,-0.27332499661023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,36.86000061035156,37.11000061035156,36.63999938964844,36.68999862670898,36.68999862670898,770200,CFX,1.1248297084350565,0.8629054519605457,0.8272009135311342,1.0539026313731312,0.0709270770619252,-0.1678210407743294,-0.2732512507805309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,36.97999954223633,37.25,36.619998931884766,36.86000061035156,36.86000061035156,1491700,CFX,1.1250678386873634,0.8388496897531397,0.8201301964641503,1.0520989179928428,0.0729689206945205,-0.1618735078596316,-0.2537043651074491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,37.380001068115234,38.65999984741211,37.380001068115234,38.15999984741211,38.15999984741211,1643300,CFX,1.0699686057211462,0.8320230641236018,0.795859563958908,1.049480051520865,0.020488554200281,-0.1838704242833829,-0.2755328119544925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,38.310001373291016,38.709999084472656,37.90999984741211,38.540000915527344,38.540000915527344,1059800,CFX,1.0552671822215711,0.8053969947629572,0.7952776048373608,1.0585213557872055,-0.0032541735656346,-0.1992099735294267,-0.2822971086297933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,38.97999954223633,39.40999984741211,38.86000061035156,39.16999816894531,39.16999816894531,852700,CFX,1.0357416796355343,0.7937197244302301,0.7666582101209757,1.0561912314345747,-0.0204495517990404,-0.2084076558132273,-0.3137978458094904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,39.36000061035156,39.58000183105469,38.630001068115234,39.119998931884766,39.119998931884766,1335200,CFX,1.0368098793640963,0.8154396853147706,0.7696830632019879,1.054691754118366,-0.0178818747542697,-0.1985567030936309,-0.30870737847492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,39.20000076293945,39.310001373291016,38.630001068115234,38.84999847412109,38.84999847412109,526500,CFX,1.056370721426542,0.7927928042925706,0.7855856282232231,1.0628648969920689,-0.0064941755655265,-0.1983450959127046,-0.3025571861357014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,38.970001220703125,39.43000030517578,38.900001525878906,39.29999923706055,39.29999923706055,461600,CFX,1.0366412842076675,0.7880407102947032,0.7763358987577386,1.054562443450246,-0.0179211592425785,-0.2133706536969887,-0.3206203388652665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,39.29999923706055,39.560001373291016,39.150001525878906,39.41999816894531,39.41999816894531,434900,CFX,1.0238458266126145,0.7942668929550609,0.7924911522631356,1.0427572783556516,-0.0189114517430371,-0.2176808294541086,-0.3117897208285399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,39.59999847412109,39.77999877929688,39.08000183105469,39.75,39.75,1103900,CFX,1.0067924643462558,0.8032704479289505,0.7869182562678115,1.039387058829826,-0.0325945944835701,-0.2124735180290813,-0.3149951423102434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,39.81999969482422,40.06999969482422,39.56999969482422,39.619998931884766,39.619998931884766,669500,CFX,1.014639117786243,0.7675416624743829,0.7675416624743829,1.0452598484191695,-0.0306207306329264,-0.2325030761662696,-0.3342393308303866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,39.95000076293945,40.0,39.5099983215332,39.81999969482422,39.81999969482422,556600,CFX,0.9794073405045556,0.7533902619265812,0.7659467662920242,1.0173995405954512,-0.0379922000908956,-0.2401183568020718,-0.3346490436643029,1017203000.0,3228174000.0,2982433000.0,3500415000.0,226849000.0,3800000.0,295040000.0,6709697000.0,123000.0,258379000.0,846490000.0,829748000.0,2538544000.0,-574372000.0,531316000.0,262019000.0,1097380000.0,5766000.0,-574372000.0,552802000.0,2069832000.0,-55332000.0,970199000.0,1055305000.0,429627000.0,587129000.0,149608000.0,10266000.0,89876000.0,-277379000.0,-280447000.0,35976000.0,6944000.0,151090000.0,40289000.0,12090000.0,218770000.0,132203000.0,-34023000.0,-44345000.0,-10012000.0,-32397000.0,-68765000.0,139480000.0,-200000000.0,-6127000.0
2018-01-03,39.959999084472656,40.31999969482422,39.709999084472656,40.209999084472656,40.209999084472656,457200,CFX,0.9358369043745216,0.7712012169842736,0.7692116639992562,0.9765980219270426,-0.0407611175525209,-0.2327475753395819,-0.3262367968862579,1017203000.0,3228174000.0,2982433000.0,3500415000.0,226849000.0,3800000.0,295040000.0,6709697000.0,123000.0,258379000.0,846490000.0,829748000.0,2538544000.0,-574372000.0,531316000.0,262019000.0,1097380000.0,5766000.0,-574372000.0,552802000.0,2069832000.0,-55332000.0,970199000.0,1055305000.0,429627000.0,587129000.0,149608000.0,10266000.0,89876000.0,-277379000.0,-280447000.0,35976000.0,6944000.0,151090000.0,40289000.0,12090000.0,218770000.0,132203000.0,-34023000.0,-44345000.0,-10012000.0,-32397000.0,-68765000.0,139480000.0,-200000000.0,-6127000.0
2018-01-04,40.5099983215332,40.720001220703125,40.310001373291016,40.560001373291016,40.560001373291016,518000,CFX,0.8446744862314921,0.773422085234216,0.7401380532874441,0.9849127815791188,-0.1402382953476267,-0.2249348510847761,-0.3494568064957534,1017203000.0,3228174000.0,2982433000.0,3500415000.0,226849000.0,3800000.0,295040000.0,6709697000.0,123000.0,258379000.0,846490000.0,829748000.0,2538544000.0,-574372000.0,531316000.0,262019000.0,1097380000.0,5766000.0,-574372000.0,552802000.0,2069832000.0,-55332000.0,970199000.0,1055305000.0,429627000.0,587129000.0,149608000.0,10266000.0,89876000.0,-277379000.0,-280447000.0,35976000.0,6944000.0,151090000.0,40289000.0,12090000.0,218770000.0,132203000.0,-34023000.0,-44345000.0,-10012000.0,-32397000.0,-68765000.0,139480000.0,-200000000.0,-6127000.0
2018-01-05,40.560001373291016,40.7599983215332,40.400001525878906,40.75,40.75,751800,CFX,0.8451533405327358,0.7707975422677819,0.7408589088112298,0.9789917900086822,-0.1338384494759463,-0.2288292768138733,-0.3490304620771687,1017203000.0,3228174000.0,2982433000.0,3500415000.0,226849000.0,3800000.0,295040000.0,6709697000.0,123000.0,258379000.0,846490000.0,829748000.0,2538544000.0,-574372000.0,531316000.0,262019000.0,1097380000.0,5766000.0,-574372000.0,552802000.0,2069832000.0,-55332000.0,970199000.0,1055305000.0,429627000.0,587129000.0,149608000.0,10266000.0,89876000.0,-277379000.0,-280447000.0,35976000.0,6944000.0,151090000.0,40289000.0,12090000.0,218770000.0,132203000.0,-34023000.0,-44345000.0,-10012000.0,-32397000.0,-68765000.0,139480000.0,-200000000.0,-6127000.0
2018-01-08,40.650001525878906,40.95000076293945,40.400001525878906,40.86000061035156,40.86000061035156,700000,CFX,0.8064121456374092,0.7733724892178321,0.7427802233997224,0.942840182406444,-0.1364280367690348,-0.2183519952564847,-0.3445697822533321,1017203000.0,3228174000.0,2982433000.0,3500415000.0,226849000.0,3800000.0,295040000.0,6709697000.0,123000.0,258379000.0,846490000.0,829748000.0,2538544000.0,-574372000.0,531316000.0,262019000.0,1097380000.0,5766000.0,-574372000.0,552802000.0,2069832000.0,-55332000.0,970199000.0,1055305000.0,429627000.0,587129000.0,149608000.0,10266000.0,89876000.0,-277379000.0,-280447000.0,35976000.0,6944000.0,151090000.0,40289000.0,12090000.0,218770000.0,132203000.0,-34023000.0,-44345000.0,-10012000.0,-32397000.0,-68765000.0,139480000.0,-200000000.0,-6127000.0
2018-01-09,41.150001525878906,41.7599983215332,41.0,41.40999984741211,41.40999984741211,765200,CFX,0.7792803809870181,0.7746921504289623,0.7408838545816394,0.9530778204901076,-0.1737974395030895,-0.2265320966184527,-0.3484139637692387,1017203000.0,3228174000.0,2982433000.0,3500415000.0,226849000.0,3800000.0,295040000.0,6709697000.0,123000.0,258379000.0,846490000.0,829748000.0,2538544000.0,-574372000.0,531316000.0,262019000.0,1097380000.0,5766000.0,-574372000.0,552802000.0,2069832000.0,-55332000.0,970199000.0,1055305000.0,429627000.0,587129000.0,149608000.0,10266000.0,89876000.0,-277379000.0,-280447000.0,35976000.0,6944000.0,151090000.0,40289000.0,12090000.0,218770000.0,132203000.0,-34023000.0,-44345000.0,-10012000.0,-32397000.0,-68765000.0,139480000.0,-200000000.0,-6127000.0
