,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,-30747000.0,-119325000.0,70085000.0,10266000.0
Total Cashflows From Investing Activities,-175079000.0,-1632757000.0,-167851000.0,89876000.0
Net Borrowings,-118316000.0,1108781000.0,158238000.0,-277379000.0
Total Cash From Financing Activities,-131651000.0,1369494000.0,-47153000.0,-280447000.0
Change To Operating Activities,-30734000.0,-17169000.0,16144000.0,35976000.0
Issuance Of Stock,3500000.0,389693000.0,4699000.0,6944000.0
Net Income,42625000.0,-527646000.0,140196000.0,151090000.0
Change In Cash,-8563000.0,-135387000.0,-17000000.0,40289000.0
Effect Of Exchange Rate,-3768000.0,-3072000.0,-28363000.0,12090000.0
Total Cash From Operating Activities,301935000.0,130948000.0,226367000.0,218770000.0
Depreciation,241329000.0,231826000.0,141877000.0,132203000.0
Change To Inventory,23787000.0,-44887000.0,-47156000.0,-34023000.0
Change To Account Receivables,42688000.0,49924000.0,-72405000.0,-44345000.0
Other Cashflows From Financing Activities,-16835000.0,-128980000.0,-10090000.0,-10012000.0
Change To Netincome,12987000.0,558225000.0,-22374000.0,-32397000.0
Capital Expenditures,-114785000.0,-125402000.0,-69646000.0,-68765000.0
Investments,,,139480000.0,139480000.0
Repurchase Of Stock,,,-200000000.0,-200000000.0
Other Cashflows From Investing Activities,,,,-6127000.0
