,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,-3793000.0,-20000.0,-659000.0,-4777000.0
Change To Liabilities,168168000.0,-154942000.0,-24744000.0,258420000.0
Total Cashflows From Investing Activities,-134612000.0,-39428000.0,-40504000.0,-77933000.0
Net Borrowings,-28936000.0,-30778000.0,24839000.0,-200867000.0
Total Cash From Financing Activities,-33191000.0,-623000.0,14568000.0,-238608000.0
Change To Operating Activities,-4668000.0,-6587000.0,30509000.0,-5795000.0
Net Income,65649000.0,113122000.0,116491000.0,57005000.0
Change In Cash,89289000.0,184944000.0,189536000.0,-23025000.0
Effect Of Exchange Rate,-72000.0,199000.0,-484000.0,280000.0
Total Cash From Operating Activities,257164000.0,224796000.0,215956000.0,293236000.0
Depreciation,90511000.0,87194000.0,82597000.0,67480000.0
Other Cashflows From Investing Activities,-150000.0,-3000000.0,-3000000.0,-3000000.0
Change To Inventory,651000.0,2259000.0,20274000.0,-10561000.0
Change To Account Receivables,-35194000.0,189843000.0,-43240000.0,-70573000.0
Other Cashflows From Financing Activities,-4255000.0,28548000.0,-11818000.0,-39400000.0
Change To Netincome,-27953000.0,-6093000.0,34069000.0,-2740000.0
Capital Expenditures,-48058000.0,-30021000.0,-50970000.0,-72161000.0
Issuance Of Stock,,1607000.0,1547000.0,2460000.0
Repurchase Of Stock,,,,-801000.0
