,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,218343000.0,243028000.0,195870000.0,214642000.0
1,Capital Surplus,837453000.0,809753000.0,789009000.0,775387000.0
2,Total Liab,3222324000.0,3205315000.0,3047929000.0,2633223000.0
3,Total Stockholder Equity,2001922000.0,1787220000.0,1389898000.0,1430799000.0
4,Minority Interest,3603000.0,4471000.0,2126000.0,2554000.0
5,Other Current Liab,303376000.0,280964000.0,307993000.0,259949000.0
6,Total Assets,5227849000.0,4997006000.0,4439953000.0,4066576000.0
7,Common Stock,9311000.0,9191000.0,9133000.0,9094000.0
8,Other Current Assets,31390000.0,75169000.0,47330000.0,26163000.0
9,Retained Earnings,1833557000.0,1510709000.0,1118375000.0,857154000.0
10,Other Liab,532987000.0,517606000.0,440095000.0,388690000.0
11,Good Will,1243034000.0,1221440000.0,1100350000.0,1137738000.0
12,Treasury Stock,-678399000.0,-542433000.0,-526619000.0,-210836000.0
13,Other Assets,265856000.0,254741000.0,253436000.0,178824000.0
14,Cash,423118000.0,71427000.0,27422000.0,40326000.0
15,Total Current Liabilities,1415199000.0,1219126000.0,1283611000.0,963827000.0
16,Short Long Term Debt,12510000.0,118429000.0,82655000.0,87866000.0
17,Other Stockholder Equity,-91444000.0,-75706000.0,-60494000.0,-63712000.0
18,Property Plant Equipment,1124601000.0,1104238000.0,721308000.0,683006000.0
19,Total Current Assets,2359015000.0,2173559000.0,2168989000.0,1852366000.0
20,Long Term Investments,17000000.0,,,
21,Net Tangible Assets,540545000.0,322752000.0,93678000.0,78419000.0
22,Net Receivables,1754231000.0,1874894000.0,1923970000.0,1607615000.0
23,Long Term Debt,1001732000.0,1008430000.0,1324223000.0,1280706000.0
24,Inventory,89645000.0,100069000.0,113709000.0,76992000.0
25,Accounts Payable,571269000.0,535029000.0,669712000.0,377954000.0
0,Investments,-16808000.0,9116000.0,-34054000.0,-53304000.0
1,Change To Liabilities,115395000.0,-280357000.0,280146000.0,89958000.0
2,Total Cashflows From Investing Activities,-216605000.0,-261823000.0,-181799000.0,-272748000.0
3,Net Borrowings,-233507000.0,-201447000.0,-30883000.0,170664000.0
4,Total Cash From Financing Activities,-369887000.0,-244631000.0,-361094000.0,130322000.0
5,Change To Operating Activities,24957000.0,62843000.0,53231000.0,-118483000.0
6,Issuance Of Stock,7090000.0,4655000.0,4047000.0,3104000.0
7,Net Income,322848000.0,392334000.0,259659000.0,347213000.0
8,Change In Cash,351691000.0,44005000.0,-12904000.0,1559000.0
9,Repurchase Of Stock,-120228000.0,-5652000.0,-313949000.0,-1552000.0
10,Effect Of Exchange Rate,929000.0,181000.0,33000.0,-111000.0
11,Total Cash From Operating Activities,937254000.0,550278000.0,529956000.0,144096000.0
12,Depreciation,297751000.0,235482000.0,212930000.0,188049000.0
13,Other Cashflows From Investing Activities,1843000.0,-170323000.0,-181799000.0,-272748000.0
14,Change To Inventory,17904000.0,24051000.0,-29366000.0,36187000.0
15,Change To Account Receivables,150678000.0,113061000.0,-335201000.0,-417491000.0
16,Other Cashflows From Financing Activities,-23242000.0,-42187000.0,-20309000.0,-41894000.0
17,Change To Netincome,7721000.0,2864000.0,88557000.0,18663000.0
18,Capital Expenditures,-213746000.0,-126473000.0,-180420000.0,-123412000.0
