,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,134451000.0,177798000.0,147946000.0,127452000.0
Capital Surplus,409958000.0,389446000.0,360308000.0,334309000.0
Total Liab,1524203000.0,1552136000.0,1462233000.0,1474094000.0
Total Stockholder Equity,789271000.0,818172000.0,886942000.0,931637000.0
Minority Interest,979000.0,905000.0,650000.0,816000.0
Other Current Liab,176470000.0,154973000.0,171487000.0,156131000.0
Total Assets,2314453000.0,2371213000.0,2349825000.0,2406547000.0
Common Stock,9858000.0,9858000.0,9858000.0,9858000.0
Other Current Assets,58622000.0,56618000.0,78126000.0,86008000.0
Retained Earnings,2821359000.0,2736481000.0,2564440000.0,2388219000.0
Other Liab,225310000.0,237623000.0,214469000.0,236131000.0
Good Will,335593000.0,337107000.0,281294000.0,234582000.0
Treasury Stock,-2451904000.0,-2317613000.0,-2047664000.0,-1800749000.0
Other Assets,166404000.0,196886000.0,203683000.0,193874000.0
Cash,257279000.0,199563000.0,358849000.0,326701000.0
Total Current Liabilities,549449000.0,563135000.0,538182000.0,528742000.0
Deferred Long Term Asset Charges,16959000.0,14275000.0,20395000.0,15937000.0
Short Long Term Debt,111000.0,112000.0,111000.0,111000.0
Other Stockholder Equity,-302190000.0,-275850000.0,-293739000.0,-247186000.0
Property Plant Equipment,565662000.0,580877000.0,478801000.0,477031000.0
Total Current Assets,1112343000.0,1075581000.0,1237799000.0,1373608000.0
Net Tangible Assets,319227000.0,303267000.0,457702000.0,569603000.0
Net Receivables,395600000.0,408215000.0,421917000.0,417508000.0
Long Term Debt,715456000.0,712302000.0,709582000.0,709221000.0
Inventory,381258000.0,393748000.0,361829000.0,348667000.0
Accounts Payable,256530000.0,273002000.0,268600000.0,269763000.0
Long Term Investments,,2964000.0,302000.0,
Short Term Investments,,,,179125000.0
