,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-2463000000.0,-1862000000.0,40000000.0,-987000000.0
Change To Liabilities,-16000000.0,211000000.0,77000000.0,-847000000.0
Total Cashflows From Investing Activities,-2680000000.0,-2638000000.0,-637000000.0,-1608000000.0
Net Borrowings,381000000.0,105000000.0,-99000000.0,-371000000.0
Total Cash From Financing Activities,1254000000.0,-121000000.0,-322000000.0,-324000000.0
Change To Operating Activities,2823000000.0,1270000000.0,1396000000.0,1550000000.0
Issuance Of Stock,482000000.0,6000000.0,3000000.0,7000000.0
Net Income,415000000.0,870000000.0,716000000.0,1822000000.0
Change In Cash,1959000000.0,-441000000.0,586000000.0,103000000.0
Repurchase Of Stock,-163000000.0,-101000000.0,-300000000.0,-44000000.0
Effect Of Exchange Rate,63000000.0,11000000.0,-36000000.0,53000000.0
Total Cash From Operating Activities,3322000000.0,2307000000.0,1581000000.0,1982000000.0
Depreciation,173500000.0,247300000.0,123600000.0,167700000.0
Other Cashflows From Investing Activities,-131000000.0,-60000000.0,-54000000.0,-23000000.0
Dividends Paid,-182000000.0,-163000000.0,-140000000.0,-117000000.0
Change To Account Receivables,162000000.0,110000000.0,-764000000.0,-347000000.0
Other Cashflows From Financing Activities,736000000.0,32000000.0,214000000.0,201000000.0
Change To Netincome,-646000000.0,-759000000.0,-413000000.0,-877000000.0
Capital Expenditures,-28000000.0,-34000000.0,-29000000.0,-44000000.0
