,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,508000000.0,-2276000000.0,-530000000.0,-1281000000.0
Change To Liabilities,195000000.0,-195000000.0,9000000.0,63000000.0
Total Cashflows From Investing Activities,319000000.0,-2492000000.0,-466000000.0,-1190000000.0
Net Borrowings,-423000000.0,-43000000.0,-27000000.0,-29000000.0
Total Cash From Financing Activities,-157000000.0,-143000000.0,20000000.0,-99000000.0
Change To Operating Activities,-2974000000.0,2974000000.0,617000000.0,-44000000.0
Net Income,344000000.0,139000000.0,132000000.0,213000000.0
Change In Cash,132000000.0,-286000000.0,152000000.0,-1057000000.0
Repurchase Of Stock,-1000000.0,-1000000.0,-1000000.0,-1000000.0
Effect Of Exchange Rate,6000000.0,-17000000.0,55000000.0,32000000.0
Total Cash From Operating Activities,-36000000.0,2366000000.0,543000000.0,200000000.0
Depreciation,-11000000.0,11000000.0,140500000.0,10000000.0
Other Cashflows From Investing Activities,-26000000.0,-26000000.0,-60000000.0,-22000000.0
Dividends Paid,-47000000.0,-48000000.0,-48000000.0,-47000000.0
Change To Account Receivables,93000000.0,-93000000.0,24000000.0,114000000.0
Other Cashflows From Financing Activities,314000000.0,-51000000.0,96000000.0,-23000000.0
Change To Netincome,2317000000.0,-470000000.0,-790000000.0,-156000000.0
Capital Expenditures,-6000000.0,-4000000.0,-11000000.0,-6000000.0
