,2020-12-31,2019-12-31,2018-12-31,2001-12-31
Change To Liabilities,47091000.0,41612000.0,58496000.0,12204000.0
Total Cashflows From Investing Activities,-117333000.0,-53693000.0,-154757000.0,-9485000.0
Net Borrowings,8636000.0,-36029000.0,-11241000.0,-20199000.0
Total Cash From Financing Activities,-136511000.0,-77048000.0,-58799000.0,-19691000.0
Change To Operating Activities,11705000.0,-668000.0,2831000.0,1700000.0
Issuance Of Stock,363279000.0,8136000.0,18952000.0,2624000.0
Net Income,126287000.0,103088000.0,142108000.0,4085000.0
Change In Cash,905000.0,39918000.0,-53284000.0,6557000.0
Repurchase Of Stock,-83975000.0,-24166000.0,-46451000.0,-280000.0
Effect Of Exchange Rate,-3591000.0,-114000.0,-1193000.0,28000.0
Total Cash From Operating Activities,258340000.0,170773000.0,161465000.0,35705000.0
Depreciation,31030000.0,27921000.0,26773000.0,13936000.0
Other Cashflows From Investing Activities,-7854000.0,-7854000.0,-7854000.0,-7854000.0
Dividends Paid,-30157000.0,-24989000.0,-20059000.0,-1517000.0
Change To Account Receivables,12388000.0,-21152000.0,-41787000.0,-215000.0
Other Cashflows From Financing Activities,-1805000.0,-1805000.0,-1805000.0,-319000.0
Change To Netincome,32284000.0,24010000.0,-44292000.0,3011000.0
Capital Expenditures,-15496000.0,-15804000.0,-18616000.0,-4671000.0
Investments,,-3000000.0,-3000000.0,-422000.0
