Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Deferred Long Term Liab,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments
2020-11-06,36.040000915527344,37.43000030517578,36.040000915527344,36.93000030517578,36.83599472045898,151200,BSY,0.9629563390251064,1.3087859938579185,1.4103218249988223,1.13153473850806,-0.1685783994829535,0.0427273751627756,0.07320373046486,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-11-09,37.83000183105469,38.4900016784668,36.95500183105469,37.84000015258789,37.74367904663086,118300,BSY,0.9591076823283432,1.2839241747680654,1.381964062262647,1.0952501884521426,-0.1361425061237994,0.0648946815546138,0.0895666849967753,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-11-10,38.27999877929688,38.27999877929688,35.310001373291016,37.11000061035156,37.01553726196289,157900,BSY,0.9839082193964778,1.2757362083665305,1.4347895134911977,1.0839984978705262,-0.1000902784740483,0.0657083049217526,0.1473760089282245,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-11-11,35.31999969482422,37.095001220703125,32.0099983215332,33.9900016784668,33.90348052978516,742900,BSY,1.067449975775221,1.3719309185365576,1.6198273683518842,1.0757014096148303,-0.0082514338396095,0.1755339866039951,0.3239355362845548,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-11-12,33.22999954223633,33.349998474121094,31.138999938964844,32.25,32.16790771484375,1014000,BSY,1.0738337200852308,1.460227800978675,1.756293414718835,1.1099785439559162,-0.0361448238706854,0.2297226572502786,0.4446418713755662,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-11-13,31.450000762939453,33.189998626708984,31.350000381469727,33.099998474121094,33.015743255615234,3556700,BSY,1.0783109734983007,1.3921886140753672,1.695457094200855,1.0836109391783006,-0.0052999656799999,0.1941519439931611,0.4004536060998263,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-11-16,33.2599983215332,34.9900016784668,33.0,34.5,34.41218185424805,714100,BSY,1.065595773924844,1.3934268763578812,1.6699133694056734,1.0745618956570646,-0.0089661217322205,0.2186968683708463,0.3930579732060082,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-11-17,34.5,35.5,33.9900016784668,35.369998931884766,35.279964447021484,681900,BSY,1.058628106756703,1.4075423171779085,1.624307625801609,1.0716898328073,-0.0130617260505971,0.2124016863397451,0.3498915907468061,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-11-18,35.5,36.13999938964844,32.917999267578125,34.16999816894531,34.0830192565918,710700,BSY,1.0975629847764754,1.3688047859465031,1.7159393548203683,1.0797196178315844,0.0178433669448909,0.1951244118911574,0.4188461915833807,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-11-19,34.119998931884766,35.40999984741211,33.79999923706055,35.119998931884766,35.030601501464844,671100,BSY,1.107488003456799,1.264234848898984,1.6940496535904908,1.0747387601086344,0.0327492433481646,0.1051007721409913,0.4057307820529794,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-11-20,35.119998931884766,36.13999938964844,34.97999954223633,35.54999923706055,35.459503173828125,610200,BSY,1.1115482164695676,1.252884945569338,1.700324867010862,1.0823666585670508,0.0291815579025167,0.0600941290905636,0.4165839590736182,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-11-23,36.11000061035156,36.27999877929688,34.54999923706055,35.13999938964844,35.05055618286133,604400,BSY,1.0960338334878958,1.3093731338345438,1.7586424377193892,1.0655008807234645,0.0305329527644315,0.1475680867303941,0.4927262249972495,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-11-24,35.11000061035156,36.130001068115234,35.08700180053711,35.58000183105469,35.48943328857422,191500,BSY,1.0717901158529912,1.298806923361519,1.7563275648686247,1.0462667827802716,0.0255233330727195,0.1678859603337541,0.5078101868690823,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-11-25,35.630001068115234,36.13999938964844,35.119998931884766,35.66999816894531,35.57919692993164,213300,BSY,1.081712917073064,1.2916016975893208,1.7549867999703652,1.0403610731589388,0.0413518439141251,0.1795567328838274,0.4953444908067401,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-11-27,35.630001068115234,36.0,35.33000183105469,35.5,35.409637451171875,57200,BSY,1.1232634923808695,1.3299282601182625,1.7701652068468323,1.0432249427155542,0.0800385496653153,0.1990365206783531,0.5228419166804068,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-11-30,35.61000061035156,35.93000030517578,34.599998474121094,35.27000045776367,35.18022155761719,414100,BSY,1.1496018773657373,1.2188448111118677,1.8095523842033057,1.057318771652863,0.0922831057128743,0.0662786487157129,0.5516156311866731,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-01,35.59000015258789,35.849998474121094,34.77000045776367,35.099998474121094,35.010650634765625,374100,BSY,1.1600175291942585,1.2375892258651062,1.8208862398004235,1.0299227666019029,0.1300947625923556,0.0835247393551523,0.5662644513163135,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-02,35.02000045776367,35.02000045776367,34.11000061035156,34.47999954223633,34.39222717285156,180900,BSY,1.2424166865948307,1.300220636941093,1.84345647090037,1.0415781929012056,0.2008384936936251,0.1367381615613339,0.598891833851221,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-03,34.560001373291016,34.86199951171875,33.0099983215332,33.36000061035156,33.275081634521484,257200,BSY,1.3201320483882413,1.3450739739922546,1.932982324725265,1.0581536374396452,0.2619784109485961,0.1741279571497576,0.7005355667762694,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-04,33.439998626708984,34.83000183105469,33.04999923706055,34.15999984741211,34.10371398925781,503300,BSY,1.3565574999071597,1.3718599288328837,1.910635291569968,1.055411022203609,0.3011464777035506,0.2129209425532212,0.705845791254341,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-07,34.150001525878906,34.189998626708984,33.20000076293945,33.939998626708984,33.884071350097656,256200,BSY,1.4175016600045078,1.3559856869221367,1.9218405256354456,1.0603009546150792,0.3572007053894286,0.1816643996206934,0.7256177618179009,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-08,33.880001068115234,34.369998931884766,33.54999923706055,34.31999969482422,34.263450622558594,885100,BSY,1.4321095689826204,1.2876126786609334,1.864387586760036,1.055428864375226,0.3766807046073945,0.1326792503810077,0.6923683414530191,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-09,34.58000183105469,35.77000045776367,33.810001373291016,35.529998779296875,35.47145462036133,450800,BSY,1.4998593878732016,1.2353126466277986,1.872186534165413,1.0711936781318203,0.4286657097413813,0.0680147335033176,0.6720955684864391,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-10,35.459999084472656,36.4900016784668,34.68000030517578,36.2599983215332,36.20025253295898,241000,BSY,1.4340871803988315,1.1764975401170057,1.8217937614117403,1.062316503263218,0.3717706771356135,0.0335554539796372,0.6226709342561014,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-11,35.959999084472656,36.869998931884766,35.599998474121094,36.47999954223633,36.41989135742188,200800,BSY,1.4435306856755488,1.152669206733327,1.6919710752492652,1.073775639924845,0.3697550457507037,0.0024446082874871,0.4868709958477404,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-14,36.52999877929688,36.95000076293945,35.0099983215332,36.25,36.19026947021485,542000,BSY,1.422620722832843,1.212157040820435,1.7079539482297046,1.0697624410001334,0.3528582818327095,0.0561668193902484,0.4864959263011039,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-15,36.02000045776367,36.54199981689453,33.92499923706055,34.599998474121094,34.54298400878906,432200,BSY,1.459537774609077,1.2433542317395152,1.76075609735627,1.0593177594136232,0.4002200151954538,0.1322630827724895,0.549686703724062,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-16,34.58000183105469,35.869998931884766,33.7599983215332,35.65999984741211,35.60123825073242,239100,BSY,1.335389912255371,1.194889854983327,1.7381777160637422,1.0685424132795076,0.2668474989758633,0.0944220369997363,0.530494718302039,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-17,35.58000183105469,37.178001403808594,35.04999923706055,36.72999954223633,36.66947555541992,167800,BSY,1.2041928356526477,1.2099385780223897,1.755141826688761,1.0520021356846316,0.152190699968016,0.101491479612674,0.5617762154942059,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-18,36.86000061035156,37.86000061035156,36.130001068115234,37.40999984741211,37.34836196899414,282800,BSY,1.225607924459349,1.1911553565039457,1.7336756735942631,1.0541479277304715,0.1714599967288772,0.0624902848983468,0.5371436408891535,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-21,37.040000915527344,38.61000061035156,36.5,37.470001220703125,37.40826034545898,239000,BSY,1.1494528392875192,1.190850500864185,1.696698598693847,1.057296658195766,0.0921561810917532,0.070460905071819,0.4885651198156691,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-22,37.31999969482422,38.869998931884766,36.56999969482422,38.86000061035156,38.79597091674805,208000,BSY,1.0856922098643569,1.1670530104282826,1.6702746503461952,1.051384072668894,0.0343081371954627,0.0416581233648292,0.4647358828962242,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-23,38.70000076293945,39.4900016784668,37.86000061035156,39.47999954223633,39.414947509765625,257500,BSY,0.9969605295656612,1.1895340401332044,1.669657326202877,1.0287074732832335,-0.0317469437175723,0.0719389615029817,0.4833276446734702,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-24,39.52999877929688,39.900001525878906,37.71099853515625,38.47999954223633,38.416595458984375,69800,BSY,1.077442834048942,1.2467128336914688,1.7112262528448925,1.0314131762138377,0.0460296578351042,0.1133976110763916,0.5258902586388481,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
