,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-1036400000.0,-238400000.0,-548700000.0,-548700000.0
Change To Liabilities,-54600000.0,69400000.0,-1000000.0,0.0
Total Cashflows From Investing Activities,-1163000000.0,-251200000.0,-521800000.0,-521800000.0
Net Borrowings,868300000.0,24500000.0,753000000.0,753000000.0
Total Cash From Financing Activities,883000000.0,-6200000.0,666100000.0,666100000.0
Change To Operating Activities,-69700000.0,98000000.0,-102000000.0,-102000000.0
Net Income,438400000.0,381800000.0,345300000.0,78900000.0
Change In Cash,-35900000.0,-54800000.0,462000000.0,462000000.0
Repurchase Of Stock,-45400000.0,-45300000.0,-45100000.0,-45100000.0
Effect Of Exchange Rate,10200000.0,-12800000.0,27700000.0,27700000.0
Total Cash From Operating Activities,233900000.0,215400000.0,290000000.0,290000000.0
Depreciation,84100000.0,80900000.0,80000000.0,80000000.0
Other Cashflows From Investing Activities,5000000.0,7800000.0,2800000.0,2800000.0
Dividends Paid,-141800000.0,-142000000.0,-134800000.0,-134800000.0
Change To Account Receivables,300000.0,-100500000.0,-15000000.0,-15000000.0
Other Cashflows From Financing Activities,201900000.0,145600000.0,93000000.0,93000000.0
Change To Netincome,-173500000.0,-159400000.0,-171600000.0,-171600000.0
Capital Expenditures,-14100000.0,-7200000.0,-13600000.0,-13600000.0
Issuance Of Stock,,11000000.0,11000000.0,11000000.0
