,2020-09-30,2019-09-30,2018-09-30,2017-09-30
Intangible Assets,4914200000.0,864200000.0,538600000.0,540500000.0
Total Liab,8705200000.0,3161300000.0,3132000000.0,2656300000.0
Total Stockholder Equity,10114500000.0,9906500000.0,9899200000.0,12620000000.0
Minority Interest,1401200000.0,1464400000.0,1352300000.0,2257700000.0
Other Current Liab,1433000000.0,1043600000.0,1230500000.0,312100000.0
Total Assets,20220900000.0,14532200000.0,14383500000.0,17534000000.0
Common Stock,49500000.0,49900000.0,51900000.0,55500000.0
Other Current Assets,3725700000.0,2557100000.0,2523400000.0,3927900000.0
Retained Earnings,10472600000.0,10288200000.0,10217900000.0,12849300000.0
Other Liab,2018400000.0,441500000.0,343200000.0,422700000.0
Good Will,4500800000.0,2130300000.0,1794800000.0,1687200000.0
Treasury Stock,-407600000.0,-431600000.0,-370600000.0,-284800000.0
Other Assets,319500000.0,197700000.0,220700000.0,176500000.0
Cash,3026800000.0,5803400000.0,6610800000.0,8523300000.0
Total Current Liabilities,3183500000.0,2022900000.0,2092900000.0,1189400000.0
Deferred Long Term Asset Charges,44100000.0,20800000.0,17300000.0,15800000.0
Other Stockholder Equity,-407600000.0,-431600000.0,-370600000.0,-284800000.0
Property Plant Equipment,1348600000.0,683700000.0,535000000.0,517200000.0
Total Current Assets,7867300000.0,9100500000.0,10213600000.0,13533500000.0
Long Term Investments,1270500000.0,1555800000.0,1080800000.0,1079100000.0
Net Tangible Assets,699500000.0,6912000000.0,7565800000.0,10392300000.0
Net Receivables,1114800000.0,740000000.0,733700000.0,767800000.0
Long Term Debt,3017100000.0,696900000.0,695900000.0,1044200000.0
Accounts Payable,283700000.0,222900000.0,158900000.0,167400000.0
