,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,5863476000.0,5747394000.0,5644074000.0,5592884000.0
Total Liab,2656067000.0,2329079000.0,2390814000.0,2092260000.0
Total Stockholder Equity,853362000.0,926190000.0,1016247000.0,1215023000.0
Other Current Liab,121020000.0,130000000.0,197163000.0,124917000.0
Total Assets,3509429000.0,3255269000.0,3407061000.0,3307283000.0
Common Stock,1186000.0,1173000.0,1164000.0,1161000.0
Retained Earnings,-4975219000.0,-4785660000.0,-4585369000.0,-4341829000.0
Other Liab,1379709000.0,1354649000.0,1321227000.0,1314757000.0
Treasury Stock,-36081000.0,-36717000.0,-43622000.0,-37193000.0
Other Assets,75477000.0,83401000.0,85770000.0,62657000.0
Cash,745767000.0,379543000.0,496580000.0,496704000.0
Total Current Liabilities,554648000.0,494825000.0,585270000.0,480241000.0
Other Stockholder Equity,-36081000.0,-36717000.0,-43622000.0,-37193000.0
Property Plant Equipment,708789000.0,701785000.0,706514000.0,689924000.0
Total Current Assets,2725163000.0,2470083000.0,2614777000.0,2554702000.0
Net Tangible Assets,853362000.0,926190000.0,1016247000.0,1215023000.0
Short Term Investments,1154315000.0,1329994000.0,1377815000.0,1337172000.0
Net Receivables,646587000.0,610626000.0,602413000.0,579118000.0
Long Term Debt,433151000.0,191590000.0,191278000.0,
Inventory,84358000.0,73940000.0,75202000.0,66942000.0
Accounts Payable,53079000.0,45381000.0,51966000.0,27872000.0
Other Current Assets,,,,5000.0
