,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-333957000.0,-300521000.0,414657000.0,-306152000.0
Change To Liabilities,99767000.0,484605000.0,62219000.0,28477000.0
Total Cashflows From Investing Activities,-435518000.0,-417677000.0,272945000.0,-290361000.0
Net Borrowings,200000000.0,-30000000.0,-30000000.0,-120000000.0
Total Cash From Financing Activities,994979000.0,823184000.0,65470000.0,1124891000.0
Change To Operating Activities,-20806000.0,-25575000.0,-9717000.0,-20711000.0
Issuance Of Stock,299982000.0,853184000.0,65470000.0,1244891000.0
Net Income,-858281000.0,-886116000.0,-761497000.0,-490874000.0
Change In Cash,-50582000.0,126997000.0,-224201000.0,451744000.0
Effect Of Exchange Rate,4918000.0,-83000.0,-83000.0,-83000.0
Total Cash From Operating Activities,-614961000.0,-278427000.0,-562616000.0,-382786000.0
Depreciation,74435000.0,54368000.0,15248000.0,11898000.0
Other Cashflows From Investing Activities,-31200000.0,23000000.0,-14825000.0,120000000.0
Change To Inventory,-35426000.0,-32411000.0,-22645000.0,-22645000.0
Change To Account Receivables,-56236000.0,-24238000.0,15242000.0,-10668000.0
Other Cashflows From Financing Activities,494997000.0,494997000.0,494997000.0,494997000.0
Change To Netincome,181586000.0,150940000.0,138534000.0,99092000.0
Capital Expenditures,-70361000.0,-140156000.0,-126887000.0,-104209000.0
