,2021-01-31,2020-01-31,2019-01-31,2018-01-31
Intangible Assets,26275000.0,34779000.0,15894000.0,1627000.0
Capital Surplus,932332000.0,752127000.0,754612000.0,638680000.0
Total Liab,1412528000.0,1245709000.0,468910000.0,185187000.0
Total Stockholder Equity,-5033000.0,82858000.0,264566000.0,247657000.0
Other Current Liab,221404000.0,167498000.0,122333000.0,84415000.0
Total Assets,1407495000.0,1328567000.0,733476000.0,432844000.0
Common Stock,61000.0,57000.0,54000.0,51000.0
Other Current Assets,36619000.0,24219000.0,15878000.0,11798000.0
Retained Earnings,-935403000.0,-668232000.0,-488607000.0,-389596000.0
Other Liab,26807000.0,24880000.0,87415000.0,72655000.0
Good Will,55830000.0,55830000.0,41878000.0,1700000.0
Treasury Stock,-2023000.0,-1094000.0,-1493000.0,-1478000.0
Other Assets,86052000.0,55299000.0,35804000.0,22678000.0
Cash,429697000.0,706192000.0,147831000.0,61902000.0
Total Current Liabilities,354541000.0,242384000.0,164637000.0,112532000.0
Deferred Long Term Asset Charges,997000.0,615000.0,1193000.0,326000.0
Short Long Term Debt,22900000.0,,,
Other Stockholder Equity,-704000.0,225000.0,-174000.0,-159000.0
Property Plant Equipment,96951000.0,69463000.0,73664000.0,59557000.0
Total Current Assets,1141887000.0,1113196000.0,566236000.0,347282000.0
Long Term Investments,500000.0,,,
Net Tangible Assets,-87138000.0,-7751000.0,206794000.0,244330000.0
Short Term Investments,528045000.0,280326000.0,318139000.0,217072000.0
Net Receivables,135176000.0,85554000.0,72808000.0,50626000.0
Long Term Debt,937729000.0,911075000.0,216858000.0,
Accounts Payable,4144000.0,2849000.0,2153000.0,2261000.0
