Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2017-10-19,33.0,34.0,29.100000381469727,32.06999969482422,32.06999969482422,11508500,MDB,0.9123791863834696,0.8734019487191444,1.1384471053620109,1.0195478153138224,-0.1071686289303528,-0.243148953620057,0.0606135640441867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,33.369998931884766,33.369998931884766,30.100000381469727,30.68000030517578,30.68000030517578,2358700,MDB,0.9520860102320424,0.9188396432089312,1.2095827979535916,1.0187296628598663,-0.0666436526278239,-0.1980858825686133,0.1441087887291274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,30.51000022888184,31.32999992370605,30.190000534057617,30.5,30.5,749400,MDB,0.9600000225129676,0.9075409936123208,1.2639344012151,1.0231439317955078,-0.0631439092825402,-0.2066971593523613,0.1954772493495113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,30.459999084472656,30.920000076293945,30.43899917602539,30.56999969482422,30.56999969482422,420700,MDB,0.9787373364403296,0.9103696500336546,1.2093556293676535,1.023176662025299,-0.0444393255849697,-0.1904232338127399,0.1299748090698003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,30.5,31.100000381469727,29.8799991607666,31.0,31.0,1219400,MDB,0.957741952711536,0.874516148721018,1.218064461984942,1.028738706809164,-0.070996754097628,-0.2336976728335476,0.1242431996996373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,31.68000030517578,31.729999542236328,30.72900009155273,31.100000381469727,31.100000381469727,605200,MDB,0.950160735517781,0.8826366696540284,1.3186494475404618,1.0357335667629224,-0.0855728312451413,-0.2217318610334129,0.2276274132196005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,31.01000022888184,31.290000915527344,30.0,30.88999938964844,30.88999938964844,549500,MDB,0.9294269877549326,0.8585303004781152,1.333765023535287,1.0327543330408862,-0.1033273452859535,-0.2198886531179255,0.2376362248002173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,30.690000534057617,30.690000534057617,29.59000015258789,29.850000381469727,29.850000381469727,727800,MDB,0.955778905261132,0.867001635846959,1.365159111532098,1.0448229351223306,-0.0890440298611986,-0.1791092977255197,0.254769619137231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,29.799999237060547,30.68000030517578,29.799999237060547,30.479999542236328,30.479999542236328,318100,MDB,0.9120734794807956,0.8458005601647729,1.4176509098891648,1.0378093145840102,-0.1257358351032145,-0.2078558082497184,0.3100709587607413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,30.3700008392334,30.56999969482422,29.70199966430664,29.799999237060547,29.799999237060547,432000,MDB,0.9181208493564488,0.8855704719894326,1.4536913021443847,1.0388512590749122,-0.1207304097184633,-0.1690135463624171,0.3442486958853161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,29.71999931335449,30.459999084472656,29.660999298095703,29.950000762939453,29.950000762939453,313400,MDB,0.87312183480438,0.8848079908161962,1.4043405776916256,1.0310647944789963,-0.1579429596746163,-0.1332383513038032,0.2998385664060434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,29.88999938964844,30.170000076293945,29.350000381469727,29.6299991607666,29.6299991607666,229200,MDB,0.9068512183696668,0.8909888750009416,1.4222072420928875,1.0262436118253355,-0.1193923934556689,-0.1346475305668109,0.3143969234035213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,29.6299991607666,30.71999931335449,29.36000061035156,30.61000061035156,30.61000061035156,304800,MDB,0.869650451108817,0.8872917120500565,1.3554394266962506,1.0311845275729687,-0.1615340764641517,-0.1488192171523878,0.2497111423601439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,30.61000061035156,30.88999938964844,29.709999084472656,29.809999465942383,29.809999465942383,279000,MDB,0.8641395736458289,0.9443139927154766,1.455216432247053,1.0414917955670933,-0.1773522219212643,-0.1015958173121894,0.343390073151983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,29.690000534057617,29.989999771118164,29.40999984741211,29.8799991607666,29.8799991607666,241300,MDB,0.8989290952062543,1.0083668007704718,1.456827309301038,1.0390384642435906,-0.1401093690373362,-0.0526379623272668,0.3421740038996863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,29.700000762939453,29.89999961853028,29.01000022888184,29.21999931335449,29.21999931335449,204700,MDB,0.9924709336576218,1.0229295034920738,1.480150616575591,1.0401272810196784,-0.0476563473620565,-0.0526453492420184,0.3674716237492677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,29.15999984741211,30.26000022888184,29.15999984741211,30.200000762939453,30.200000762939453,137500,MDB,0.9056291288254812,0.9920529247548456,1.4718542927153555,1.0393664161720684,-0.1337372873465871,-0.0838403238855721,0.3585163323604274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,29.64999961853028,31.11000061035156,29.29700088500977,30.68000030517578,30.68000030517578,296200,MDB,0.9168839270194208,0.9866362502172812,1.448826607587766,1.0305050740272153,-0.1136211470077944,-0.0800309645490395,0.3371940467571592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,30.68000030517578,30.700000762939453,29.69499969482422,29.8799991607666,29.8799991607666,124400,MDB,0.9846051172224712,1.0391566301591533,1.505689522827702,1.043144349882203,-0.0585392326597318,-0.025784152283669,0.3920373019894512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,29.76000022888184,30.106000900268555,29.56999969482422,29.6299991607666,29.6299991607666,176000,MDB,0.9551130623902574,1.0151873363376702,1.5443806823364512,1.0570826794517585,-0.1019696170615011,-0.0527623819359268,0.4337525829058033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,29.690000534057617,30.31999969482422,29.690000534057617,29.8700008392334,29.8700008392334,140700,MDB,0.939069248375034,1.0585872096026667,1.5500501485171307,1.0412088647392546,-0.1021396163642205,-0.0118920027349513,0.4378354377539826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,29.979999542236328,30.1299991607666,29.59000015258789,29.82999992370605,29.82999992370605,89800,MDB,0.9889373139607754,1.034864261420961,1.5799531072295037,1.0392013474275237,-0.0502640334667482,-0.0404567862580043,0.4800137353118279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,29.8700008392334,29.93099975585937,29.075000762939453,29.26000022888184,29.26000022888184,292400,MDB,0.9801777197823276,1.0731373674951683,1.5898838036181866,1.0381241126825425,-0.0579463929002148,0.0154278068663096,0.4827158518290548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,29.25,29.489999771118164,29.01000022888184,29.209999084472656,29.209999084472656,242200,MDB,0.9739815698269844,1.1027045564542564,1.6518316163059572,1.03199537924298,-0.0580138094159957,0.0601030166508096,0.5462621510865526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,29.38999938964844,29.559999465942383,29.200000762939453,29.280000686645508,29.280000686645508,225400,MDB,0.98360650825381,1.1249999267156023,1.6816940069583046,1.0328322263084138,-0.0492257180546037,0.0904962803972226,0.5720699682622943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,29.309999465942383,29.989999771118164,29.25,29.920000076293945,29.920000076293945,81200,MDB,0.9725935931573104,1.178141708225766,1.7132352336505257,1.032019884081241,-0.0594262909239302,0.1354306862310572,0.5962101621612894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,29.950000762939453,29.950000762939453,29.06999969482422,29.690000534057617,29.690000534057617,171400,MDB,1.0185247297799689,1.2128662065945697,1.669922564473554,1.0369551897736955,-0.0184304599937268,0.1558349698042014,0.5528550689877545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,29.809999465942383,30.0,29.51000022888184,29.549999237060547,29.549999237060547,153300,MDB,1.004399359440666,1.168189554958429,1.7570219800151168,1.020376345675996,-0.01597698623533,0.1147763752050445,0.6456227299839821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
