,2020-09-27,2019-09-29,2018-09-30,2017-10-01
Intangible Assets,552100000.0,781800000.0,1042200000.0,441400000.0
Capital Surplus,373900000.0,41100000.0,41100000.0,41100000.0
Total Liab,37173900000.0,25450600000.0,22980600000.0,8908600000.0
Total Stockholder Equity,-7805100000.0,-6232200000.0,1169500000.0,5450100000.0
Minority Interest,5700000.0,1200000.0,6300000.0,6900000.0
Other Current Liab,2226700000.0,3750300000.0,2936500000.0,2547200000.0
Total Assets,29374500000.0,19219600000.0,24156400000.0,14365600000.0
Common Stock,1200000.0,1200000.0,1300000.0,1400000.0
Other Current Assets,15400000.0,12600000.0,24500000.0,13400000.0
Retained Earnings,-7815600000.0,-5771200000.0,1457400000.0,5563200000.0
Other Liab,7373800000.0,8112300000.0,8173700000.0,755300000.0
Good Will,3597200000.0,3490800000.0,3541600000.0,1539200000.0
Treasury Stock,-364600000.0,-503300000.0,-330300000.0,-155600000.0
Other Assets,2312700000.0,2227100000.0,546900000.0,1158200000.0
Cash,4350900000.0,2686600000.0,8756300000.0,2462300000.0
Total Current Liabilities,7346800000.0,6168700000.0,5684200000.0,4220700000.0
Deferred Long Term Asset Charges,1789900000.0,1765800000.0,134700000.0,795400000.0
Short Long Term Debt,1249900000.0,,349900000.0,
Other Stockholder Equity,-364600000.0,-503300000.0,-330300000.0,-155600000.0
Property Plant Equipment,14375500000.0,6431700000.0,5929100000.0,4919500000.0
Total Current Assets,7806400000.0,5653900000.0,12494200000.0,5283400000.0
Long Term Investments,730600000.0,634300000.0,602400000.0,1023900000.0
Net Tangible Assets,-11954400000.0,-10504800000.0,-3414300000.0,3469500000.0
Short Term Investments,281200000.0,70500000.0,181500000.0,228600000.0
Net Receivables,1395400000.0,1020300000.0,1648500000.0,938400000.0
Long Term Debt,14728900000.0,11169600000.0,9122700000.0,3932600000.0
Inventory,1551400000.0,1529400000.0,1400500000.0,1364000000.0
Accounts Payable,997900000.0,1189700000.0,1179300000.0,782500000.0
