,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,21289000.0,44982000.0,35479000.0,34336000.0
Total Cashflows From Investing Activities,-180127000.0,-482453000.0,-67993000.0,-34379000.0
Net Borrowings,-19900000.0,-19900000.0,-387950000.0,-33450000.0
Total Cash From Financing Activities,-25556000.0,-25624000.0,-75724000.0,-35354000.0
Change To Operating Activities,18856000.0,-9894000.0,-4552000.0,-730000.0
Issuance Of Stock,6467000.0,1703000.0,358927000.0,314000.0
Net Income,158475000.0,18642000.0,-102066000.0,-83866000.0
Change In Cash,197126000.0,-209248000.0,104904000.0,176073000.0
Repurchase Of Stock,-12123000.0,-7427000.0,-578000.0,-930000.0
Effect Of Exchange Rate,13715000.0,-1078000.0,-5521000.0,13113000.0
Total Cash From Operating Activities,389094000.0,299907000.0,254142000.0,232693000.0
Depreciation,91195000.0,83861000.0,79871000.0,78743000.0
Change To Account Receivables,9039000.0,-18963000.0,-18010000.0,-2358000.0
Change To Netincome,-97818000.0,-4094000.0,83220000.0,-139023000.0
Capital Expenditures,-28801000.0,-17190000.0,-15945000.0,-7594000.0
Investments,,3035000.0,11217000.0,2000000.0
Other Cashflows From Financing Activities,,,-46123000.0,-1288000.0
