Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,96.7699966430664,98.33000183105467,96.45999908447266,97.95999908447266,92.04144287109376,1443400,FANG,1.0939160925645568,1.3283994205597187,1.1896693781925414,1.0206479989635429,0.0732680936010139,0.2381390318372727,0.1003761792013384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,96.9800033569336,100.3499984741211,95.69000244140624,100.0,93.9582061767578,1429900,FANG,1.0977998894057714,1.29979976110997,1.1633996438573515,1.012478214064533,0.0853216753412384,0.2110922053485704,0.0742687653804177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,100.1500015258789,102.5,99.91000366210938,100.08000183105467,94.03337097167967,1807300,FANG,1.0888289157236486,1.30885299333671,1.1860509193322075,1.0113391723313174,0.0774897433923311,0.2188896183318078,0.1042502771116353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,100.76000213623048,101.4800033569336,99.45999908447266,100.75,94.66287994384766,1367700,FANG,1.1032258880869734,1.2654094211048617,1.1815384424435469,1.0126829906128405,0.0905428974741329,0.1769257340832952,0.0915790758468828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,100.76000213623048,101.0500030517578,99.6500015258789,99.75,93.72330474853516,1060000,FANG,1.139749266168809,1.2760903352932285,1.226065267119926,1.0121464877707815,0.1276027783980273,0.1932898596101158,0.1281435183486667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,99.2699966430664,99.29000091552734,97.80999755859376,99.08999633789062,93.10316467285156,701400,FANG,1.1282673963539782,1.3109295433384869,1.2826724065734136,1.0081446760609294,0.1201227202930488,0.2159863205114507,0.18209934013765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,99.68000030517578,99.98999786376952,98.87000274658205,99.94000244140624,93.90181732177734,486500,FANG,1.1010607090617173,1.3021813877413195,1.28957379322011,1.0143616235707735,0.0866990854909437,0.1984659627886669,0.1910916470434129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,101.0,101.63999938964844,100.5199966430664,100.76000213623048,94.67227935791016,529600,FANG,1.101925273705091,1.2705439690995606,1.2743150573157862,1.008797349947511,0.0931279237575801,0.1776932929556149,0.1850177446218306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,101.26000213623048,101.70999908447266,100.13999938964844,101.5199966430664,95.38633728027344,922000,FANG,1.101852208818124,1.2553196254374532,1.263199663298748,1.0091988628593096,0.0926533459588143,0.1540874176947468,0.1751026131057544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,100.93000030517578,101.73999786376952,99.61000061035156,101.12000274658205,95.01052856445312,934800,FANG,1.0974089432291407,1.2582082385118063,1.2433741634693678,1.0112728774332036,0.0861360657959371,0.1595233126884536,0.1673390625042383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,101.98999786376952,102.48999786376952,100.94000244140624,101.37000274658205,95.24542236328124,834600,FANG,1.0680674027123342,1.2584590621857985,1.2405050525440229,1.0098252549340063,0.0582421477783277,0.1502095637985234,0.1636144487004058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,102.4000015258789,103.43000030517578,101.98999786376952,102.5999984741211,96.4011001586914,1040500,FANG,1.0391814797769932,1.2885966783229927,1.236549764413475,1.0047827275420922,0.0343987522349009,0.1735349131812851,0.1509557670532686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,102.54000091552734,103.0199966430664,101.4800033569336,102.61000061035156,96.41051483154295,755300,FANG,1.0382027961530205,1.289445306174807,1.2264886162302098,1.016827126331923,0.0213756698210974,0.1684495360054907,0.1395503299154095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,102.2699966430664,103.5999984741211,101.95999908447266,102.19000244140624,96.01588439941406,784500,FANG,1.052353541050556,1.2756629045671375,1.2569723116276417,1.016900814218988,0.035452726831568,0.159079180469831,0.1809769672029864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,101.79000091552734,102.20999908447266,100.83000183105467,101.58999633789062,95.45214080810548,816000,FANG,1.0628014971981286,1.2486464223018543,1.2609508530143183,1.0195478153138224,0.0432536818843061,0.1320955199626527,0.1831173116964941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,101.5999984741211,102.70999908447266,101.16000366210938,102.52999877929688,96.33535766601562,577100,FANG,1.0645662091343633,1.2687990402687348,1.2573878177866438,1.0187296628598663,0.0458365462744969,0.1518735144911902,0.1919138085621796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,102.56999969482422,102.75,100.18000030517578,100.3499984741211,94.28704833984376,646100,FANG,1.0886895317772731,1.285999019937221,1.2606875554683812,1.0231439317955078,0.0655455999817653,0.171760866972539,0.1922304036027926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,100.41000366210938,101.33000183105467,98.56999969482422,99.66999816894533,93.64813995361328,1083500,FANG,1.1066519295174957,1.2668807067314105,1.2772146885829485,1.023176662025299,0.0834752674921963,0.166087822885016,0.1978338682850953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
