Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
1993-12-14,20.88321876525879,20.88321876525879,20.651182174682617,20.88321876525879,5.045587539672852,7717345,SPG,1.0444449316742153,1.227778384714863,1.2437052538784226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-15,20.88321876525879,20.88321876525879,20.651182174682617,20.88321876525879,5.045587539672852,1833877,SPG,1.0444449316742153,1.2222226737498114,1.226745436599667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-16,20.88321876525879,20.999237060546875,20.767200469970703,20.88321876525879,5.045587539672852,624688,SPG,1.0500004536277177,1.2437052538784226,1.226745436599667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-17,20.88321876525879,20.88321876525879,20.767200469970703,20.767200469970703,5.017561912536621,490765,SPG,1.0502786861409596,1.2733903915290816,1.2222279875962097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-20,20.767200469970703,20.88321876525879,20.767200469970703,20.88321876525879,5.045587539672852,546144,SPG,1.0500004536277177,1.255010885175106,1.2142880634292517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-21,20.767200469970703,20.88321876525879,20.651182174682617,20.767200469970703,5.017561912536621,311482,SPG,1.0558652385011675,1.2620207572470277,1.232644909665776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-22,20.767200469970703,20.88321876525879,20.767200469970703,20.88321876525879,5.045587539672852,274958,SPG,1.0388888426860658,1.204132189385036,1.208533039785797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-23,20.88321876525879,20.88321876525879,20.767200469970703,20.88321876525879,5.045587539672852,147391,SPG,1.0500004536277177,1.1702128383448485,1.2027780161423425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-27,20.88321876525879,20.88321876525879,20.767200469970703,20.767200469970703,5.017561912536621,164307,SPG,1.0726249906154284,1.1767490703334444,1.1921340658526085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-28,20.767200469970703,20.88321876525879,20.767200469970703,20.88321876525879,5.045587539672852,283577,SPG,1.0888894853253324,1.1589069235308416,1.191267779843884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
