Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Intangible Assets,Good Will,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2017-10-13,165.41000366210938,167.82000732421875,164.3800048828125,166.30999755859375,134.56922912597656,1446500,SPG,0.9651252408259364,0.9990686155061343,0.9038568888152106,1.0098252549340063,-0.0447000141080701,-0.1091808828811407,-0.1730337150284063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,166.4499969482422,167.27999877929688,165.02999877929688,165.3300018310547,133.77630615234375,1092800,SPG,0.9752517461747036,1.0163716567866188,0.9304050317753836,1.0047827275420922,-0.0295309813673886,-0.0986901083550888,-0.1551889655848228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,165.19000244140625,167.74000549316406,164.82000732421875,167.10000610351562,135.20849609375,1366200,SPG,0.9678879100203316,1.0069981753801818,0.9572097987772068,1.016827126331923,-0.0489392163115914,-0.1139975947891345,-0.1297284875375934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,166.72000122070312,167.60000610351562,164.1699981689453,164.49000549316406,133.09661865234375,1092700,SPG,0.996038346276692,1.0215619848164883,0.973643584152468,1.016900814218988,-0.0208624679422959,-0.0950217392808181,-0.1023517602721872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,164.75999450683594,166.47999572753906,164.16000366210938,165.52000427246094,133.9300079345703,1518300,SPG,0.9718709885582444,1.003592246626131,0.9886277424205362,1.0195478153138224,-0.047676826755578,-0.1129586557130706,-0.0892057988972879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,165.50999450683594,165.8000030517578,163.0800018310547,164.72000122070312,133.28273010253906,1300000,SPG,0.9774505865434844,1.0054566684110269,0.9900086057899096,1.0187296628598663,-0.0412790763163819,-0.1114688573665176,-0.0754654034345545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,165.22999572753906,166.19000244140625,164.22000122070312,165.44000244140625,133.86532592773438,965400,SPG,0.9681825984686192,0.9962503126069332,0.9847707704937354,1.0231439317955078,-0.0549613333268885,-0.1179878403577489,-0.0836863813718531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,165.2899932861328,165.74000549316406,163.5500030517578,163.8699951171875,132.5949249267578,1507700,SPG,0.9754213618104384,1.003881473567509,0.9960815863211572,1.023176662025299,-0.0477553002148609,-0.0969114102788855,-0.083299233976696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,163.05999755859375,163.8800048828125,161.0800018310547,163.67999267578125,132.44119262695312,1220700,SPG,0.9666026319445932,1.0097442689615015,0.9999289143153666,1.028738706809164,-0.0621360748645708,-0.0984695525930641,-0.0938923479699379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,164.19000244140625,164.8300018310547,161.63999938964844,163.75999450683594,132.5059356689453,1868200,SPG,0.964462087292716,0.9862695475044706,0.9930596923574396,1.0357335667629224,-0.0712714794702064,-0.1180989831829707,-0.0979623419634215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,161.25,162.0,153.7100067138672,156.66000366210938,126.76097106933594,3493800,SPG,1.0250275446959562,1.010756304584571,1.0458477597161184,1.0327543330408862,-0.0077267883449299,-0.0676626490114695,-0.0502810390189512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,156.57000732421875,158.27000427246094,156.13999938964844,157.74000549316406,127.63489532470705,1371900,SPG,1.0373779369098437,0.9948565877680564,1.0469994639962636,1.0448229351223306,-0.0074449982124868,-0.0512543458044223,-0.0633900283986033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,157.39999389648438,157.61000061035156,154.0500030517578,155.3300018310547,125.68482208251952,2357300,SPG,1.0573812500982624,1.01589357767179,1.0544728674890935,1.0378093145840102,0.0195719355142522,-0.0377627907427013,-0.0531070836393299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,155.99000549316406,157.72999572753906,155.2899932861328,157.08999633789062,127.10888671875,1539800,SPG,1.0540356255209955,0.9972991070571106,1.0304647855131588,1.0388512590749122,0.0151843664460833,-0.0572849112947392,-0.0789778207459097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,156.97999572753906,160.27000427246094,156.74000549316406,159.36000061035156,128.94569396972656,1690100,SPG,1.0331805431221626,0.9660794489375588,0.9941226554137969,1.0310647944789963,0.0021157486431662,-0.0519668931824406,-0.1103793558717852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,156.3699951171875,157.72000122070312,154.6999969482422,155.0,125.41780090332033,2114200,SPG,1.0623083417108905,1.0260193559588002,1.0328628153385273,1.0262436118253355,0.0360647298855547,0.0003829503910477,-0.0749475033508388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,154.97999572753906,155.39999389648438,153.74000549316406,154.99000549316406,125.40970611572266,2230300,SPG,1.0578731174146554,1.0234745114295485,1.028712591864276,1.0311845275729687,0.0266885898416866,-0.0126364177728959,-0.0770156924718306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,155.24000549316406,160.3800048828125,154.66000366210938,159.0500030517578,128.69480895996094,2481300,SPG,1.0320143967205675,1.0014711631045383,1.0057148663474167,1.0414917955670933,-0.0094773988465257,-0.0444386469231277,-0.1061114927476534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,159.08999633789062,160.13999938964844,155.67999267578125,157.02999877929688,127.06035614013672,2289400,SPG,1.045354299598506,1.0052203502390258,1.0375475522327746,1.0390384642435906,0.0063158353549153,-0.0557844128587128,-0.077105753168577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,156.5,163.5,156.49000549316406,161.25999450683594,130.48306274414062,2798300,SPG,1.0435923594646823,0.991938688425133,1.0179235109172389,1.0401272810196784,0.0034650784450038,-0.0836361643089592,-0.0947554819090845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,163.14999389648438,164.5,161.6199951171875,163.75,132.49781799316406,2832400,SPG,1.0245105101390852,0.9764798879514272,1.0090339276988665,1.0393664161720684,-0.0148559060329831,-0.0994133606889906,-0.1043040326560615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,164.3000030517578,165.8300018310547,160.11000061035156,160.30999755859375,129.71438598632812,2945900,SPG,1.045232527800971,0.994238416781536,1.0275797021560618,1.0305050740272153,0.0147274537737558,-0.0724287979847847,-0.084052858674545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,160.60000610351562,161.8300018310547,159.85000610351562,160.50999450683594,129.87615966796875,2085100,SPG,1.0576709521305367,0.9656205369541954,1.0308889177124203,1.043144349882203,0.0145266022483336,-0.0993202454886269,-0.0827633031258305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,158.0,160.44000244140625,157.0,159.3800048828125,130.465576171875,1726300,SPG,1.0655040261084197,0.978602644244714,1.0279044026145845,1.0570826794517585,0.0084213466566611,-0.089347074028883,-0.0827236968160634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,158.8699951171875,160.36000061035156,157.77999877929688,159.8699951171875,130.86666870117188,1601700,SPG,1.053481277512751,0.9922612755492406,1.036557197488293,1.0412088647392546,0.0122724127734963,-0.0782179367883775,-0.0756575132748551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,160.5,164.1699981689453,160.5,161.9499969482422,132.5693359375,2209600,SPG,1.012534553152463,0.9945855601432032,1.014568838351099,1.0392013474275237,-0.0266667942750606,-0.0807354875357622,-0.0853705335665768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,161.38999938964844,161.6999969482422,158.92999267578125,159.00999450683594,130.16268920898438,1440200,SPG,1.0357839111257203,0.980242820276139,1.0370682676028695,1.0381241126825425,-0.0023402015568221,-0.0774667403527197,-0.0700996841862622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,158.97999572753906,159.38999938964844,157.39999389648438,159.14999389648438,130.27728271484375,1407900,SPG,1.0497646246386094,0.9767087201792676,1.0478837065809996,1.03199537924298,0.0177692453956292,-0.0658928196241791,-0.0576857586384049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,158.91000366210938,160.0500030517578,158.24000549316406,158.3300018310547,129.6060791015625,1152200,SPG,1.0696642894211634,0.9909122632526256,1.0553184039678525,1.0328322263084138,0.0368320631127496,-0.043591383065754,-0.0543056347281578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,159.11000061035156,159.88999938964844,157.49000549316406,158.0,129.33592224121094,589500,SPG,1.0808229293480691,0.9966989765057498,1.0727108823701867,1.032019884081241,0.0488030452668284,-0.0460120454889588,-0.0443141891190494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,158.0,158.25999450683594,155.35000610351562,156.38999938964844,128.01800537109375,1377800,SPG,1.0943792620266448,1.0195208746633406,1.0806064467898355,1.0369551897736955,0.0574240722529491,-0.0375103621270276,-0.036461048695964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,156.17999267578125,156.57000732421875,154.52999877929688,156.1199951171875,127.79695129394533,2312400,SPG,1.1000516876945674,1.0223870162994737,1.0863515233661452,1.020376345675996,0.0796753420185714,-0.0310261634539106,-0.0250477266649895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,156.0500030517578,159.97999572753906,155.50999450683594,158.72999572753906,129.93348693847656,2627300,SPG,1.086247130319573,0.9946667894257892,1.0666792244238357,1.026253639124301,0.0599934911952722,-0.0593865652294205,-0.0456050390183815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,159.35000610351562,162.32000732421875,158.86000061035156,161.75,132.40562438964844,2655100,SPG,1.0610201173516984,0.9783492281904524,1.0534203185655504,1.0246409570196735,0.0363791603320249,-0.0710759542833958,-0.0573813833683847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,162.1999969482422,162.7899932861328,160.97999572753906,162.35000610351562,132.8967742919922,1725100,SPG,1.0261781270914607,0.9765422285468448,1.026471139693873,1.029880242563007,-0.0037021154715461,-0.0916980471444968,-0.0826927909745176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,163.1999969482422,164.1999969482422,162.2899932861328,163.6699981689453,133.977294921875,2498800,SPG,1.0273721871235908,0.9697182431287368,1.027904740775296,1.036157586789428,-0.0087853996658371,-0.1008930548248219,-0.089505981679814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,164.24000549316406,164.24000549316406,162.07000732421875,162.75,133.22418212890625,2010500,SPG,1.0399387010392878,0.9797417930175076,1.0364247770582455,1.0465343935592823,-0.0065956925199945,-0.0916678620076987,-0.0886004319966182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,162.86000061035156,163.92999267578125,161.77999877929688,162.75999450683594,133.2323760986328,1310800,SPG,1.0170189212252578,0.986027628417834,1.0398898610630891,1.048372731047773,-0.0313538098225152,-0.0831117161684893,-0.0880924940179568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,162.07000732421875,163.1300048828125,161.6999969482422,162.07000732421875,132.6675567626953,1137900,SPG,1.0179550269762463,0.9784170477408652,1.0465317101004417,1.0387885930282448,-0.0208335660519984,-0.0786017651679088,-0.068079292682565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,161.86000061035156,162.74000549316406,160.74000549316406,162.25,132.8148956298828,1423800,SPG,1.0159014824755574,0.980639250877483,1.062373185593964,1.0447156071702373,-0.0288141246946798,-0.0763427864138015,-0.0514526821103049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,162.3000030517578,163.3300018310547,161.66000366210938,162.25999450683594,132.82308959960938,1122300,SPG,1.0200295380860027,0.969969650857342,1.071155976304279,1.0484619827112251,-0.0284324446252224,-0.0746538689773089,-0.0332952151366401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,166.0,167.3000030517578,163.47999572753906,166.35000610351562,136.17112731933594,4140500,SPG,0.9921247057550048,0.9409471710963704,1.0655951052155224,1.0415757419863072,-0.0494510362313024,-0.1078400357522226,-0.0419013667139125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,166.77000427246094,168.33999633789062,165.1999969482422,165.8300018310547,135.7454071044922,1878300,SPG,1.009467626161295,0.9424324580430928,1.060341082287729,1.0495576207370112,-0.0400899945757162,-0.1064433341122964,-0.0301531292503713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,166.0,167.77999877929688,165.2899932861328,165.6300048828125,135.58169555664062,1342800,SPG,0.9916682066318968,0.932504899565381,1.0674415861739408,1.0539026313731312,-0.0622344247412344,-0.0982215931694941,-0.0330105781377243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,166.39999389648438,169.11000061035156,166.24000549316406,167.80999755859375,137.36624145507812,3053300,SPG,0.978725864582845,0.9155632798863064,1.0445292906340662,1.0520989179928428,-0.0733730534099977,-0.0851599177264649,-0.0293052709375332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,168.14999389648438,170.92999267578125,167.89999389648438,169.82000732421875,139.0115966796875,1689000,SPG,0.9780942681792756,0.9142075355884308,1.0339174583744226,1.049480051520865,-0.0713857833415895,-0.1016859528185539,-0.0374749175389779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,169.85000610351562,170.47000122070312,167.25999450683594,168.4199981689453,137.86558532714844,1569500,SPG,0.9875902571277384,0.9046116399279748,1.0363012980734485,1.0585213557872055,-0.0709310986594673,-0.0999953283644091,-0.0412734153937055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,168.32000732421875,169.0,163.89999389648438,163.97999572753906,134.2310333251953,2263500,SPG,1.012928549789615,0.9627597699888542,1.0611712107527993,1.0561912314345747,-0.0432626816449597,-0.0393676102546032,-0.0192848451776668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,164.49000549316406,164.9199981689453,163.8000030517578,164.6999969482422,134.82041931152344,1098500,SPG,0.9969640966857792,0.9489598375479352,1.0656853627561529,1.054691754118366,-0.0577276574325867,-0.0650365508604663,-0.012705078920755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,164.49000549316406,167.80999755859375,164.0,167.07000732421875,136.76048278808594,2015600,SPG,0.9798883934424034,0.9278008889027736,1.0588546911182803,1.0628648969920689,-0.0829765035496652,-0.0633370113025016,-0.0292881232406441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,167.25,169.99000549316406,166.66000366210938,169.36000061035156,138.63499450683594,1103000,SPG,0.9619748121832138,0.9221315241960808,1.047504601520893,1.054562443450246,-0.0925876312670322,-0.0792798397956111,-0.049451636102112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,169.82000732421875,171.25,169.1300048828125,170.77000427246094,139.7892303466797,1617700,SPG,0.9522163352136128,0.9266732502098244,1.0337509375108815,1.0427572783556516,-0.0905409431420387,-0.0852744721993451,-0.070529935580794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,170.83999633789062,171.42999267578125,169.9199981689453,171.14999389648438,140.10025024414062,995000,SPG,0.9545431574636692,0.920297202778162,1.035590599034374,1.039387058829826,-0.0848439013661567,-0.0954467631798698,-0.066322799543681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,171.32000732421875,172.35000610351562,170.36000061035156,171.74000549316406,140.583251953125,1190900,SPG,0.9296026902083778,0.9085857628740476,1.0218811704516444,1.0452598484191695,-0.1156571582107917,-0.091458975766605,-0.0798998228531251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,172.33999633789062,173.02000427246094,170.33999633789062,172.4199981689453,141.13987731933594,1442900,SPG,0.9077834919305324,0.9010090334401724,1.0209441494752882,1.0173995405954512,-0.1096160486649188,-0.0924995852884806,-0.0796516604810388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,172.10000610351562,172.61000061035156,169.85000610351562,171.6199951171875,140.4850311279297,1849300,SPG,0.9038572680902986,0.9141184036585024,1.025942053652143,0.9765980219270426,-0.0727407538367439,-0.089830388665353,-0.069506407233371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,171.49000549316406,171.49000549316406,166.5399932861328,166.60000610351562,136.37576293945312,2159500,SPG,0.936254366702538,0.933639659852026,1.0505154560738423,0.9849127815791188,-0.0486584148765808,-0.0647172764669661,-0.0390794037093551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,167.0500030517578,168.3699951171875,166.3699951171875,168.14999389648438,137.64454650878906,2126500,SPG,0.9209633250202064,0.902812517425252,1.0397340641878938,0.9789917900086822,-0.0580284649884758,-0.0968143016564031,-0.0501553067005047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,168.9600067138672,170.1699981689453,168.33999633789062,169.25,138.54498291015625,1874900,SPG,0.899143241108391,0.9077736626076414,1.0344309339399915,0.942840182406444,-0.043696941298053,-0.0839508218666754,-0.0529190717130629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,168.91000366210938,169.41000366210938,165.1300048828125,165.52999877929688,135.49984741210938,1720900,SPG,0.9496770200576165,0.9315386912651386,1.0777512190716385,0.9530778204901076,-0.0034008004324912,-0.0696855557822765,-0.0115465992792396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,164.67999267578125,165.1199951171875,162.77000427246094,164.97999572753906,135.0496063232422,1339500,SPG,0.9504184513362977,0.9405367041891232,1.05983654687795,0.966664672858564,-0.0162462215222662,-0.072737873807085,-0.025948492581699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,165.25,165.49000549316406,164.05999755859375,164.8300018310547,134.92684936523438,1494600,SPG,0.9552149229081242,0.9371536497437508,1.0600544004986787,0.9609362737659176,-0.0057213508577934,-0.0677201201043998,-0.0150272057080422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,165.00999450683594,165.97000122070312,164.3699951171875,165.50999450683594,135.4834747314453,1238100,SPG,0.9427249777425388,0.9194156015652584,1.0521052658253225,0.9729510699723092,-0.0302260922297704,-0.0753096224390965,-0.011159765820057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,165.9199981689453,168.10000610351562,164.89999389648438,165.0399932861328,135.09873962402344,1448900,SPG,0.9580488943147888,0.9034433794817182,1.0633657904696847,0.9917823196316324,-0.0337334253168437,-0.0928696275872761,-0.0188424996491065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,165.72000122070312,167.9600067138672,164.6199951171875,167.39999389648438,137.0305938720703,1699300,SPG,0.9441793311394534,0.8885895530473629,1.047087797620539,0.9854883712686996,-0.041309040129246,-0.0993302443128931,-0.0287405776678435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,167.02999877929688,167.6300048828125,163.75,164.25,134.45205688476562,1947600,SPG,0.9592045577061664,0.9111794313081276,1.0525591134262806,0.981540936006692,-0.0223363783005255,-0.0686269719459978,-0.0129587899024554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,164.91000366210938,165.2899932861328,163.02999877929688,164.24000549316406,134.4438934326172,1805200,SPG,0.9328135613611072,0.9046995119122134,1.073103190758281,0.9694690060853024,-0.0366554447241953,-0.0670125207639544,0.0272878274095451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,164.27999877929688,166.8300018310547,164.07000732421875,166.10000610351562,135.96644592285156,1751600,SPG,0.939010775475813,0.9154181204904622,1.0879442988578782,0.962138874344328,-0.0231280988685148,-0.0578184794712774,0.0385000782692455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,166.92999267578125,169.27999877929688,165.58999633789062,166.3300018310547,136.1547088623047,2864000,SPG,0.9537233687865172,0.950557629775071,1.0959349593495935,0.9712482450100663,-0.0175248762235492,-0.0183735550635247,0.0536802542128194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,166.64999389648438,167.16000366210938,164.77000427246094,166.10000610351562,135.96644592285156,1802200,SPG,0.96973592525927,0.9530930072024668,1.0882530289156953,0.9795485186833895,-0.0098125934241195,-0.0098184416086215,0.0347239208041003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
