,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-4402000000.0,-2628000000.0,-1951000000.0,-1439000000.0
Change To Liabilities,592000000.0,1008000000.0,710000000.0,521000000.0
Total Cashflows From Investing Activities,-4892000000.0,-2902000000.0,-2329000000.0,-2202000000.0
Net Borrowings,-10000000.0,-8000000.0,-9000000.0,132000000.0
Total Cash From Financing Activities,-1416000000.0,-2187000000.0,-2012000000.0,-1920000000.0
Change To Operating Activities,-2394000000.0,-3543000000.0,-3342000000.0,-2781000000.0
Issuance Of Stock,127000000.0,213000000.0,132000000.0,173000000.0
Net Income,2697000000.0,2622000000.0,2523000000.0,2056000000.0
Change In Cash,227000000.0,121000000.0,29000000.0,37000000.0
Repurchase Of Stock,-672000000.0,-1548000000.0,-1321000000.0,-1440000000.0
Effect Of Exchange Rate,16000000.0,5000000.0,-10000000.0,11000000.0
Total Cash From Operating Activities,6519000000.0,5205000000.0,4380000000.0,4148000000.0
Depreciation,789000000.0,763000000.0,803000000.0,813000000.0
Other Cashflows From Investing Activities,-377000000.0,-167000000.0,-378000000.0,-288000000.0
Dividends Paid,-861000000.0,-844000000.0,-814000000.0,-785000000.0
Change To Account Receivables,94000000.0,-384000000.0,-393000000.0,-394000000.0
Change To Netincome,-32000000.0,138000000.0,-302000000.0,-233000000.0
