Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Change To Netincome,Effect Of Exchange Rate
2017-10-13,126.16000366210938,127.16999816894533,125.79000091552734,126.66999816894533,115.1809310913086,1086900,TRV,1.0567614283504765,1.0941305869148132,1.0549135109337984,1.0098252549340063,0.0469361734164699,-0.0141189114724618,-0.0219770929098186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,127.33000183105467,129.6199951171875,126.9000015258789,128.82000732421875,117.13593292236328,1765900,TRV,1.0379598678871778,1.087576362541303,1.04303423622413,1.0047827275420922,0.0331771403450855,-0.0274854026004045,-0.0425597611360764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,128.44000244140625,128.86000061035156,127.5,128.64999389648438,116.98131561279295,1808200,TRV,1.016789892372485,1.1430149726325127,1.0462980602264076,1.016827126331923,-3.723395943810992e-05,0.0220192024631964,-0.0406402260883926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,128.6999969482422,130.16000366210938,128.47000122070312,130.02000427246094,118.2270965576172,1990900,TRV,0.9992307177046954,1.1414872825459454,1.0229141066406853,1.016900814218988,-0.0176700965142925,0.024903558448639,-0.05308123778397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,129.77999877929688,133.1699981689453,128.24000549316406,133.1699981689453,121.09138488769533,2970500,TRV,0.9744686293646108,1.120903823096343,0.9948478706426348,1.0195478153138224,-0.0450791859492116,0.0043529207571415,-0.0829856706751893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,134.0,134.11000061035156,132.52999877929688,133.32000732421875,121.227783203125,1838800,TRV,0.979822925330632,1.126806719981311,0.9727304732262072,1.0187296628598663,-0.0389067375292343,0.0098811942037664,-0.0927435359982569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,133.72999572753906,134.47000122070312,132.8800048828125,134.4499969482422,122.25527954101562,1790200,TRV,0.9669764763941436,1.1138970425063424,0.9569630866829038,1.0231439317955078,-0.0561674554013641,-0.0003411104583397,-0.1114940651826847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,134.0399932861328,134.39999389648438,132.72000122070312,133.19000244140625,121.10955047607422,1712300,TRV,0.9747730119135792,1.1226231758696303,0.984227297458856,1.023176662025299,-0.0484036501117201,0.0218302920232358,-0.0951535228389972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,133.3800048828125,133.44000244140625,131.75,131.77999877929688,119.82744598388672,1628900,TRV,0.9901350583785596,1.143789487637959,0.9892362948914564,1.028738706809164,-0.0386036484306043,0.0355756660833934,-0.1045849673938481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,132.72000122070312,132.88999938964844,130.75,131.94000244140625,119.9729232788086,1490800,TRV,1.0081097145956104,1.1430123997374642,0.9855090186759492,1.0357335667629224,-0.027623852167312,0.0386438690500228,-0.105513015644912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,131.5500030517578,131.67999267578125,130.0500030517578,131.05999755859375,119.17276763916016,1602400,TRV,1.026476335501955,1.134960835681306,1.000531234753329,1.0327543330408862,-0.0062779975389311,0.0565418820852652,-0.0955975639817405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,131.08999633789062,132.8800048828125,130.8000030517578,132.6199951171875,120.59124755859376,1579100,TRV,1.02224420946397,1.0728646140967026,0.9973735516384268,1.0448229351223306,-0.0225787256583605,0.0267536805242238,-0.1130159407564401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,132.47999572753906,132.9499969482422,132.22000122070312,132.4499969482422,120.43667602539062,1499900,TRV,1.02838809832283,1.0691559974245333,1.0014765731087714,1.0378093145840102,-0.0094212162611801,0.0154996290100419,-0.106103378019652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,133.97999572753906,134.02999877929688,132.6300048828125,133.47000122070312,121.36414337158205,1749600,TRV,1.0216530113171565,1.0707025724627863,0.9843583892594668,1.0388512590749122,-0.0171982477577556,0.0161185541109365,-0.1250842169996017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,133.92999267578125,135.7100067138672,132.9600067138672,134.69000244140625,122.4734878540039,2167900,TRV,1.0046777378090923,1.007782421122237,0.9743918912815764,1.0310647944789963,-0.026387056669904,-0.0102639209977624,-0.1301101200040056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,134.4499969482422,134.72999572753906,132.8699951171875,133.32000732421875,121.227783203125,1088800,TRV,1.0153013599866276,1.033748431675424,0.9866029712072726,1.0262436118253355,-0.0109422518387081,0.0081120261076714,-0.1212073474820936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,133.5500030517578,133.77999877929688,132.82000732421875,133.44000244140625,121.33688354492188,734600,TRV,1.0057706087600828,1.040805419159666,0.9900327392053304,1.0311845275729687,-0.0254139188128859,0.0046944899572216,-0.1156955451307762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,133.97999572753906,134.74000549316406,133.41000366210938,133.72000122070312,121.59147644042967,1495200,TRV,1.0056193551228891,1.0419343677994897,0.9813844155430196,1.0414917955670933,-0.0358724404442041,-0.0039754422281763,-0.1304419435520505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,133.8800048828125,134.5500030517578,133.44000244140625,133.52000427246094,121.4096221923828,1565000,TRV,1.0026830215185918,1.0587056117855882,0.9926187373385026,1.0390384642435906,-0.0363554427249988,-0.0022991513121504,-0.122034568062849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,133.1199951171875,135.0800018310547,132.44000244140625,134.52999877929688,122.3280258178711,1353100,TRV,1.0040483905883946,1.0528496120596398,0.9872696885743528,1.0401272810196784,-0.0360788904312838,-0.0227252406744524,-0.1254093042519706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,134.00999450683594,135.66000366210938,133.35000610351562,135.5399932861328,123.24642181396484,2107100,TRV,0.9907064157797174,1.0470810760451412,0.9760356391281376,1.0393664161720684,-0.0486600003923509,-0.0288121725952765,-0.1373023212267904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,135.16000366210938,135.44000244140625,133.1999969482422,133.32000732421875,121.227783203125,2742700,TRV,0.99981302197769,1.0487554475993304,0.9903930050206524,1.0305050740272153,-0.0306920520495252,-0.0179117671669903,-0.1212395558099543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,132.85000610351562,133.97999572753906,131.69000244140625,133.86000061035156,121.71876525878906,1812200,TRV,1.0131299375789853,1.0405443877687257,0.9892671532429456,1.043144349882203,-0.0300144123032177,-0.0243963946740966,-0.1243850675953053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,133.1199951171875,134.1999969482422,132.75,133.7100067138672,121.5823974609375,1837900,TRV,1.0166723895409953,1.034944046353274,0.9690619029259953,1.0570826794517585,-0.0404102899107632,-0.0330056719203231,-0.1415661965046526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,133.3800048828125,133.55999755859375,130.66000366210938,130.80999755859375,118.94541931152344,2375800,TRV,1.0417481537052191,1.0740291438059308,1.005688623791517,1.0412088647392546,0.0005392889659645,0.0035499314683127,-0.1065260869716311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,130.6699981689453,130.7899932861328,129.72000122070312,129.9199981689453,118.13614654541016,2372100,TRV,1.0467177776567953,1.1033639726740712,0.9997426432290532,1.0392013474275237,0.0075164302292716,0.0280429249951057,-0.1001967286886226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,129.94000244140625,130.22000122070312,128.7899932861328,129.77000427246094,117.999755859375,1565600,TRV,1.041574531838693,1.096581610379722,1.0068947886213682,1.0381241126825425,0.0034504191561506,0.0388720497508632,-0.1002731631677635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,130.33999633789062,131.02999877929688,130.02000427246094,130.6300048828125,118.7817611694336,1128600,TRV,1.0343322159606907,1.0698129991059775,1.0035926606030214,1.03199537924298,0.0023368367177105,0.0272114593025307,-0.1019768046163831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,130.47000122070312,130.77000427246094,129.72000122070312,130.00999450683594,118.21797943115234,779700,TRV,1.0422811337311415,1.0746831878816658,1.0041035640568703,1.0328322263084138,0.0094489074227277,0.0401795415632861,-0.10552047463914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,130.02999877929688,130.25999450683594,129.60000610351562,129.8300018310547,118.0543212890625,305400,TRV,1.043648620981676,1.0677320672814938,1.002381666961362,1.032019884081241,0.0116287369004353,0.0250210452867851,-0.1146434045278741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,129.77999877929688,130.88999938964844,129.66000366210938,130.47999572753906,118.64535522460938,1349500,TRV,1.0453073239138828,1.075512227957871,1.0111803138610789,1.0369551897736955,0.008352134140187,0.0184809911675027,-0.1058871816247206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,130.2899932861328,133.19000244140625,130.0,133.00999450683594,120.94586944580078,1821300,TRV,1.0252733665362634,1.068736474236399,1.0037947046850373,1.020376345675996,0.0048970208602674,0.0153232944830146,-0.1076045453460974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,133.77999877929688,135.02999877929688,133.05999755859375,134.52999877929688,122.3280258178711,1772300,TRV,0.9863363465344008,1.0379027302297232,0.9862558290219668,1.026253639124301,-0.0399172925899,-0.0161506244254865,-0.1260284344202503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,135.2100067138672,136.47999572753906,133.82000732421875,135.57000732421875,123.2737045288086,2193900,TRV,0.9818848327156828,1.041197554285314,0.9717904698376276,1.0246409570196735,-0.0427561243039906,-0.0082276281885342,-0.1390112320963075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,136.25999450683594,136.44000244140625,134.10000610351562,136.2100067138672,123.85564422607422,2548800,TRV,0.9772714154921824,1.0558190593363672,0.968269325003987,1.029880242563007,-0.0526088270708244,-0.0124212163549743,-0.1408946056644037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,136.4199981689453,137.9499969482422,135.80999755859375,136.36000061035156,123.9920425415039,2188000,TRV,0.974426597283946,1.0486539869067495,0.9607919327511856,1.036157586789428,-0.0617309895054819,-0.0219573110468092,-0.1566187897039244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,135.6199951171875,137.25,135.1199951171875,135.32000732421875,123.04638671875,1463900,TRV,0.9766402842868426,1.0507386686058278,0.9720078254278788,1.0465343935592823,-0.0698941092724397,-0.0206709864193785,-0.153017383626985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,135.72000122070312,136.14999389648438,135.11000061035156,135.36000061035156,123.08273315429688,1044800,TRV,0.983927984776262,1.0416929590211186,0.9583509269992004,1.048372731047773,-0.064444746271511,-0.0274463855652047,-0.1696314280818455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,134.8000030517578,135.13999938964844,133.9499969482422,134.2100067138672,122.03707122802734,1081200,TRV,0.9896619973326484,1.057771919515833,0.970880507898307,1.0387885930282448,-0.0491265956955964,0.0007531066070589,-0.1437304948846997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,133.75999450683594,133.80999755859375,132.80999755859375,133.75,122.27474212646484,1085300,TRV,0.9894578423196904,1.0621043071930476,0.9450255649991156,1.0447156071702373,-0.0552577648505469,0.005122269901763,-0.1688003027051533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,133.9199981689453,133.99000549316406,132.5399932861328,133.16000366210938,121.73536682128906,1068700,TRV,1.011790288578072,1.0569966416601353,0.9375174933119614,1.0484619827112251,-0.036671694133153,0.0123731218254843,-0.1669336981289577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,132.82000732421875,134.60000610351562,132.75999450683594,134.35000610351562,122.82325744628906,1404700,TRV,1.0087084725527355,1.0585585535220567,0.936439610924864,1.0415757419863072,-0.0328672694335716,0.0097713466734636,-0.1710568610045708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,134.3699951171875,134.3699951171875,133.22000122070312,133.55999755859375,122.10102081298828,1328600,TRV,1.024708221837944,1.0619597257564894,0.936754347734398,1.0495576207370112,-0.0248493988990672,0.0130839336011001,-0.1537398638037024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,134.0,134.1699981689453,131.85000610351562,132.5800018310547,121.20511627197266,1278700,TRV,1.035902780186342,1.0474426335608564,0.93528815516627,1.0539026313731312,-0.0179998511867891,0.0167161408259812,-0.1651640091453952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,133.22999572753906,135.35000610351562,132.91000366210938,134.88999938964844,123.31692504882812,3170700,TRV,1.0219439033727813,1.0052857703913212,0.9096751697477437,1.0520989179928428,-0.0301550146200615,0.0045625727785498,-0.1641593918238557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,135.60000610351562,137.2899932861328,134.69000244140625,135.2100067138672,123.60946655273438,1692800,TRV,1.0306190569654865,1.0275890120443851,0.915824102843275,1.049480051520865,-0.0188609945553785,0.0116955236374003,-0.1555682730701255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,136.00999450683594,136.61000061035156,134.92999267578125,135.5399932861328,123.91117095947266,1393000,TRV,1.079090724656331,1.014185207635972,0.9127735890355964,1.0585213557872055,0.0205693688691253,0.0095782393435881,-0.1648011244315577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,136.4499969482422,136.4499969482422,134.8000030517578,135.25999450683594,123.65520477294922,1070200,TRV,1.0913792704532743,1.03144504768865,0.9150369252705576,1.0561912314345747,0.0351880390186996,0.0293176674451927,-0.1654191306599085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,135.8800048828125,136.1999969482422,131.44000244140625,134.44000244140625,122.9055404663086,937400,TRV,1.1043586460762995,1.0382599060490798,0.9234763392351396,1.054691754118366,0.0496668919579335,0.0242635176406782,-0.1549141024417683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,134.6999969482422,134.86000061035156,133.91000366210938,134.38999938964844,122.85980224609376,878600,TRV,1.111838683315656,1.0085775248579807,0.9225410283988305,1.0628648969920689,0.0489737863235872,0.0174396246527054,-0.165601785960094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,134.89999389648438,135.61000061035156,134.16000366210938,134.77999877929688,123.21636962890624,564600,TRV,1.105208623835124,1.021693951337865,0.9242231806682958,1.054562443450246,0.0506461803848778,0.0202825873461729,-0.1727330569547093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,134.92999267578125,135.13999938964844,134.2899932861328,134.77000427246094,123.2072296142578,945400,TRV,1.103509823321765,1.0340019436475951,0.940949660220826,1.0427572783556516,0.0607525449661134,0.0220542212384255,-0.1633312128708495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,135.25,135.6999969482422,134.7899932861328,135.66000366210938,124.02085876464844,698700,TRV,1.1051154976032351,1.032109181403993,0.9382800897311964,1.039387058829826,0.0657284387734091,0.0163652154459612,-0.1636333088468585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,136.02000427246094,136.49000549316406,135.27999877929688,135.63999938964844,124.00257873535156,827600,TRV,1.1058684451481935,1.017142585373303,0.9323049287447828,1.0452598484191695,0.0606085967290239,0.0170978467326503,-0.1694760645599867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,136.3000030517578,136.3000030517578,131.4600067138672,131.97999572753906,120.65657806396484,2388800,TRV,1.1210033147010892,1.0451973825110423,0.9655916941574416,1.0173995405954512,0.1036037741056379,0.0516887637823892,-0.1350041157988855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,131.44000244140625,132.77999877929688,131.44000244140625,132.39999389648438,121.04058074951172,1308100,TRV,1.0688818698179663,1.046664705540128,0.9671873947173504,0.9765980219270426,0.0922838478909237,0.0427159132162724,-0.1282610661681638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,133.17999267578125,133.75,132.36000061035156,132.39999389648438,121.04058074951172,1195500,TRV,1.0638216843068256,1.0370226191174792,0.979102530590706,0.9849127815791188,0.0789089027277066,0.038665682798487,-0.1104923291924915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,132.5800018310547,132.5800018310547,131.3699951171875,132.16000366210938,120.8211441040039,1144100,TRV,1.075514567225399,1.0442302413529347,0.985471893663842,0.9789917900086822,0.0965227772167167,0.0446034222712795,-0.1044174772245565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,132.16000366210938,132.39999389648438,131.10000610351562,131.4499969482422,120.17205810546876,1343300,TRV,1.0270825852418024,1.0422234075998815,1.0001033572570253,0.942840182406444,0.0842424028353584,0.0504989231255647,-0.0872466483960292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,132.58999633789062,134.19000244140625,132.1999969482422,132.47000122070312,121.10454559326172,2120800,TRV,1.0348003879442451,1.043759644663735,0.955607536248501,0.9530778204901076,0.0817225674541374,0.0425353976163198,-0.1336902821023771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,132.5,133.02000427246094,131.82000732421875,132.11000061035156,120.77545166015624,1171700,TRV,1.0456436651783798,1.0450057105749235,0.9583645393511676,0.966664672858564,0.0789789923198158,0.0317311325787152,-0.1274205001084815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,132.08999633789062,132.8800048828125,131.66000366210938,132.33999633789062,120.98570251464844,1046500,TRV,1.047151320375451,1.036581720660786,0.949363336918942,0.9609362737659176,0.0862150466095333,0.0317079508126352,-0.1257182692877789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,133.0500030517578,134.99000549316406,132.02999877929688,134.72999572753906,123.17066192626952,2010100,TRV,1.043568706456953,1.0190886214730035,0.936350119005403,0.9729510699723092,0.0706176364846437,0.0243633974686485,-0.1269149126399765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,135.10000610351562,136.02999877929688,134.4199981689453,135.52000427246094,123.89286041259766,1809300,TRV,1.0395515455648587,1.015002323127481,0.9423090316853652,0.9917823196316324,0.0477692259332261,0.0186893160584866,-0.1398992584334261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,136.60000610351562,137.39999389648438,135.52999877929688,136.86000061035156,125.117919921875,1730100,TRV,1.0314189690194602,1.0079286776341851,0.9568013109703152,0.9854883712686996,0.0459305977507606,0.0200088802739291,-0.1190270643180674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,137.05999755859375,137.6999969482422,136.17999267578125,137.33999633789062,125.55671691894533,1561200,TRV,1.0125965472380394,0.9725680365219112,0.9625877667638696,0.981540936006692,0.0310556112313473,-0.0072383667322143,-0.1029301365648664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,137.75999450683594,137.99000549316406,136.69000244140625,137.85000610351562,126.02297973632812,1628100,TRV,1.00500542314714,0.964156859839192,0.9617407805893226,0.9694690060853024,0.0355364170618374,-0.0075551728369759,-0.0840745827594133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,137.4600067138672,139.35000610351562,137.32000732421875,139.35000610351562,127.39427185058594,2922500,TRV,0.9877286989884068,0.9590445987506634,0.9444216736769622,0.962138874344328,0.0255898246440788,-0.0141920012110763,-0.1050225469116705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,144.33999633789062,146.9600067138672,142.7899932861328,146.25999450683594,133.71139526367188,5048100,TRV,0.955422285519308,0.9153843871499308,0.8916442711382406,0.9712482450100663,-0.0158259594907584,-0.0535467976886649,-0.1506104339985334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,146.91000366210938,148.0500030517578,146.27000427246094,147.6199951171875,134.95472717285156,2377500,TRV,0.9658584823175542,0.896123962379329,0.8791139765046624,0.9795485186833895,-0.0136900363658353,-0.0667874864317593,-0.1744151316069325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,147.42999267578125,148.8800048828125,146.9499969482422,148.47000122070312,135.73179626464844,2213500,TRV,0.9533238774236202,0.8875407953329161,0.8834122193931437,0.966216685842239,-0.0128928084186187,-0.0767854556383297,-0.1724805725741212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,149.39999389648438,150.19000244140625,148.25999450683594,149.4199981689453,136.60028076171875,2538400,TRV,0.9302636235237768,0.8632629322998188,0.8798260010124844,0.9510576163473856,-0.0207939928236089,-0.0895179195542036,-0.1730151796857774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,149.52000427246094,149.69000244140625,148.55999755859375,148.9600067138672,136.17979431152344,1866500,TRV,0.9329348428105928,0.8591126918962576,0.8821354247026699,0.9505813448789944,-0.0176465020684016,-0.0991107405762784,-0.1820944063110591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
