,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,31775000.0,-179504000.0,-2191843000.0,388877000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-1025359000.0,-2058907000.0,-4020466000.0,1061740000.0
Net Borrowings,1525000000.0,348812000.0,1293768000.0,-760000000.0
Total Cash From Financing Activities,1897224000.0,816072000.0,2426897000.0,-418131000.0
Change To Operating Activities,-521613000.0,-45254000.0,11890000.0,854563000.0
Net Income,511109000.0,395043000.0,422417000.0,466201000.0
Change In Cash,1206061000.0,-733085000.0,-1053214000.0,1970319000.0
Repurchase Of Stock,-59022000.0,-75220000.0,-163249000.0,-18463000.0
Total Cash From Operating Activities,334196000.0,509750000.0,540355000.0,1326710000.0
Depreciation,23871000.0,27096000.0,32323000.0,33011000.0
Other Cashflows From Investing Activities,-54147000.0,-141091000.0,-24468000.0,-12885000.0
Dividends Paid,-348435000.0,-350222000.0,-365889000.0,-356768000.0
Other Cashflows From Financing Activities,779681000.0,892702000.0,1662267000.0,214260000.0
Change To Netincome,320806000.0,132799000.0,73503000.0,-27381000.0
Capital Expenditures,,,-9847000.0,-27783000.0
