,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,169252000.0,-490252000.0,-574257000.0,-61136000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-120821000.0,-681179000.0,-649673000.0,-602164000.0
Net Borrowings,-300000000.0,-325000000.0,400000000.0,675000000.0
Total Cash From Financing Activities,-406549000.0,1332549000.0,1044889000.0,563105000.0
Change To Operating Activities,-252227000.0,-79773000.0,-240654000.0,-69922000.0
Issuance Of Stock,515000.0,515000.0,515000.0,515000.0
Net Income,152000000.0,145596000.0,189664000.0,115770000.0
Change In Cash,-636984000.0,774984000.0,489290000.0,54114000.0
Total Cash From Operating Activities,-109614000.0,123614000.0,94074000.0,93173000.0
Depreciation,10943000.0,10057000.0,5389000.0,5815000.0
Other Cashflows From Investing Activities,12797000.0,22203000.0,-12421000.0,-22362000.0
Dividends Paid,-86741000.0,-87259000.0,-86963000.0,-86966000.0
Other Cashflows From Financing Activities,-20323000.0,1760323000.0,731872000.0,-24640000.0
Change To Netincome,-19640000.0,47640000.0,139675000.0,41487000.0
Capital Expenditures,-1683000.0,-317000.0,-317000.0,-317000.0
Repurchase Of Stock,,-15515000.0,-20000.0,-289000.0
