Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments,Effect Of Exchange Rate,Other Cashflows From Investing Activities,Dividends Paid
2017-10-13,153.35235595703125,153.48074340820312,151.69757080078125,152.81739807128906,152.81739807128906,246892,MSGS,1.0394866081926175,0.9894982956135676,1.1248074770737333,1.0098252549340063,0.0296613532586109,-0.1187512027737074,0.0479168732301162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,152.78887939453125,156.57275390625,152.25392150878906,155.3138427734375,155.3138427734375,339705,MSGS,1.0157519937814925,0.9703788754655824,1.1136624431849889,1.0047827275420922,0.0109692662394003,-0.1446828896761252,0.0280684458247824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,155.40655517578125,155.40655517578125,152.47503662109375,152.64622497558594,152.64622497558594,198243,MSGS,1.0236437609901734,0.98612210551906,1.145413708339302,1.016827126331923,0.0068166346582503,-0.1348736646502563,0.0584754220245016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,152.60342407226562,153.27389526367188,149.28672790527344,149.77175903320312,149.77175903320312,309141,MSGS,1.0403847325469398,1.0194779817353106,1.157348288543705,1.016900814218988,0.0234839183279518,-0.0971057423619958,0.0813529441190497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,149.25106811523438,153.35235595703125,149.25106811523438,153.2952880859375,153.2952880859375,285307,MSGS,1.0003722741371004,0.9867857612110256,1.111622916160679,1.0195478153138224,-0.019175541176722,-0.1297651411281759,0.0337893748428548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,153.67332458496094,156.8045654296875,152.96719360351562,156.47645568847656,156.47645568847656,248995,MSGS,0.9795788155077196,0.9754763628222028,1.0846932682817805,1.0187296628598663,-0.0391508473521466,-0.1414491629553417,0.0192192590573163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,156.66903686523438,157.25392150878906,155.84165954589844,156.64051818847656,156.64051818847656,280540,MSGS,0.9751377246302284,0.9772322943253254,1.1237647937143036,1.0231439317955078,-0.0480062071652793,-0.1370058586393566,0.055307641848715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,156.36233520507812,156.72610473632812,153.37374877929688,154.9072723388672,154.9072723388672,182961,MSGS,0.9898701763583008,0.9864167691833818,1.155999658392536,1.023176662025299,-0.0333064856669985,-0.1143761146630126,0.0766188380946828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,154.7788848876953,154.79315185546875,151.72610473632812,152.78173828125,152.78173828125,171465,MSGS,1.000513547589143,1.0076563733433046,1.1697945929491174,1.028738706809164,-0.0282251592200211,-0.100557448211261,0.0759733306638128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,152.9743194580078,154.50071716308594,152.37518310546875,154.23680114746094,154.23680114746094,150855,MSGS,0.9893174389593732,1.0069830391836696,1.1532556732184989,1.0357335667629224,-0.0464161278035492,-0.0973854915037717,0.0622336388976376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,154.63623046875,160.18545532226562,154.32952880859375,159.8787384033203,159.8787384033203,548042,MSGS,0.9617220692906048,0.9845639543290188,1.1211688927832557,1.0327543330408862,-0.0710322637502813,-0.0938549992670219,0.025040094048186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,159.84307861328125,160.10699462890625,155.91297912597656,157.11126708984375,157.11126708984375,240163,MSGS,0.9835656853958512,1.003041729746697,1.1480455776771088,1.0448229351223306,-0.0612572497264793,-0.0430692038257818,0.0376560852822418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,157.45364379882812,159.30813598632812,156.2196807861328,158.83737182617188,158.83737182617188,199364,MSGS,0.9747631169253358,0.9811397516476672,1.1414971575183823,1.0378093145840102,-0.0630461976586743,-0.072516616766824,0.0339172063899588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,159.35092163085938,163.59486389160156,158.82310485839844,161.0199737548828,161.0199737548828,966258,MSGS,0.967884801904364,0.9613731396181322,1.1557031652373986,1.0388512590749122,-0.0709664571705481,-0.0932108787337175,0.04626055897833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,160.37803649902344,161.3338165283203,156.6619110107422,157.6319580078125,157.6319580078125,428872,MSGS,0.9604072109103778,0.9537103864956892,1.2061086089361204,1.0310647944789963,-0.0706575835686185,-0.0643359556243102,0.1016065976505382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,160.7061309814453,165.07846069335938,158.9015655517578,163.2667694091797,163.2667694091797,876811,MSGS,0.924377451611242,0.9141109535076704,1.1674093405599757,1.0262436118253355,-0.1018661602140937,-0.1115254520600821,0.0595990218706095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,163.2667694091797,163.54493713378906,161.3480682373047,162.13267517089844,162.13267517089844,370689,MSGS,0.9381020819014436,0.918305322644232,1.1726716237227577,1.0311845275729687,-0.0930824456715251,-0.1178056065582123,0.0669433393866509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,162.4393768310547,162.66049194335938,159.81454467773438,160.6062774658203,160.6062774658203,270025,MSGS,0.9507927087120764,0.932761914335034,1.185015751756236,1.0414917955670933,-0.0906990868550168,-0.113147895692632,0.0731893926611659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,161.1697540283203,164.30099487304688,160.66334533691406,163.38088989257812,163.38088989257812,175671,MSGS,0.9307605163939096,0.960272355479844,1.1580807727043063,1.0390384642435906,-0.108277947849681,-0.1007324076178945,0.0434274673029546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,162.78173828125,164.3437957763672,160.96290588378906,163.8302459716797,163.8302459716797,146930,MSGS,0.9249422941461308,0.9845879290241516,1.1473725034295668,1.0401272810196784,-0.1151849868735476,-0.0909869237099406,0.0346935106032433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,163.37374877929688,164.900146484375,162.8530731201172,163.78744506835938,163.78744506835938,134592,MSGS,0.9181292035922576,0.9884597260995788,1.1496756001085895,1.0393664161720684,-0.1212372125798108,-0.087433522540839,0.0363376397536614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,163.22396850585938,164.7289581298828,159.4935760498047,160.48501586914062,160.48501586914062,517759,MSGS,0.932755606678592,1.0221333949953726,1.179911169392556,1.0305050740272153,-0.0977494673486232,-0.0445338197709481,0.0682786085619491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,160.47789001464844,161.50498962402344,158.40940856933594,158.8516387939453,158.8516387939453,278718,MSGS,0.94351395768561,1.0423420544313862,1.1924476065080825,1.043144349882203,-0.099630392196593,-0.0225987280114361,0.0787953856698315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,158.28102111816406,158.28102111816406,156.69757080078125,157.76034545898438,157.76034545898438,306617,MSGS,0.9647346324812248,1.037887675982026,1.190116589815129,1.0570826794517585,-0.0923480469705336,-0.0300620422915711,0.079488490384481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,158.08843994140625,158.08987426757812,155.84878540039062,156.25535583496094,156.25535583496094,375175,MSGS,0.9769936596899852,1.0588852862563012,1.2081526307057249,1.0412088647392546,-0.0642152050492693,-0.0115939260813169,0.0959379199425767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,156.0199737548828,156.91868591308594,155.66334533691406,155.82025146484375,155.82025146484375,272128,MSGS,0.9714822094675236,1.1296347689093322,1.1994873399847,1.0392013474275237,-0.06771913796,0.0543137212303668,0.0995479680670241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,155.6562042236328,156.01283264160156,153.08843994140625,153.35235595703125,153.35235595703125,421161,MSGS,0.995209301399986,1.1291162276992268,1.2264185430990735,1.0381241126825425,-0.0429148112825564,0.0714066670703681,0.1192505913099417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,154.4436492919922,154.77175903320312,151.1162567138672,153.28102111816406,153.28102111816406,413169,MSGS,0.9842252567711172,1.1363425639034683,1.2269893010997543,1.03199537924298,-0.0477701224718629,0.0937410241000216,0.1214198358803497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,152.6319580078125,153.13124084472656,151.57632446289062,152.74607849121094,152.74607849121094,380222,MSGS,0.9890730279918808,1.1207097601916094,1.239645059966333,1.0328322263084138,-0.0437591983165329,0.0862061138732297,0.1300210212703225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,152.49642944335938,153.94793701171875,152.24679565429688,153.3380889892578,153.3380889892578,161651,MSGS,0.9894873852703184,1.1132663261076916,1.2485347787602254,1.032019884081241,-0.0425324988109222,0.0705553041129829,0.1315097072709892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,153.6590576171875,154.8074188232422,152.70327758789062,152.86019897460938,152.86019897460938,277175,MSGS,0.9940273587755292,1.1334982590069762,1.2670897516292423,1.0369551897736955,-0.0429278309981665,0.0764670222166079,0.1500222561434427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,152.81739807128906,153.4878692626953,152.0042724609375,152.5891571044922,152.5891571044922,767455,MSGS,0.9856028194965982,1.1338287892210497,1.2823820562289332,1.020376345675996,-0.0347735261793977,0.0804156094676653,0.1709828061977985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,152.9957275390625,154.00856018066406,152.59629821777344,153.7589111328125,153.7589111328125,655435,MSGS,0.9715173869654722,1.125202942537788,1.2780536054106366,1.026253639124301,-0.0547362521588287,0.0711495878825783,0.1657693419684194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,154.3651885986328,154.88587951660156,152.7318115234375,154.5292510986328,154.5292510986328,370549,MSGS,0.9753057820653608,1.1279021141913548,1.275282705664106,1.0246409570196735,-0.0493351749543127,0.0784769317175064,0.1644810037301709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,154.87161254882812,156.79029846191406,153.64479064941406,154.8288116455078,154.8288116455078,213244,MSGS,0.9724052591239792,1.1269175757901877,1.260883636821279,1.029880242563007,-0.0574749834390276,0.058677300098846,0.1517197061528883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,156.0485076904297,156.41583251953125,155.01426696777344,155.84878540039062,155.84878540039062,280400,MSGS,0.9742334467038702,1.1431579291591123,1.2565217757393838,1.036157586789428,-0.0619241400855576,0.0725466312055536,0.1391110532842738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,151.21255493164062,153.4664764404297,150.44223022460938,151.390869140625,151.390869140625,578325,MSGS,0.9909540362233652,1.163015322602754,1.2951707555430845,1.0465343935592823,-0.0555803573359171,0.0916056675775476,0.1701455464882206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,151.37660217285156,151.5335235595703,150.21397399902344,150.9201202392578,150.9201202392578,362417,MSGS,0.9944231455384204,1.1711800811691708,1.3233138884695834,1.048372731047773,-0.0539495855093526,0.1020407365828475,0.1953315333885374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,150.36376953125,152.9743194580078,150.36376953125,152.0970001220703,152.0970001220703,378400,MSGS,0.9749578368569524,1.159960609276102,1.2943631958373285,1.0387885930282448,-0.0638307561712924,0.1029417963673278,0.1797521930543217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,152.62481689453125,152.8530731201172,150.5563507080078,152.70327758789062,152.70327758789062,733386,MSGS,0.988556253760906,1.1391004122682429,1.3189779888448356,1.0447156071702373,-0.0561593534093313,0.0821183749769582,0.2051521211405667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,152.96005249023438,153.0955810546875,151.64407348632812,152.0684814453125,152.0684814453125,165156,MSGS,0.9990149468791768,1.1180112101593824,1.307035549008826,1.0484619827112251,-0.0494470358320483,0.0733876903247314,0.2025843575679067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,151.9044189453125,152.97789001464844,151.13409423828125,151.5335235595703,151.5335235595703,134031,MSGS,0.9958107527202216,1.1388091573966954,1.3115556181659649,1.0415757419863072,-0.0457649892660856,0.0900219505481023,0.20405914623653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,151.39801025390625,152.0684814453125,149.93580627441406,150.37803649902344,150.37803649902344,164595,MSGS,1.002371545913695,1.1576150601080144,1.2972536763679994,1.0495576207370112,-0.0471860748233161,0.1087392679526251,0.2067594648298989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,150.6348114013672,151.64051818847656,149.4365234375,149.69329833984375,149.69329833984375,237779,MSGS,1.0027159210217833,1.1645304424941134,1.294420354117611,1.0539026313731312,-0.0511867103513479,0.1338039497592382,0.1939681898059457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,149.86447143554688,150.85592651367188,149.3152618408203,149.8787384033203,149.8787384033203,241985,MSGS,1.0088993044812735,1.1500499926036805,1.266977607324769,1.0520989179928428,-0.0431996135115693,0.1493267949909091,0.1931430457531695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,150.42796325683594,152.5606231689453,150.07846069335938,152.19686889648438,152.19686889648438,174829,MSGS,0.9902521200829244,1.1496390650681436,1.4213608793895234,1.049480051520865,-0.0592279314379406,0.1337455766611588,0.3499685034761228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,152.1469268798828,153.71612548828125,152.1469268798828,152.66049194335938,152.66049194335938,230068,MSGS,0.9860299469512406,1.1381581643454044,1.449282731276459,1.0585213557872055,-0.0724914088359651,0.1335511960530204,0.3717080178093048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,152.93865966796875,152.93865966796875,150.13409423828125,151.37660217285156,151.37660217285156,177633,MSGS,1.0086698236611695,1.1427225746140588,1.5142533977473376,1.0561912314345747,-0.0475214077734051,0.1405951943706014,0.4337973418168714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,151.66903686523438,153.33096313476562,150.7061309814453,152.61769104003906,152.61769104003906,153659,MSGS,0.991166925099528,1.1487591473385248,1.4783847714541352,1.054691754118366,-0.063524829018838,0.1347627589301232,0.3999943297772272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,152.21112060546875,152.21112060546875,150.36376953125,150.86305236816406,150.86305236816406,94214,MSGS,1.0117724748787822,1.1480308256500658,1.508439347540665,1.0628648969920689,-0.0510924221132864,0.1568929254447905,0.4202965331817405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,150.35662841796875,151.2696075439453,150.1212615966797,151.0770263671875,151.0770263671875,75007,MSGS,1.013219393143146,1.1414003901026404,1.5452528758757715,1.054562443450246,-0.0413430503071001,0.1399890261109484,0.4482966382527664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,151.21255493164062,151.94007873535156,150.8059844970703,151.72610473632812,151.72610473632812,107113,MSGS,1.0070984908566605,1.1391970571393113,1.5138209580066295,1.0427572783556516,-0.035658787498991,0.1272493347301417,0.409540084914954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,151.9044189453125,152.2681884765625,150.67047119140625,151.9472198486328,151.9472198486328,119310,MSGS,1.0131905833021106,1.1490400745610596,1.50302776266711,1.039387058829826,-0.0261964755277153,0.1332961086030277,0.4011143640890551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,151.65478515625,152.0256805419922,150.20684814453125,150.39230346679688,150.39230346679688,85101,MSGS,1.032724675353664,1.1625325813125056,1.5168603028984051,1.0452598484191695,-0.0125351730655054,0.162487842671853,0.4150793095936356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,151.05563354492188,151.47645568847656,148.3880157470703,149.37945556640625,149.37945556640625,251098,MSGS,1.0537650060287655,1.173279922269578,1.5335434105857035,1.0173995405954512,0.0363654654333143,0.1797713035409249,0.4329476006293764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,149.5791778564453,150.89871215820312,149.05848693847656,150.71327209472656,150.71327209472656,161791,MSGS,1.0456222926766794,1.1628489811580167,1.544344443662617,0.9765980219270426,0.0690242707496368,0.1589001888341612,0.4488959827771028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,151.21255493164062,151.40513610839844,149.94293212890625,150.5563507080078,150.5563507080078,149593,MSGS,1.0351051869485135,1.1571442021935852,1.5408375571521682,0.9849127815791188,0.0501924053693946,0.158787265874593,0.4512426973689707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,151.0770263671875,152.1255340576172,150.0,151.83309936523438,151.83309936523438,217030,MSGS,1.0195423682789286,1.1305961067014092,1.5248743434271963,0.9789917900086822,0.0405505782702464,0.130969287619754,0.4349849725387977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,151.7118377685547,151.9258270263672,149.83595275878906,150.02139282226562,150.02139282226562,293579,MSGS,1.0020919867995717,1.1481006228563186,1.535682065200255,0.942840182406444,0.0592518043931277,0.1563761383820018,0.4483320595472004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,150.44223022460938,151.44436645507812,149.50071716308594,150.07846069335938,150.07846069335938,223619,MSGS,0.9944394523453816,1.1535573738590106,1.5350030532125225,0.9530778204901076,0.0413616318552738,0.1523331268115955,0.4457052348616444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,149.60769653320312,149.77175903320312,147.75320434570312,148.2881622314453,148.2881622314453,149593,MSGS,1.0040403518630432,1.1671476021363187,1.5571909156549666,0.966664672858564,0.0373756790044792,0.1538730241401105,0.4714058761953175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,148.42367553710938,151.09129333496094,148.42367553710938,150.95578002929688,150.95578002929688,120432,MSGS,0.9923927311307204,1.1537516584895358,1.5193725122656965,0.9609362737659176,0.0314564573648027,0.148877888641385,0.4442909060589755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,151.09129333496094,152.08987426757812,149.7574920654297,151.91868591308594,151.91868591308594,116927,MSGS,1.032724519927044,1.143574876335143,1.4705385408787317,0.9729510699723092,0.0597734499547347,0.148849652330788,0.4072735092333521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,152.24679565429688,153.245361328125,150.67759704589844,150.89871215820312,150.89871215820312,193756,MSGS,1.068963944660177,1.1564095853922087,1.4870014029307237,0.9917823196316324,0.0771816250285445,0.1600965783232144,0.4047931128119324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,151.0699005126953,151.3338165283203,149.83238220214844,150.7346649169922,150.7346649169922,197402,MSGS,1.0740548179808225,1.1469739426253678,1.4920739861844057,0.9854883712686996,0.0885664467121229,0.1590541452651117,0.4162456108960231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,150.62054443359375,151.4835968017578,149.58273315429688,150.099853515625,150.099853515625,121974,MSGS,1.092853125930167,1.1476905835796158,1.476572907195568,0.981540936006692,0.111312189923475,0.1678841803254903,0.4110550038668319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,150.67759704589844,151.7047119140625,150.16404724121094,151.21255493164062,151.21255493164062,144686,MSGS,1.0949999727544246,1.1367452395420887,1.4604244900990588,0.9694690060853024,0.1255309666691221,0.1650332068659208,0.4146091267503229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,151.9258270263672,152.31312561035156,150.2710418701172,150.71327209472656,150.71327209472656,366763,MSGS,1.0864173807309705,1.14765734430344,1.4774254098729949,0.962138874344328,0.1242785063866426,0.1744207443417001,0.4279811892843621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,151.0984344482422,152.0292510986328,150.17831420898438,150.52781677246094,150.52781677246094,235536,MSGS,1.0991755593086705,1.1615333455448666,1.4667835986875206,0.9712482450100663,0.127927314298604,0.1926021607062709,0.4245288935507465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
