,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Change To Liabilities,1583000.0,-55608000.0,53424000.0,-16423000.0
Total Cashflows From Investing Activities,-3740000.0,-2500000.0,-4259000.0,-4242000.0
Net Borrowings,-1119000.0,-609438000.0,-1116000.0,-1115000.0
Total Cash From Financing Activities,2276000.0,-4915000.0,147678000.0,-2267000.0
Change To Operating Activities,7857000.0,-229632000.0,-52861000.0,-26570000.0
Net Income,-2090000.0,35956000.0,-56420000.0,-22866000.0
Change In Cash,29745000.0,-150364000.0,176257000.0,-34082000.0
Effect Of Exchange Rate,7000.0,103000.0,-166000.0,183000.0
Total Cash From Operating Activities,31202000.0,-143052000.0,33004000.0,-27756000.0
Depreciation,25367000.0,23510000.0,24777000.0,24518000.0
Change To Account Receivables,-1661000.0,-19199000.0,2046000.0,-2859000.0
Other Cashflows From Financing Activities,3395000.0,604523000.0,-703613000.0,-1152000.0
Change To Netincome,-538000.0,99635000.0,61351000.0,15781000.0
Capital Expenditures,-3740000.0,-2500000.0,-4259000.0,-4242000.0
Issuance Of Stock,,,852407000.0,852407000.0
