Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Change To Netincome,Capital Expenditures,Net Borrowings,Repurchase Of Stock,Other Cashflows From Financing Activities,Investments
2019-05-16,82.9000015258789,84.75,82.83999633789062,84.41999816894531,84.41999816894531,763500,ESTC,0.898839124606036,0.9710969572976218,0.9183842745902476,1.0155764066669877,-0.1167372820609514,-0.0370264041925672,-0.160004804168888,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-05-17,83.51000213623047,84.33999633789062,82.7699966430664,83.1500015258789,83.1500015258789,414600,ESTC,0.903066686228746,1.01106431932727,0.9490078438248746,1.0290497520456616,-0.1259830658169156,-0.0149033144000489,-0.1424382966823105,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-05-20,82.2699966430664,83.25,81.69000244140625,83.25,83.25,798300,ESTC,0.9347747711089996,1.0,0.9515916062546922,1.0446379624017454,-0.1098631912927458,-0.0336452364738011,-0.1596862201758809,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-05-21,83.25,84.5,82.5,83.98999786376953,83.98999786376953,526300,ESTC,0.9072508499385532,0.9578521132805696,0.9461841081315686,1.0269267582642037,-0.1196759083256504,-0.0374857582050334,-0.1557373917464605,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-05-22,83.66000366210938,84.5,83.19000244140625,83.94000244140625,83.94000244140625,381100,ESTC,0.8940910277450368,0.9531808411857136,0.9528234575971462,1.0251883365565806,-0.1310973088115438,-0.055795950677029,-0.1600456553894149,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-05-23,83.23999786376953,83.69000244140625,81.63999938964844,83.51000213623047,83.51000213623047,700900,ESTC,0.8887558295068356,0.953059445598563,0.950904102871022,1.0315939619299814,-0.1428381324231458,-0.0632381581547503,-0.1713163506196865,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-05-24,83.94000244140625,84.41999816894531,82.86000061035156,83.01000213623047,83.01000213623047,528900,ESTC,0.874954769115925,0.9653053269642612,0.9204915274753322,1.0262061090332957,-0.1512513399173707,-0.0546976745254493,-0.1864230758991538,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-05-28,83.19000244140625,84.5,82.8499984741211,83.76000213623047,83.76000213623047,1141800,ESTC,0.8858643153752608,1.059694363329502,0.9286055013799128,1.0459074063233282,-0.1600430909480674,0.0169868646139239,-0.1806408336190823,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-05-29,82.36000061035156,83.44999694824219,81.13999938964844,82.16000366210938,82.16000366210938,1320900,ESTC,0.9087147070873506,1.069741911783551,0.9518012836251434,1.0644748086933271,-0.1557601016059767,0.017611473864677,-0.1726696913799682,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-05-30,82.0999984741211,84.29000091552734,81.97000122070312,83.86000061035156,83.86000061035156,722500,ESTC,0.8995945849312817,0.9808013284207772,0.7658001520784141,1.070190523354997,-0.1705959384237153,-0.0592238069597991,-0.3593539526293248,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-05-31,83.0999984741211,83.80000305175781,81.94000244140625,82.05000305175781,82.05000305175781,708400,ESTC,0.9575867979585768,1.042413109056728,0.7780621301417514,1.082059629815577,-0.1244728318569998,-0.0211804975879357,-0.3693857746082478,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-03,82.0199966430664,82.98999786376953,79.01000213623047,79.41999816894531,79.41999816894531,1377600,ESTC,0.9743137627479193,1.120624553663118,0.784185346451563,1.0882635205145406,-0.1139497577666213,0.0446608656631819,-0.3553677525346567,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-04,80.38999938964844,81.66000366210938,79.0199966430664,81.66000366210938,81.66000366210938,856600,ESTC,0.961180435266001,1.0873132125112348,0.7650012052312642,1.0615273897798907,-0.1003469545138896,0.0368447117489814,-0.345495151252204,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-05,82.6500015258789,84.45999908447266,81.51000213623047,81.88999938964844,81.88999938964844,1563700,ESTC,0.9595799538006572,1.0378556416806246,0.7569911117413299,1.047279977293423,-0.0877000234927657,-0.0075466744853822,-0.3490666465269338,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-06,82.56999969482422,82.73999786376953,78.51000213623047,80.25,80.25,2121200,ESTC,1.0054828964661215,1.0858566902136877,0.7602492002683265,1.0447668278492974,-0.0392839313831758,0.0409377119681393,-0.3505105741251124,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-07,80.0999984741211,81.91999816894531,79.18000030517578,81.38999938964844,81.38999938964844,1273300,ESTC,1.0341565155442236,1.1831920847023092,0.7637301918362946,1.0378656899032048,-0.0037091743589812,0.1355031271363638,-0.3368337413627396,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-10,81.3499984741211,83.30000305175781,79.05999755859375,79.47000122070312,79.47000122070312,3491900,ESTC,1.1219328336801615,1.1830878973054904,0.7820561289948477,1.033488437542036,0.0884443961381256,0.1398984688318303,-0.3201213112622821,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-11,80.16000366210938,80.51000213623047,78.30000305175781,79.73999786376953,79.73999786376953,1394900,ESTC,1.169551099005031,1.1756960435359634,0.7827940787706781,1.0434176593512368,0.1261334396537943,0.1312016516844631,-0.3223007950811455,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-12,79.41999816894531,79.8499984741211,78.01000213623047,78.41000366210938,78.41000366210938,934300,ESTC,1.2007396649488449,1.168855978132897,0.8139267531454588,1.0429082865131034,0.1578313784357414,0.1217578823015539,-0.2930157152601762,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-13,77.70999908447266,77.70999908447266,74.51000213623047,75.30000305175781,75.30000305175781,2356600,ESTC,1.2617529652810893,1.246480701280137,0.8444886796203581,1.0345098194162052,0.227243145864884,0.2054615904788439,-0.2593564547462061,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-14,75.0,75.58999633789062,73.94999694824219,74.47000122070312,74.47000122070312,1466900,ESTC,1.2891096874765648,1.2360682361069617,0.847858175838127,1.0327814598604146,0.2563282276161502,0.191879888034151,-0.2679855230628465,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-17,74.70999908447266,78.0199966430664,74.47000122070312,75.51000213623047,75.51000213623047,1824800,ESTC,1.2947953102514265,1.240895170141758,0.8564428067724288,1.0362360305179736,0.2585592797334528,0.1991479505571798,-0.2582673960976986,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-18,76.48999786376953,78.44999694824219,75.6500015258789,75.87999725341797,75.87999725341797,1901500,ESTC,1.3021876796937144,1.2423563528637327,0.8571429002337985,1.0211818473819212,0.2810058323117932,0.2149705963617041,-0.2468056493311703,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-19,75.87999725341797,76.16000366210938,73.80999755859375,75.08999633789062,75.08999633789062,1759900,ESTC,1.3234785204440145,1.2283926270112888,0.8656279553871921,1.017305083656913,0.3061734367871014,0.2046725748607387,-0.2362347208138572,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-20,76.69999694824219,79.0999984741211,76.25,77.81999969482422,77.81999969482422,1634800,ESTC,1.2444101351536168,1.109097891249853,0.8355178218715781,1.01821240149517,0.2261977336584466,0.1037792866153703,-0.2562200604815529,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-21,77.33000183105469,78.19000244140625,75.61000061035156,76.19999694824219,76.19999694824219,1845700,ESTC,1.3015748592817196,1.116010555397917,0.8404199931796014,1.0334902234173289,0.2680846358643909,0.0988115710007448,-0.2522113834811693,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-24,76.12000274658203,76.48999786376953,74.91999816894531,75.05000305175781,75.05000305175781,1708700,ESTC,1.3089939223056242,1.1321785178623385,0.8567621643854388,1.0339344217234232,0.2750595005822009,0.1122919938270416,-0.2469447910346807,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-25,74.83999633789062,75.2699966430664,73.70999908447266,74.22000122070312,74.22000122070312,1768000,ESTC,1.3822419112177795,1.1169496114580306,0.8864187528088547,1.0504564498504023,0.3317854613673772,0.0965255077523576,-0.2308131564775173,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-26,74.70999908447266,75.48999786376953,72.44999694824219,72.62999725341797,72.62999725341797,1409300,ESTC,1.3820735377859878,1.1336913045802943,0.9098169396935364,1.0472753859585069,0.3347981518274812,0.1056901074357139,-0.2036408058003481,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-27,72.97000122070312,74.97000122070312,72.61000061035156,74.19999694824219,74.19999694824219,2597300,ESTC,1.353908399141148,1.10795151570987,0.9138814063010576,1.037785887388319,0.316122511752829,0.107160806278282,-0.1884748885058222,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-06-28,74.41999816894531,74.97000122070312,73.52999877929688,74.66000366210938,74.66000366210938,3045800,ESTC,1.3237342215831125,1.0700508367399575,0.92954725585019,1.0177841146895463,0.3059501068935659,0.0952759096798954,-0.1601720280337057,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-07-01,75.69999694824219,76.0999984741211,74.31999969482422,75.44000244140625,75.44000244140625,904800,ESTC,1.292550357643027,1.0968981617447768,0.9248408587639734,0.999153047119394,0.2933973105236329,0.1199983565671818,-0.1614185413809388,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-07-02,75.58000183105469,78.58999633789062,74.91999816894531,78.56999969482422,78.56999969482422,1146400,ESTC,1.2005854931582574,1.090874372118889,0.8829070003312188,0.9900308614668376,0.2105546316914197,0.1025512049302952,-0.208672419610031,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-07-03,78.83000183105469,78.87999725341797,76.31999969482422,77.37999725341797,77.37999725341797,854700,ESTC,1.1554666171580927,1.12781080047417,0.894546441944279,0.9525258317006552,0.2029407854574375,0.1516828013370972,-0.1845539530337725,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-07-05,77.37999725341797,78.48999786376953,76.08000183105469,78.48999786376953,78.48999786376953,649600,ESTC,1.1330106093202643,1.071728946821787,0.8751433852836566,0.9643929056443962,0.1686177036758681,0.1130203274112896,-0.2131450150149344,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-07-08,78.0,78.7300033569336,77.4000015258789,78.58000183105469,78.58000183105469,431400,ESTC,1.1249681784932637,1.0853906710119328,0.8993382097506728,0.9738381931141588,0.1511299853791048,0.1117742441531003,-0.1993419381481753,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
