,2021-04-30,2021-01-31,2020-10-31,2020-07-31
Change To Liabilities,0.0,0.0,-11292000.0,0.0
Total Cashflows From Investing Activities,-5786000.0,-7895000.0,-30917000.0,-135461000.0
Net Borrowings,-151766000.0,-101734000.0,-157347000.0,-40348000.0
Total Cash From Financing Activities,-188055000.0,-122278000.0,-176125000.0,-44417000.0
Change To Operating Activities,-49107000.0,29416000.0,24177000.0,-29949000.0
Issuance Of Stock,11345000.0,7438000.0,4549000.0,27757000.0
Net Income,124144000.0,77582000.0,18475000.0,86981000.0
Change In Cash,-92418000.0,17445000.0,-13490000.0,-84472000.0
Repurchase Of Stock,-24964000.0,-5310000.0,-717000.0,-9967000.0
Effect Of Exchange Rate,-3002000.0,4329000.0,1089000.0,3627000.0
Total Cash From Operating Activities,104425000.0,143289000.0,192463000.0,91779000.0
Depreciation,25316000.0,26020000.0,29138000.0,28500000.0
Other Cashflows From Investing Activities,4993000.0,4993000.0,-2000000.0,-2000000.0
Dividends Paid,-22670000.0,-22672000.0,-22610000.0,-21859000.0
Change To Netincome,4072000.0,10271000.0,83898000.0,6247000.0
Capital Expenditures,-10826000.0,-7917000.0,-14439000.0,-10261000.0
Investments,,,2000000.0,2000000.0
Change To Inventory,,,5785000.0,5785000.0
Change To Account Receivables,,,50098000.0,50098000.0
