,2021-07-03,2021-04-03,2021-01-02,2020-09-30
Investments,-1600000.0,-1600000.0,-100700000.0,-100700000.0
Change To Liabilities,-88100000.0,49200000.0,126800000.0,56900000.0
Total Cashflows From Investing Activities,-38100000.0,-25600000.0,-148200000.0,-27500000.0
Net Borrowings,-352200000.0,373800000.0,645400000.0,-206800000.0
Total Cash From Financing Activities,-411500000.0,297600000.0,573500000.0,-519700000.0
Change To Operating Activities,-67100000.0,173900000.0,-148000000.0,-110700000.0
Issuance Of Stock,6800000.0,6400000.0,1100000.0,600000.0
Net Income,225900000.0,310000000.0,24400000.0,3900000.0
Change In Cash,43900000.0,-7100000.0,4900000.0,-31700000.0
Repurchase Of Stock,-28800000.0,-23800000.0,-38400000.0,-100000.0
Effect Of Exchange Rate,700000.0,100000.0,300000.0,300000.0
Total Cash From Operating Activities,492800000.0,-279200000.0,-420700000.0,515500000.0
Depreciation,40200000.0,38000000.0,36400000.0,-12500000.0
Other Cashflows From Investing Activities,-1100000.0,-6000000.0,-2900000.0,-5800000.0
Dividends Paid,-35200000.0,-36300000.0,-34600000.0,-26700000.0
Change To Inventory,56600000.0,49000000.0,-442800000.0,-126700000.0
Change To Account Receivables,350000000.0,-909200000.0,1100000.0,651900000.0
Other Cashflows From Financing Activities,-2100000.0,-22500000.0,-22500000.0,-22500000.0
Change To Netincome,-24800000.0,9900000.0,-18600000.0,48700000.0
Capital Expenditures,-24200000.0,-19100000.0,-34600000.0,-21000000.0
