,Unnamed: 0,2021-07-03,2021-04-03,2021-01-02,2020-09-30
0,Intangible Assets,677800000.0,674900000.0,685400000.0,679200000.0
1,Total Liab,3498700000.0,3993200000.0,3321700000.0,2677600000.0
2,Total Stockholder Equity,1122400000.0,940900000.0,672600000.0,697200000.0
3,Other Current Liab,446400000.0,516600000.0,305300000.0,145500000.0
4,Total Assets,4621100000.0,4934100000.0,4000700000.0,3380500000.0
5,Common Stock,471400000.0,473000000.0,490500000.0,300000.0
6,Other Current Assets,7000000.0,3800000.0,2500000.0,1400000.0
7,Retained Earnings,1691000000.0,1500200000.0,1224400000.0,1235600000.0
8,Other Liab,168800000.0,163600000.0,156600000.0,149100000.0
9,Good Will,547100000.0,546100000.0,548900000.0,544100000.0
10,Treasury Stock,-1040000000.0,-1032300000.0,-1042300000.0,-1020900000.0
11,Other Assets,147600000.0,159800000.0,153500000.0,224600000.0
12,Cash,58300000.0,14400000.0,21500000.0,16600000.0
13,Total Current Liabilities,1036800000.0,1347500000.0,1054500000.0,950400000.0
14,Short Long Term Debt,54400000.0,55600000.0,56200000.0,51600000.0
15,Other Stockholder Equity,-73900000.0,-78000000.0,-83500000.0,-99100000.0
16,Property Plant Equipment,795300000.0,773300000.0,730500000.0,716000000.0
17,Total Current Assets,2226000000.0,2573700000.0,1679500000.0,1216600000.0
18,Long Term Investments,227300000.0,206300000.0,202900000.0,
19,Net Tangible Assets,-102500000.0,-280100000.0,-561700000.0,-526100000.0
20,Net Receivables,1058000000.0,1408100000.0,497700000.0,497100000.0
21,Long Term Debt,2106700000.0,2299000000.0,1958100000.0,1433900000.0
22,Inventory,962800000.0,1019200000.0,1068300000.0,621900000.0
23,Accounts Payable,467900000.0,549900000.0,498900000.0,391000000.0
24,Minority Interest,,,6400000.0,5700000.0
25,Capital Surplus,,,,482200000.0
26,Deferred Long Term Liab,,,,5600000.0
0,Investments,-1600000.0,-1600000.0,-100700000.0,-100700000.0
1,Change To Liabilities,-88100000.0,49200000.0,126800000.0,56900000.0
2,Total Cashflows From Investing Activities,-38100000.0,-25600000.0,-148200000.0,-27500000.0
3,Net Borrowings,-352200000.0,373800000.0,645400000.0,-206800000.0
4,Total Cash From Financing Activities,-411500000.0,297600000.0,573500000.0,-519700000.0
5,Change To Operating Activities,-67100000.0,173900000.0,-148000000.0,-110700000.0
6,Issuance Of Stock,6800000.0,6400000.0,1100000.0,600000.0
7,Net Income,225900000.0,310000000.0,24400000.0,3900000.0
8,Change In Cash,43900000.0,-7100000.0,4900000.0,-31700000.0
9,Repurchase Of Stock,-28800000.0,-23800000.0,-38400000.0,-100000.0
10,Effect Of Exchange Rate,700000.0,100000.0,300000.0,300000.0
11,Total Cash From Operating Activities,492800000.0,-279200000.0,-420700000.0,515500000.0
12,Depreciation,40200000.0,38000000.0,36400000.0,-12500000.0
13,Other Cashflows From Investing Activities,-1100000.0,-6000000.0,-2900000.0,-5800000.0
14,Dividends Paid,-35200000.0,-36300000.0,-34600000.0,-26700000.0
15,Change To Inventory,56600000.0,49000000.0,-442800000.0,-126700000.0
16,Change To Account Receivables,350000000.0,-909200000.0,1100000.0,651900000.0
17,Other Cashflows From Financing Activities,-2100000.0,-22500000.0,-22500000.0,-22500000.0
18,Change To Netincome,-24800000.0,9900000.0,-18600000.0,48700000.0
19,Capital Expenditures,-24200000.0,-19100000.0,-34600000.0,-21000000.0
