,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,-42300000.0,76600000.0,-12000000.0,-43500000.0
Total Cashflows From Investing Activities,-111100000.0,-637900000.0,-25400000.0,-43900000.0
Net Borrowings,-7100000.0,293000000.0,-6300000.0,-673900000.0
Total Cash From Financing Activities,-8700000.0,290100000.0,-6700000.0,244000000.0
Change To Operating Activities,2100000.0,-48700000.0,3600000.0,-12700000.0
Net Income,-51700000.0,-25000000.0,7000000.0,-17000000.0
Change In Cash,4200000.0,-178900000.0,43200000.0,211500000.0
Effect Of Exchange Rate,-300000.0,700000.0,-1900000.0,7400000.0
Total Cash From Operating Activities,124300000.0,168200000.0,77200000.0,4000000.0
Depreciation,150200000.0,125200000.0,116000000.0,115900000.0
Other Cashflows From Investing Activities,2500000.0,22700000.0,7000000.0,600000.0
Change To Account Receivables,45900000.0,9900000.0,-60700000.0,-3500000.0
Other Cashflows From Financing Activities,-1600000.0,-2900000.0,-400000.0,-190000000.0
Change To Netincome,18000000.0,5700000.0,3400000.0,-53400000.0
Capital Expenditures,-2900000.0,-1200000.0,100000.0,-4500000.0
Investments,,,-400000.0,400000.0
Issuance Of Stock,,,,2381000000.0
