,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,5563800000.0,5665800000.0,5244700000.0,5346900000.0
Capital Surplus,4482300000.0,4475200000.0,4310200000.0,4303500000.0
Total Liab,6211800000.0,6246700000.0,5641700000.0,5521700000.0
Total Stockholder Equity,3587900000.0,3617600000.0,3519200000.0,3607900000.0
Minority Interest,60700000.0,60600000.0,58500000.0,55800000.0
Deferred Long Term Liab,93600000.0,87200000.0,83600000.0,69100000.0
Other Current Liab,609700000.0,657000000.0,484000000.0,498900000.0
Total Assets,9860400000.0,9924900000.0,9219400000.0,9185400000.0
Other Current Assets,500000.0,2600000.0,29300000.0,4900000.0
Retained Earnings,-770600000.0,-718900000.0,-685000000.0,-692000000.0
Other Liab,1625600000.0,1628100000.0,1492200000.0,1405400000.0
Good Will,3331100000.0,3318200000.0,2856200000.0,2853900000.0
Treasury Stock,-123800000.0,-138700000.0,-106000000.0,-3600000.0
Other Assets,136800000.0,127200000.0,118200000.0,113800000.0
Cash,177600000.0,173400000.0,354500000.0,311300000.0
Total Current Liabilities,972900000.0,996300000.0,825300000.0,785700000.0
Deferred Long Term Asset Charges,16800000.0,14900000.0,14000000.0,14100000.0
Short Long Term Debt,28100000.0,28100000.0,25300000.0,25300000.0
Other Stockholder Equity,-123500000.0,-138400000.0,-106000000.0,-3600000.0
Property Plant Equipment,177200000.0,114100000.0,99300000.0,119400000.0
Total Current Assets,624200000.0,673200000.0,874000000.0,723400000.0
Long Term Investments,27300000.0,26400000.0,27000000.0,28000000.0
Net Tangible Assets,-5307000000.0,-5366400000.0,-4581700000.0,-4592900000.0
Net Receivables,332400000.0,378200000.0,321300000.0,260200000.0
Long Term Debt,3545800000.0,3548000000.0,3255800000.0,3257500000.0
Accounts Payable,76700000.0,76000000.0,61200000.0,60400000.0
