,2021-08-31,2021-05-31,2021-02-28,2020-11-30
Intangible Assets,2181000000.0,2430000000.0,2754000000.0,3061000000.0
Total Liab,124054000000.0,125155000000.0,108472000000.0,101398000000.0
Total Stockholder Equity,-1541000000.0,5238000000.0,8900000000.0,7917000000.0
Minority Interest,411000000.0,714000000.0,737000000.0,699000000.0
Other Current Liab,14104000000.0,12488000000.0,11996000000.0,11815000000.0
Total Assets,122924000000.0,131107000000.0,118109000000.0,110014000000.0
Common Stock,25534000000.0,26533000000.0,26261000000.0,26298000000.0
Retained Earnings,-25679000000.0,-20120000000.0,-16206000000.0,-17095000000.0
Other Liab,25013000000.0,22878000000.0,24681000000.0,16520000000.0
Good Will,43862000000.0,43935000000.0,43954000000.0,43877000000.0
Treasury Stock,-1396000000.0,-1175000000.0,-1155000000.0,-1286000000.0
Other Assets,22154000000.0,19456000000.0,20780000000.0,10143000000.0
Cash,23059000000.0,30098000000.0,22321000000.0,28001000000.0
Total Current Liabilities,23071000000.0,24164000000.0,20250000000.0,21347000000.0
Deferred Long Term Asset Charges,13391000000.0,13636000000.0,13725000000.0,3401000000.0
Short Long Term Debt,6748000000.0,8250000000.0,5758000000.0,7388000000.0
Other Stockholder Equity,-1396000000.0,-1175000000.0,-1155000000.0,-1286000000.0
Property Plant Equipment,7610000000.0,9649000000.0,6816000000.0,6627000000.0
Total Current Assets,47117000000.0,55567000000.0,43744000000.0,46251000000.0
Net Tangible Assets,-47584000000.0,-41127000000.0,-37808000000.0,-39021000000.0
Short Term Investments,16251000000.0,16456000000.0,13543000000.0,10592000000.0
Net Receivables,4482000000.0,6207000000.0,4637000000.0,4423000000.0
Long Term Debt,75970000000.0,75995000000.0,63541000000.0,63531000000.0
Accounts Payable,749000000.0,745000000.0,812000000.0,724000000.0
Long Term Investments,,70000000.0,61000000.0,55000000.0
Inventory,,142000000.0,,
