Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome
2017-10-19,52.650001525878906,52.720001220703125,52.209999084472656,52.31999969482422,43.42781448364258,376600,HIW,0.9858299219954848,0.9320469230498278,0.8669005961785579,1.0195478153138224,-0.0337178933183376,-0.1845039792893736,-0.2109329451392663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,52.34000015258789,52.34000015258789,51.75,51.959999084472656,43.128997802734375,479400,HIW,0.9994539186598842,0.9317109098100762,0.8772232427219228,1.0187296628598663,-0.0192757441999821,-0.1852146159674683,-0.1882507665025413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,52.08000183105469,52.27999877929688,51.65999984741211,51.91999816894531,43.095802307128906,419100,HIW,0.9947845973190422,0.9205789415635904,0.8767210519038787,1.0231439317955078,-0.0283593344764655,-0.1936592114010916,-0.1917360999617098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,51.86000061035156,52.04999923706055,51.09999847412109,51.27999877929688,42.5645751953125,517700,HIW,1.006413218512772,0.9283312816005094,0.900783900553215,1.023176662025299,-0.0167634435125272,-0.1724616022458851,-0.1785969197446382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,51.869998931884766,52.040000915527344,51.0,51.59000015258789,42.82188415527344,638800,HIW,0.9966515522693866,0.9360470357667808,0.9086112868023696,1.028738706809164,-0.0320871545397773,-0.1721667857877847,-0.1852099754829349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,51.650001525878906,51.65999984741211,50.970001220703125,51.25,42.5396614074707,396700,HIW,0.9961789951985904,0.9249390015726112,0.9182198260559528,1.0357335667629224,-0.0395545715643319,-0.1794295291148301,-0.1728022082649084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,51.18999862670898,51.47999954223633,50.91999816894531,51.29999923706055,42.58116912841797,447700,HIW,0.9973707262543406,0.9263965502753082,0.9207031499862306,1.0327543330408862,-0.0353836067865455,-0.1520224033207324,-0.175425648748839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,51.25,51.36000061035156,50.86000061035156,50.97999954223633,42.315555572509766,367300,HIW,1.0048180936608344,0.8969965028569514,0.9326814612293828,1.0448229351223306,-0.0400048414614961,-0.1491144307155273,-0.1777080311654841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,51.15999984741211,51.15999984741211,50.38999938964844,51.04999923706055,42.373661041259766,765000,HIW,1.0006741987149623,0.8860855342018784,0.9308034812024234,1.0378093145840102,-0.0371351158690478,-0.1675708342126128,-0.176776469926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,51.060001373291016,51.5,50.77000045776367,51.0099983215332,42.340457916259766,474200,HIW,1.0081816893448297,0.8778832569305964,0.9181429238266172,1.0388512590749122,-0.0306695697300825,-0.1767007614212533,-0.1912996824324513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,51.0,51.540000915527344,50.95000076293945,51.0,42.33216094970703,391400,HIW,0.9986889393484184,0.846611220458782,0.8945353579063112,1.0310647944789963,-0.0323758551305779,-0.1714351216612174,-0.2099666533792709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,50.709999084472656,51.310001373291016,50.709999084472656,51.18000030517578,42.48155212402344,425700,HIW,0.9989210045289794,0.8611729909186943,0.8943776038757633,1.0262436118253355,-0.0273226072963563,-0.1644634146490582,-0.2134327148136029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,51.310001373291016,51.72999954223633,51.040000915527344,51.38999938964844,42.65587615966797,546500,HIW,1.0026891475947646,0.8456817405000294,0.885971825030661,1.0311845275729687,-0.0284953799782041,-0.190429188702415,-0.2197564593054457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,51.369998931884766,52.09000015258789,51.31999969482422,51.40999984741211,42.6724739074707,370100,HIW,1.0101463991819304,0.8453528068581545,0.8868293121615457,1.0414917955670933,-0.0313453963851628,-0.2005570031695115,-0.2249970469335244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,51.369998931884766,52.13999938964844,51.31999969482422,51.93000030517578,43.10408782958984,496600,HIW,1.0011968694483058,0.8314497359966542,0.8918345608531654,1.0390384642435906,-0.0378415947952848,-0.2295550271010844,-0.2228187445481863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,51.68000030517578,52.0099983215332,51.47999954223633,51.68000030517578,42.89658737182617,366100,HIW,1.008967119228911,0.84561990338355,0.9136889429806788,1.0401272810196784,-0.0311601617907675,-0.2299549493505422,-0.1989900498456446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,51.38999938964844,51.9900016784668,51.38999938964844,51.7400016784668,42.946388244628906,292900,HIW,1.0068227090483346,0.8606584854440406,0.92318125785987,1.0393664161720684,-0.0325437071237337,-0.2152347631963772,-0.190156702495058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,51.560001373291016,51.7400016784668,51.290000915527344,51.70000076293945,43.281246185302734,330800,HIW,0.9988396708984084,0.8506761770465663,0.9190019777155118,1.0305050740272153,-0.0316654031288068,-0.2159910377197544,-0.1926305831150949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,51.59000015258789,51.970001220703125,51.5099983215332,51.810001373291016,43.37334442138672,364700,HIW,0.9988417829207968,0.8373588464161408,0.9178389704471268,1.043144349882203,-0.0443025669614062,-0.2275819360266815,-0.195813250391124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,51.790000915527344,51.84999847412109,51.220001220703125,51.25,42.90452575683594,461600,HIW,1.019512474433555,0.859526099201541,0.9316547709271422,1.0570826794517585,-0.0375702050182034,-0.2084236190720561,-0.1789733285035056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,51.31999969482422,52.0099983215332,51.11000061035156,51.900001525878906,43.44868850708008,453800,HIW,0.985934273020988,0.8602517881549065,0.9349422154692092,1.0412088647392546,-0.0552745917182665,-0.2102274241827115,-0.1772724952939389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,51.68999862670898,51.90999984741211,51.02000045776367,51.459999084472656,43.080322265625,572100,HIW,0.9815393233195624,0.8636791647540192,0.9492878399553432,1.0392013474275237,-0.0576620241079612,-0.2116418829249462,-0.1506515319623326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,51.380001068115234,51.560001373291016,51.0,51.13999938964844,42.81243896484375,474500,HIW,0.9812282322482782,0.8501085803612288,0.967010762874605,1.0381241126825425,-0.0568958804342643,-0.2076009802676298,-0.1401571889145267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,51.2400016784668,52.02000045776367,51.209999084472656,51.4900016784668,43.105445861816406,1098600,HIW,0.9763062891012382,0.8443300140515339,0.9715453342057944,1.03199537924298,-0.0556890901417419,-0.1982715257519128,-0.1340241310136102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,51.34000015258789,51.45000076293945,51.0,51.209999084472656,42.87104034423828,402900,HIW,0.9843781838424128,0.848354292155475,0.970276069891175,1.0328322263084138,-0.0484540424660009,-0.1861493541629046,-0.1393479688048353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,51.34000015258789,51.540000915527344,51.16999816894531,51.16999816894531,42.83755111694336,102900,HIW,0.9859294274501323,0.8494125395483564,0.9744276892325796,1.032019884081241,-0.0460904566311083,-0.1932984824463522,-0.1425973822566566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,51.27000045776367,51.36000061035156,50.970001220703125,50.97999954223633,42.678497314453125,665300,HIW,0.9996076122157556,0.8579314889141065,0.9780591767257376,1.0369551897736955,-0.0373475775579401,-0.1990997478762617,-0.1390083187600619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,51.06999969482422,51.06999969482422,50.209999084472656,50.619998931884766,42.37711715698242,1047200,HIW,1.005729096480869,0.8694244177217435,0.9878394877191788,1.020376345675996,-0.014647249195127,-0.1839887620316408,-0.1235597623119558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,50.58000183105469,50.869998931884766,50.43999862670898,50.72999954223633,42.46921157836914,696200,HIW,1.000985534151516,0.8769039820088819,0.9824764087537924,1.026253639124301,-0.0252681049727849,-0.1771493726463279,-0.1298078546884248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,50.810001373291016,51.04999923706055,50.66999816894531,50.790000915527344,42.51943588256836,804200,HIW,0.9919275736202828,0.8760670774787674,0.984935334550787,1.0246409570196735,-0.0327133833993906,-0.1733581049950808,-0.1258663673831481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,50.959999084472656,51.22999954223633,50.40999984741211,50.650001525878906,42.40222930908203,733300,HIW,0.971964528779208,0.8880680024002541,0.9701149476991118,1.029880242563007,-0.0579157137837988,-0.1801722732910875,-0.1390489829692789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,50.84999847412109,51.29999923706055,50.72999954223633,50.9900016784668,42.68687438964844,1100400,HIW,0.9692095018207152,0.8811549450639797,0.9682526745943828,1.036157586789428,-0.0669480849687127,-0.1894563528895789,-0.1491580478607271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,51.0099983215332,51.25,50.459999084472656,50.5,42.27666091918945,618300,HIW,0.9726730426228638,0.8750932657966701,0.9808837713047324,1.0465343935592823,-0.0738613509364185,-0.1963163892285362,-0.1441414377501314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,50.58000183105469,50.7400016784668,50.11000061035156,50.68999862670898,42.43571472167969,381700,HIW,0.9589664686251717,0.8724115600235449,0.9804309820655168,1.048372731047773,-0.0894062624226014,-0.1967277845627784,-0.1475513730155291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,50.619998931884766,51.2599983215332,50.540000915527344,51.09000015258789,42.77058410644531,374600,HIW,0.94108455793819,0.8636027553207923,0.9727547642483286,1.0387885930282448,-0.0977040350900547,-0.1934160575879817,-0.1418562385346781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,51.02000045776367,51.66999816894531,51.0099983215332,51.4900016784668,43.105445861816406,388800,HIW,0.9335792897488584,0.8635683497651382,0.9854303169409392,1.0447156071702373,-0.1111363174213788,-0.1934136875261464,-0.1283955507633297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,51.4900016784668,51.720001220703125,51.2599983215332,51.54999923706055,43.15567779541016,570800,HIW,0.9245394812093198,0.8560924854428558,0.9886420067812238,1.0484619827112251,-0.1239225015019053,-0.1885310343917952,-0.1158091846596953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,51.66999816894531,51.91999816894531,51.38999938964844,51.70000076293945,43.281246185302734,515600,HIW,0.9245649470968372,0.8475477394118537,0.9956514760946203,1.0415757419863072,-0.1170107948894699,-0.2012394674367393,-0.1118449958348145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,51.75,51.93000030517578,51.40999984741211,51.650001525878906,43.23939895629883,408800,HIW,0.9301063463099832,0.8391702512291851,0.991078124833204,1.0495576207370112,-0.1194512744270279,-0.2097055409262042,-0.0994160867048964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,51.619998931884766,52.02000045776367,51.5,51.63999938964844,43.23102569580078,531300,HIW,0.9196358625626216,0.8318944362508883,0.996214424137328,1.0539026313731312,-0.1342667688105095,-0.1988320564839868,-0.1042377401743371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,51.59999847412109,51.95000076293945,51.54999923706055,51.75,43.3231086730957,1174000,HIW,0.9244444761432552,0.810594059484403,0.9836370739778916,1.0520989179928428,-0.1276544418495876,-0.1901291381283683,-0.0901974875937078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,51.959999084472656,52.58000183105469,51.959999084472656,52.25,43.74169921875,366500,HIW,0.9217223831530535,0.8115422638781912,0.9853659629896298,1.049480051520865,-0.1277576683678115,-0.2043512245287936,-0.0860264129237707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,52.220001220703125,52.33000183105469,51.09000015258789,51.16999816894531,42.83755111694336,772300,HIW,0.9486030098827144,0.8316340901333412,1.0125504837346488,1.0585213557872055,-0.1099183459044913,-0.1729728781590427,-0.0650242297325052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,51.22999954223633,51.470001220703125,50.4900016784668,50.5099983215332,42.28503036499024,519900,HIW,0.9578301465425478,0.8699170672689825,1.022545985856085,1.0561912314345747,-0.0983610848920268,-0.1322103129744748,-0.057910070074381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,50.59999847412109,50.59999847412109,50.130001068115234,50.18000030517578,42.00877380371094,446600,HIW,0.9635311197938896,0.8826879608236137,1.0398539893581278,1.054691754118366,-0.0911606343244764,-0.1313084275847879,-0.0385364523187801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,50.31999969482422,50.43000030517578,50.08000183105469,50.27000045776367,42.0841178894043,413800,HIW,0.9548437699842977,0.8636142587190342,1.0487601679426557,1.0628648969920689,-0.108021127007771,-0.127523641486241,-0.0393826464162687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,50.31999969482422,50.59000015258789,50.27999877929688,50.40999984741211,42.201316833496094,506300,HIW,0.940091235310484,0.877457578183939,1.047671019202876,1.054562443450246,-0.114471208139762,-0.1239537858077529,-0.0492852184201291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,50.58000183105469,50.65999984741211,50.27000045776367,50.45000076293945,42.23480224609375,605000,HIW,0.9355797716680516,0.8781646735792478,1.0377304996567795,1.0427572783556516,-0.1071775066875999,-0.1337830488299217,-0.066550373434896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,50.560001373291016,50.97999954223633,50.29999923706055,50.959999084472656,42.66175079345703,769300,HIW,0.939560542734212,0.8697727781999266,1.0277459104564737,1.039387058829826,-0.0998265160956139,-0.1459711877581052,-0.0741674881215812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,50.9900016784668,51.290000915527344,50.720001220703125,50.90999984741211,42.61989974975586,467500,HIW,0.9231976654212632,0.8606994051761321,1.0247430510722215,1.0452598484191695,-0.1220621829979062,-0.1393453334645205,-0.077037942232548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,50.93999862670898,51.150001525878906,50.52000045776367,50.77999877929688,42.51106643676758,584700,HIW,0.9279242205304532,0.8591211376934771,1.0281709806541104,1.0173995405954512,-0.089475320064998,-0.1343874810351759,-0.0724248293022167,2929399000.0,2242548000.0,2190926000.0,161425000.0,200679000.0,,4623791000.0,1033000.0,126465000.0,34121000.0,-739506000.0,281869000.0,3272000.0,194094000.0,-739506000.0,3962474000.0,355551000.0,23897000.0,2190926000.0,224528000.0,2014333000.0,194094000.0,1607000.0,-1520000.0,-200302000.0,68448000.0,-142528000.0,7908000.0,76268000.0,185365000.0,9702000.0,-4008000.0,352532000.0,183708000.0,-8023000.0,-183297000.0,-37208000.0,-18706000.0,-31839000.0
2018-01-03,50.81999969482422,51.040000915527344,50.36000061035156,50.380001068115234,42.17620086669922,389800,HIW,0.8999602758189541,0.8667445472863375,1.0292388785407838,0.9765980219270426,-0.0766377461080884,-0.1372042450375179,-0.0662095823447304,2929399000.0,2242548000.0,2190926000.0,161425000.0,200679000.0,,4623791000.0,1033000.0,126465000.0,34121000.0,-739506000.0,281869000.0,3272000.0,194094000.0,-739506000.0,3962474000.0,355551000.0,23897000.0,2190926000.0,224528000.0,2014333000.0,194094000.0,1607000.0,-1520000.0,-200302000.0,68448000.0,-142528000.0,7908000.0,76268000.0,185365000.0,9702000.0,-4008000.0,352532000.0,183708000.0,-8023000.0,-183297000.0,-37208000.0,-18706000.0,-31839000.0
2018-01-04,50.43000030517578,50.459999084472656,49.20000076293945,49.22999954223633,41.21346282958984,511700,HIW,0.911029685495798,0.8830906022309432,1.0480951163574657,0.9849127815791188,-0.0738830960833208,-0.1152663340880489,-0.0414997434257318,2929399000.0,2242548000.0,2190926000.0,161425000.0,200679000.0,,4623791000.0,1033000.0,126465000.0,34121000.0,-739506000.0,281869000.0,3272000.0,194094000.0,-739506000.0,3962474000.0,355551000.0,23897000.0,2190926000.0,224528000.0,2014333000.0,194094000.0,1607000.0,-1520000.0,-200302000.0,68448000.0,-142528000.0,7908000.0,76268000.0,185365000.0,9702000.0,-4008000.0,352532000.0,183708000.0,-8023000.0,-183297000.0,-37208000.0,-18706000.0,-31839000.0
2018-01-05,49.400001525878906,49.560001373291016,49.18000030517578,49.41999816894531,41.37252426147461,709300,HIW,0.8984218333052264,0.8702867228881425,1.0339389606381746,0.9789917900086822,-0.0805699567034557,-0.1293400961935127,-0.0559504102502239,2929399000.0,2242548000.0,2190926000.0,161425000.0,200679000.0,,4623791000.0,1033000.0,126465000.0,34121000.0,-739506000.0,281869000.0,3272000.0,194094000.0,-739506000.0,3962474000.0,355551000.0,23897000.0,2190926000.0,224528000.0,2014333000.0,194094000.0,1607000.0,-1520000.0,-200302000.0,68448000.0,-142528000.0,7908000.0,76268000.0,185365000.0,9702000.0,-4008000.0,352532000.0,183708000.0,-8023000.0,-183297000.0,-37208000.0,-18706000.0,-31839000.0
2018-01-08,49.369998931884766,49.5,49.119998931884766,49.119998931884766,41.121368408203125,649500,HIW,0.8715391494398741,0.8838335318542595,1.0356796837023596,0.942840182406444,-0.0713010329665698,-0.1078909526200573,-0.0516703219506948,2929399000.0,2242548000.0,2190926000.0,161425000.0,200679000.0,,4623791000.0,1033000.0,126465000.0,34121000.0,-739506000.0,281869000.0,3272000.0,194094000.0,-739506000.0,3962474000.0,355551000.0,23897000.0,2190926000.0,224528000.0,2014333000.0,194094000.0,1607000.0,-1520000.0,-200302000.0,68448000.0,-142528000.0,7908000.0,76268000.0,185365000.0,9702000.0,-4008000.0,352532000.0,183708000.0,-8023000.0,-183297000.0,-37208000.0,-18706000.0,-31839000.0
2018-01-09,49.16999816894531,49.400001525878906,48.61000061035156,48.61000061035156,40.694427490234375,796000,HIW,0.8989920133485817,0.8983046176343765,1.0589419561671571,0.9530778204901076,-0.054085807141526,-0.1029196294130385,-0.0303558621837209,2929399000.0,2242548000.0,2190926000.0,161425000.0,200679000.0,,4623791000.0,1033000.0,126465000.0,34121000.0,-739506000.0,281869000.0,3272000.0,194094000.0,-739506000.0,3962474000.0,355551000.0,23897000.0,2190926000.0,224528000.0,2014333000.0,194094000.0,1607000.0,-1520000.0,-200302000.0,68448000.0,-142528000.0,7908000.0,76268000.0,185365000.0,9702000.0,-4008000.0,352532000.0,183708000.0,-8023000.0,-183297000.0,-37208000.0,-18706000.0,-31839000.0
2018-01-10,48.5099983215332,48.52999877929688,47.93000030517578,48.08000183105469,40.250736236572266,618400,HIW,0.8962145532256158,0.9130422256043672,1.0510716544366392,0.966664672858564,-0.0704501196329481,-0.100232352391841,-0.0347133850230099,2929399000.0,2242548000.0,2190926000.0,161425000.0,200679000.0,,4623791000.0,1033000.0,126465000.0,34121000.0,-739506000.0,281869000.0,3272000.0,194094000.0,-739506000.0,3962474000.0,355551000.0,23897000.0,2190926000.0,224528000.0,2014333000.0,194094000.0,1607000.0,-1520000.0,-200302000.0,68448000.0,-142528000.0,7908000.0,76268000.0,185365000.0,9702000.0,-4008000.0,352532000.0,183708000.0,-8023000.0,-183297000.0,-37208000.0,-18706000.0,-31839000.0
2018-01-11,48.220001220703125,48.5099983215332,47.97999954223633,48.06999969482422,40.24235153198242,501200,HIW,0.8964012842190058,0.9073449580640066,1.055752561949424,0.9609362737659176,-0.0645349895469118,-0.097528811784144,-0.019329044257297,2929399000.0,2242548000.0,2190926000.0,161425000.0,200679000.0,,4623791000.0,1033000.0,126465000.0,34121000.0,-739506000.0,281869000.0,3272000.0,194094000.0,-739506000.0,3962474000.0,355551000.0,23897000.0,2190926000.0,224528000.0,2014333000.0,194094000.0,1607000.0,-1520000.0,-200302000.0,68448000.0,-142528000.0,7908000.0,76268000.0,185365000.0,9702000.0,-4008000.0,352532000.0,183708000.0,-8023000.0,-183297000.0,-37208000.0,-18706000.0,-31839000.0
