,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,72000.0,-2144000.0,105000.0,1607000.0
Change To Liabilities,-5951000.0,24225000.0,-7101000.0,-1520000.0
Total Cashflows From Investing Activities,110682000.0,-607407000.0,-306749000.0,-200302000.0
Net Borrowings,-74588000.0,460114000.0,71060000.0,68448000.0
Total Cash From Financing Activities,-294340000.0,246209000.0,-130069000.0,-142528000.0
Change To Operating Activities,-365000.0,1610000.0,1217000.0,7908000.0
Issuance Of Stock,3571000.0,2086000.0,3637000.0,76268000.0
Net Income,347402000.0,136918000.0,171835000.0,185365000.0
Change In Cash,174502000.0,4599000.0,-78190000.0,9702000.0
Repurchase Of Stock,-1160000.0,-1788000.0,-1677000.0,-4008000.0
Total Cash From Operating Activities,358160000.0,365797000.0,358628000.0,352532000.0
Depreciation,202800000.0,200732000.0,189618000.0,183708000.0
Other Cashflows From Investing Activities,-10853000.0,-5971000.0,-6230000.0,-8023000.0
Dividends Paid,-201819000.0,-199423000.0,-193794000.0,-183297000.0
Change To Account Receivables,-36139000.0,-33099000.0,-21444000.0,-37208000.0
Other Cashflows From Financing Activities,-20311000.0,-14762000.0,-9280000.0,-18706000.0
Change To Netincome,-188927000.0,-9226000.0,-16748000.0,-31839000.0
