,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,206000000.0,206000000.0,-200000000.0,-200000000.0
Change To Liabilities,128000000.0,-36000000.0,-68000000.0,-173000000.0
Total Cashflows From Investing Activities,-335000000.0,-88000000.0,313000000.0,1472000000.0
Net Borrowings,128000000.0,473000000.0,292000000.0,703000000.0
Total Cash From Financing Activities,-738000000.0,-938000000.0,-2620000000.0,-1795000000.0
Change To Operating Activities,8000000.0,-8000000.0,-8000000.0,-10000000.0
Net Income,904000000.0,1294000000.0,1542000000.0,1340000000.0
Change In Cash,256000000.0,294000000.0,-1194000000.0,768000000.0
Repurchase Of Stock,-239000000.0,-815000000.0,-2390000000.0,-1960000000.0
Effect Of Exchange Rate,24000000.0,5000000.0,-63000000.0,61000000.0
Total Cash From Operating Activities,1305000000.0,1315000000.0,1176000000.0,1030000000.0
Depreciation,146000000.0,112000000.0,137000000.0,253000000.0
Other Cashflows From Investing Activities,8000000.0,-2000000.0,-12000000.0,17000000.0
Dividends Paid,-566000000.0,-511000000.0,-462000000.0,-416000000.0
Change To Account Receivables,62000000.0,-56000000.0,-66000000.0,-19000000.0
Other Cashflows From Financing Activities,-61000000.0,-85000000.0,-60000000.0,-122000000.0
Change To Netincome,167000000.0,-14000000.0,-434000000.0,-306000000.0
Capital Expenditures,-160000000.0,-196000000.0,-234000000.0,-318000000.0
Change To Inventory,,,,3000000.0
