Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,79.61000061035156,79.87999725341797,77.75,77.98999786376953,66.16797637939453,2998300,EIX,1.0596229416464338,0.8040660946924794,0.8473914732422828,1.0098252549340063,0.0497976867124272,-0.3041834036947957,-0.2294991306013342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,77.9000015258789,78.19999694824219,77.38999938964844,77.63999938964844,65.87103271484375,1698100,EIX,1.0540955782404322,0.8079508696469988,0.8562000396578676,1.0047827275420922,0.04931285069834,-0.3071108954947088,-0.2293939577023388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,77.58000183105469,77.86000061035156,76.93000030517578,77.5999984741211,65.83709716796875,3760800,EIX,1.0534796161957958,0.8070663661436485,0.8641281549122767,1.016827126331923,0.0366524898638727,-0.3139294040256678,-0.2228101314025236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,77.6500015258789,78.36000061035156,77.58000183105469,77.8499984741211,66.0491943359375,1975000,EIX,1.039049692741302,0.8000659566603521,0.8578182899782841,1.016900814218988,0.022148878522314,-0.3165177674369543,-0.2181770544463711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,77.9800033569336,79.47000122070312,77.72000122070312,79.47000122070312,67.42365264892578,1321000,EIX,1.012079748313777,0.7927752801093269,0.8403313186652158,1.0195478153138224,-0.0074680670000455,-0.3237756222298746,-0.2375022226526083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,79.33000183105469,79.83000183105469,79.16000366210938,79.5999984741211,67.53392028808594,1795000,EIX,1.007789031978333,0.7921149650139192,0.8147584233093225,1.0187296628598663,-0.0109406308815334,-0.3248105607636253,-0.2507155859151416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,79.83999633789062,80.19999694824219,79.27999877929688,80.01000213623047,67.88178253173828,1217100,EIX,1.0017498368343745,0.7874248895829242,0.8053602956638686,1.0231439317955078,-0.0213940949611333,-0.3268132633817578,-0.2630968562017199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,79.56999969482422,79.94000244140625,79.30999755859375,79.87000274658203,67.76300048828125,1384700,EIX,1.0085137840931917,0.789942716772846,0.8127697078710788,1.023176662025299,-0.0146628779321076,-0.3108501670735485,-0.2666111124267744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,79.41000366210938,79.62000274658203,78.55000305175781,79.01000213623047,67.03336334228516,1734400,EIX,1.0229085462117455,0.798924153419278,0.8138764701041873,1.028738706809164,-0.0058301605974184,-0.3092896681352876,-0.2799447921811172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,79.58000183105469,79.91000366210938,78.70999908447266,78.7300033569336,66.7957992553711,1359600,EIX,1.030611101535695,0.7916361842907055,0.7911377296258083,1.0357335667629224,-0.0051224652272274,-0.3127323463967358,-0.2998843046950529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,78.5999984741211,79.62999725341797,78.58999633789062,79.47000122070312,67.42365264892578,966800,EIX,1.0244116083175585,0.782486000050015,0.7749208388529913,1.0327543330408862,-0.0083427247233276,-0.2959329535460256,-0.3212079598820783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,79.33999633789062,79.79000091552734,79.12999725341797,79.58999633789062,67.52543640136719,1751100,EIX,1.021108401216899,0.7674814539967149,0.7902730000607862,1.0448229351223306,-0.0237145339054316,-0.2786294795757639,-0.3201164923340808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,80.58999633789062,80.63999938964844,79.27999877929688,79.94999694824219,67.83087921142578,2026000,EIX,1.010131002755792,0.7621315979825727,0.7941083346483736,1.0378093145840102,-0.0276783118282182,-0.2915247704319186,-0.3134716164800498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,80.12000274658203,80.12000274658203,79.0,79.08000183105469,67.09274291992188,1378300,EIX,1.0149216850618263,0.7619636387619714,0.8033607081207826,1.0388512590749122,-0.0239295740130858,-0.2926203795898784,-0.3060818981382859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,79.2300033569336,79.41000366210938,78.62999725341797,79.06999969482422,67.08427429199219,1851500,EIX,0.8852913781279605,0.7413773318609282,0.7934073857568689,1.0310647944789963,-0.1457734163510358,-0.2766690102590712,-0.3110946255287132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,78.83000183105469,80.05000305175781,78.83000183105469,79.5199966430664,67.46604919433594,1185900,EIX,0.8641852625436649,0.7482264322491124,0.7872514251530323,1.0262436118253355,-0.1620583492816708,-0.27740997331864,-0.3205588935363339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,79.56999969482422,79.7300033569336,78.83000183105469,78.8499984741211,66.89762115478516,927100,EIX,0.9102092683903172,0.768923025339272,0.7913553833336849,1.0311845275729687,-0.1209752591826515,-0.2671879038631723,-0.3143729010024217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,78.97000122070312,79.69000244140625,78.68000030517578,79.4000015258789,67.36425018310547,1647100,EIX,0.9042821692162254,0.7649951577466936,0.7862588278677767,1.0414917955670933,-0.1372096263508678,-0.2809146522809724,-0.3255675312272934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,79.29000091552734,80.43000030517578,79.29000091552734,80.19999694824219,68.0429916381836,2393100,EIX,0.9099750283987352,0.7456583937421981,0.7824826196152708,1.0390384642435906,-0.1290634358448553,-0.3153463693555405,-0.3321706857860809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,79.9800033569336,80.36000061035156,79.33000183105469,80.33999633789062,68.16175079345703,1377400,EIX,0.8536222519186886,0.755039541209369,0.7850521994556361,1.0401272810196784,-0.1865050291009898,-0.3205353115247232,-0.3276267933706873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,79.91999816894531,80.23999786376953,79.51000213623047,80.05999755859375,67.9241943359375,1232100,EIX,0.871846273598893,0.7697848243730175,0.7937813378921168,1.0393664161720684,-0.1675201425731753,-0.3061084242674002,-0.3195566224628112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,80.18000030517578,81.1500015258789,80.16000366210938,81.0999984741211,68.8065414428711,1096100,EIX,0.8543774091154391,0.750702408608155,0.7869955805833071,1.0305050740272153,-0.1761276649117761,-0.3159648061581658,-0.3246369802472997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,80.97000122070312,82.80000305175781,80.72000122070312,82.63999938964844,70.11310577392578,2575500,EIX,0.8435382891914083,0.7218100048259686,0.7767698981432263,1.043144349882203,-0.1996060606907947,-0.3431307776168537,-0.3368823226950246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,82.87999725341797,83.37999725341797,81.68000030517578,81.83999633789062,69.43436431884766,1554900,EIX,0.8669355924210141,0.7368835788896068,0.7757695639146058,1.0570826794517585,-0.1901470870307443,-0.3310661393839903,-0.334858535516042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,81.8499984741211,82.01000213623047,81.48999786376953,81.75,69.35803985595703,1384300,EIX,0.8544340563972951,0.7677010860424445,0.7763739925774101,1.0412088647392546,-0.1867748083419594,-0.3027781262951736,-0.335840718185738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,81.47000122070312,81.77999877929688,80.76000213623047,80.88999938964844,68.6283950805664,1574300,EIX,0.8443566562437711,0.768999420917303,0.7832423094782909,1.0392013474275237,-0.1948446911837525,-0.3063216267616624,-0.3166970624393849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,80.83999633789062,81.0199966430664,80.38999938964844,80.43000030517578,68.23811340332031,1342600,EIX,0.7871440700725147,0.7637333457362872,0.7709941608473782,1.0381241126825425,-0.2509800426100277,-0.2939762148925715,-0.3361737909417536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,80.5199966430664,80.6500015258789,80.19000244140625,80.22000122070312,68.05994415283203,1464800,EIX,0.8131390365813289,0.762460803477016,0.7749184962300828,1.03199537924298,-0.2188563426616512,-0.2801407363264308,-0.3306509689893218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,80.22000122070312,80.44000244140625,79.72000122070312,80.1500015258789,68.00056457519531,1158000,EIX,0.7990017356728453,0.7655196864793666,0.7706354896291585,1.0328322263084138,-0.2338304906355685,-0.268983959839013,-0.3389885490668518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,80.44999694824219,81.13999938964844,80.3499984741211,80.55000305175781,68.33992004394531,567600,EIX,0.7995036533834964,0.74680461515275,0.7452976572573667,1.032019884081241,-0.2325162306977443,-0.2959064068419587,-0.3717274142318695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,80.62000274658203,81.0199966430664,80.33999633789062,80.81999969482422,68.56900024414062,918200,EIX,0.7986434678657278,0.7577996313981812,0.7531491043759115,1.0369551897736955,-0.2383117219079679,-0.299231605392187,-0.363918391109888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,81.05000305175781,81.36000061035156,80.86000061035156,81.13999938964844,68.84049224853516,1356600,EIX,0.786785049995783,0.7473462719580417,0.7487969437422621,1.020376345675996,-0.2335912956802129,-0.3060669077953426,-0.3626023062888726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,80.97000122070312,81.62000274658203,80.69000244140625,81.41000366210938,69.06957244873047,1354800,EIX,0.7842994881193565,0.732963407951343,0.7379249752045903,1.026253639124301,-0.2419541510049444,-0.3210899467038668,-0.3743592882376269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,81.36000061035156,81.83999633789062,81.0,81.2699966430664,68.95079040527344,2391800,EIX,0.7794398860395078,0.739815843243687,0.7465958020775174,1.0246409570196735,-0.2452010709801657,-0.3096093392301613,-0.3642058998564177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,81.72000122070312,81.95999908447266,80.4800033569336,80.76000213623047,68.51807403564453,1600900,EIX,0.7786125090623877,0.7422381366650925,0.7508060249859672,1.029880242563007,-0.2512677335006192,-0.3260021390262491,-0.3583579056824235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,80.73999786376953,81.19000244140625,80.13999938964844,80.26000213623047,68.09387969970703,1608200,EIX,0.7921413198425448,0.7571756087061793,0.7644998135056006,1.036157586789428,-0.2440162669468831,-0.3134356892473794,-0.3529109089495094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,79.7699966430664,79.7699966430664,69.13999938964844,70.0,59.38912963867188,17110000,EIX,0.9258405303425428,0.8949793120777693,0.8800481407847536,1.0465343935592823,-0.1206938632167395,-0.1764303429474371,-0.2449770682701102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,68.45999908447266,70.0,67.80000305175781,68.72000122070312,58.303165435791016,10027600,EIX,0.933096394390802,0.9373563882077948,0.8971815628613911,1.048372731047773,-0.115276336656971,-0.1317829563785285,-0.2308007922196548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,68.93000030517578,72.27999877929688,68.26000213623047,71.7699966430664,60.89083480834961,7682400,EIX,0.8838781726816917,0.9001941277772624,0.860190474138004,1.0387885930282448,-0.1549104203465531,-0.1568246851315117,-0.2544205286450027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,71.91000366210938,73.30999755859375,71.23999786376953,71.80000305175781,60.916290283203125,5823900,EIX,0.8761978954012941,0.915986696591612,0.8581273905931802,1.0447156071702373,-0.1685177117689431,-0.1409953406996725,-0.2556984771110887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,71.69000244140625,73.2300033569336,71.6500015258789,72.9800033569336,61.917423248291016,3808000,EIX,0.8495816195899756,0.8856841305378177,0.8473250509309771,1.0484619827112251,-0.1988803631212495,-0.1589393892968332,-0.2571261405099421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,69.68000030517578,70.16999816894531,67.27999877929688,68.58000183105469,58.18438720703125,10717400,EIX,0.9027649421531472,0.9235197756618372,0.9169964664588957,1.0415757419863072,-0.13881079983316,-0.1252674311867558,-0.1905000054705392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,69.43000030517578,70.5,68.66000366210938,69.80000305175781,59.21945571899414,4615800,EIX,0.8924818144778819,0.8956634635669551,0.9098761435903382,1.0495576207370112,-0.1570758062591293,-0.1532123285884341,-0.1806180679477622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,68.83999633789062,69.66000366210938,68.66000366210938,69.29000091552734,58.7867546081543,4087600,EIX,0.9021103987224376,0.9166791418501362,0.9211334150303736,1.0539026313731312,-0.1517922326506936,-0.1140473508847389,-0.1793187492812915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,69.48999786376953,70.4000015258789,69.45999908447266,69.70999908447266,59.1430892944336,4531700,EIX,0.8995713107954163,0.9001505159376227,0.9198236894387166,1.0520989179928428,-0.1525276071974265,-0.1005726816751485,-0.1540108721328827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,70.0199966430664,70.9800033569336,70.0199966430664,70.94999694824219,60.19512176513672,3687100,EIX,0.8841340727601572,0.8822843650010552,0.9119364072652424,1.049480051520865,-0.1653459787607079,-0.1336091234059295,-0.1594559686481581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,70.91000366210938,71.11000061035156,69.58999633789062,69.8499984741211,59.26187133789063,4518900,EIX,0.8966120301170043,0.912654044275354,0.9321168184858794,1.0585213557872055,-0.1619093256702014,-0.0919529240170299,-0.1454578949812747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,69.80000305175781,70.08000183105469,67.91000366210938,68.30000305175781,57.94684219360352,6041500,EIX,0.9119342806718208,0.9412002316987084,0.9620087453820392,1.0561912314345747,-0.1442569507627539,-0.060927148544749,-0.1184473105484269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,66.19000244140625,66.5,62.66999816894531,63.310001373291016,53.713226318359375,9494500,EIX,0.99513301989972,1.0248830305526755,1.0464475945627316,1.054691754118366,-0.0595587342186459,0.0108866421442739,-0.0319428471141762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,63.90999984741211,65.37999725341797,63.77000045776367,65.2300033569336,55.34219741821289,4807700,EIX,0.9666155556129966,0.9859659317083258,1.029844374940764,1.0628648969920689,-0.096249341379072,-0.0051719684969494,-0.0582984394181604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,65.25,65.30000305175781,63.9900016784668,64.04000091552734,54.33256912231445,2666500,EIX,0.9837893914866134,1.0044466889845978,1.0647289042577324,1.054562443450246,-0.0707730519636327,0.0030353249929058,-0.0322273333652727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,64.04000091552734,64.8499984741211,63.93999862670898,64.4000015258789,54.63801574707031,2085400,EIX,0.9797004516084168,0.998514978815932,1.0301740665451466,1.0427572783556516,-0.0630568267472347,-0.0134327435932375,-0.0741068065465289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,64.11000061035156,64.25,63.31999969482422,63.93999862670898,54.762184143066406,1964400,EIX,0.9779480840130576,1.0052516171762642,1.0361286045048137,1.039387058829826,-0.0614389748167684,-0.0104923487817676,-0.0657847940732412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,64.0999984741211,64.25,63.18999862670898,63.2400016784668,54.16267013549805,2125600,EIX,0.9762807394259884,1.0119081568166146,1.0587195658896953,1.0452598484191695,-0.0689791089931811,0.011863418175962,-0.0430614274150742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,63.630001068115234,63.630001068115234,62.59000015258789,63.25,54.17123031616211,2387200,EIX,0.9739129785700852,1.013025236920276,1.0583909356908194,1.0173995405954512,-0.043486562025366,0.0195166181916228,-0.0422048742655076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,63.209999084472656,63.72999954223633,62.34999847412109,62.75,53.74299621582031,3595400,EIX,0.964302769852426,1.0116039403753612,1.0663371095831722,0.9765980219270426,-0.0122952520746165,0.0076551480515056,-0.0291113513023419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,62.84000015258789,63.29999923706055,62.18999862670898,62.290000915527344,53.349029541015625,3970900,EIX,0.9690158717174416,1.0229646092620674,1.0745389673945065,0.9849127815791188,-0.0158969098616772,0.0246076729430753,-0.0150558923886909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,62.630001068115234,63.130001068115234,62.02999877929688,62.97999954223633,53.93997573852539,3719800,EIX,0.947761466886836,1.0074287620523872,1.0609865275496726,0.9789917900086822,-0.0312303231218461,0.007801942970732,-0.0289028433387259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,62.90999984741211,64.27999877929688,62.75,64.19999694824219,54.98486328125,3473900,EIX,0.9045173037901056,0.9977206806294348,1.0351080675168058,0.942840182406444,-0.0383228786163383,0.0059961961551179,-0.0522419381362486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,64.20999908447266,64.33999633789062,63.209999084472656,63.52000045776367,54.40247344970703,5086100,EIX,0.9278968047893588,1.024455725649349,1.0564600714017156,0.9530778204901076,-0.0251810157007489,0.0232314786019338,-0.0328377469491625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,63.61000061035156,63.709999084472656,62.5099983215332,62.84000015258789,53.8200798034668,3587100,EIX,0.9557607761671224,1.0479133629809485,1.055401272315184,0.966664672858564,-0.0109038966914415,0.0346387849847402,-0.0303837671444651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,63.16999816894531,63.41999816894531,62.0,62.31999969482422,53.37472534179688,2945300,EIX,0.9655005223035328,1.0496903772077828,1.0640438614897914,0.9609362737659176,0.0045642485376151,0.0448166073596321,-0.0110377447169296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,62.13999938964844,62.880001068115234,61.25,61.41999816894531,52.60390472412109,3170600,EIX,0.964506876750479,1.0622772719368334,1.0963984389038912,0.9729510699723092,-0.0084441932218303,0.0675520479324784,0.0331334072585116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,61.5099983215332,61.79999923706055,60.63999938964844,61.33000183105469,52.52682495117188,5043900,EIX,0.979781608634446,1.0556047702793223,1.110805970140582,0.9917823196316324,-0.0120007109971865,0.059291763210328,0.0285976800217906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,61.59999847412109,61.959999084472656,61.16999816894531,61.709999084472656,52.85228729248047,3045500,EIX,0.9893046580598502,1.0471409052819542,1.123953602008241,0.9854883712686996,0.0038162867911507,0.0592211079216982,0.0481252267198584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,61.66999816894531,62.63999938964844,61.59000015258789,61.91999816894531,53.03214263916016,3359000,EIX,0.9739986698372284,1.0561452124570332,1.0949533515109775,0.981540936006692,-0.0075422661694636,0.0763388092029077,0.0294354481822414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,61.869998931884766,62.59000015258789,61.43999862670898,62.119998931884766,53.203426361083984,3222100,EIX,0.9512233455336034,1.053882857187721,1.077808001012981,0.9694690060853024,-0.018245660551699,0.0821708245115531,0.0319926376642449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,62.34999847412109,62.58000183105469,61.79999923706055,62.13999938964844,53.22055816650391,2595200,EIX,0.9613774195513728,1.0597179504639302,1.0930453823796091,0.962138874344328,-0.000761454792955,0.0864813505021905,0.0436011617909763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,62.16999816894531,62.75,61.84000015258789,62.040000915527344,53.13490676879883,2948800,EIX,1.0020953411074751,1.070702721811197,1.0857702819521031,0.9712482450100663,0.0308470960974086,0.1017715369726013,0.043515576815329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,62.119998931884766,62.130001068115234,61.52000045776367,61.70000076293945,52.843711853027344,3296100,EIX,0.9987034260996188,1.0721844653395862,1.093901229958545,0.9795485186833895,0.0191549074162292,0.1092730165284978,0.0403721218469501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,61.70000076293945,62.47999954223633,61.630001068115234,62.40999984741211,53.451805114746094,2682800,EIX,0.9750039787126384,1.0599867828236658,1.0946869377615156,0.966216685842239,0.0087872928703994,0.0956605318524199,0.0387941457942506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,62.7400016784668,62.84000015258789,61.58000183105469,62.459999084472656,53.49462890625,2638300,EIX,0.9700607474876092,1.028586075627299,1.101154678614785,0.9510576163473856,0.0190031311402234,0.0758052237732767,0.0483134979165231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
