,2021-04-30,2021-01-31,2020-10-31,2020-07-31
Investments,4000000.0,4000000.0,2000000.0,5000000.0
Change To Liabilities,-209700000.0,510000000.0,136800000.0,-17100000.0
Total Cashflows From Investing Activities,-1040400000.0,-227200000.0,-64900000.0,-33800000.0
Total Cash From Financing Activities,-142100000.0,-202800000.0,-201400000.0,-12400000.0
Change To Operating Activities,-125600000.0,5200000.0,-9600000.0,-4500000.0
Issuance Of Stock,64200000.0,1200000.0,54400000.0,1700000.0
Net Income,155600000.0,911300000.0,132200000.0,98200000.0
Change In Cash,-849000000.0,235200000.0,97200000.0,50100000.0
Repurchase Of Stock,-206300000.0,-204000000.0,-255800000.0,-14100000.0
Effect Of Exchange Rate,-2600000.0,7600000.0,2400000.0,5100000.0
Total Cash From Operating Activities,336100000.0,657600000.0,361100000.0,91200000.0
Depreciation,22800000.0,23100000.0,24600000.0,22600000.0
Other Cashflows From Investing Activities,8400000.0,-2300000.0,-1200000.0,-10800000.0
Change To Account Receivables,324400000.0,-100200000.0,-49900000.0,-132800000.0
Change To Netincome,153200000.0,-694500000.0,108500000.0,110200000.0
Capital Expenditures,-20300000.0,-23500000.0,-20900000.0,-26800000.0
